dataset,structure_index,enzyme_index,uniprot,sequence_length,substrate,n_samples,n_positive,best_entry_id,best_entity_id,best_rcsb_polymer_entity_id,best_auth_asym_ids,best_reference_sequence_coverage,best_entity_sequence_coverage,best_ligand_comp_ids,best_target_file,n_heme_fe_candidates_for_uniprot,target_auth_asym_ids,file_path,exists,parse_ok,n_atoms,n_target_atoms,n_protein_atoms_total,n_protein_atoms_target_chain,heme_comp_ids_present,iron_comp_ids_present,n_heme_atoms_total,n_heme_atoms_target_chain,n_fe_atoms_total,n_fe_atoms_target_chain,heme_auth_asym_ids,fe_auth_asym_ids,target_has_heme,target_has_fe,target_has_heme_fe,any_has_heme,any_has_fe,first_fe_x,first_fe_y,first_fe_z,error,exp002_atom_audit_usable_target_heme_fe,found_in_drive_metadata,drive_path,pdb_name
brenda,84442,5064,Q6VVX0,501,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,1,1,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,False,,84442.pdb
brenda,84605,5034,P05093,508,CC(=O)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,84605.pdb
brenda,84841,5034,P05093,508,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,84841.pdb
brenda,86631,5109,P08684,503,CC(C)C12CCC(C)(CC1)O2,1,1,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,False,,86631.pdb
brenda,86705,5034,P05093,508,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,86705.pdb
brenda,87113,5034,P05093,508,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,87113.pdb
brenda,87282,5056,P22680,504,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,3V8D,1.0,3V8D_1,A;B,0.9503968253968254,0.9755600814663952,0GV;HEM;SO4;UNX,3V8D.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3V8D.cif,True,True,8129,8129,7584,7584,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.305,13.285,-43.404,,True,False,,87282.pdb
brenda,87720,5330,S4UX02,495,CC(C)c1ccc2c(c1)CC[C@H]1C(C)(C)CCC[C@]21C,1,1,7CB9,1.0,7CB9_1,A,1.0,1.0,HEM;J6C,7CB9.cif,3,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7CB9.cif,True,True,4246,4246,3667,3667,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,53.918,-5.378,9.398,,True,False,,87720.pdb
brenda,87834,5000,P00191,496,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,False,,87834.pdb
brenda,88179,5311,Q6TBX7,539,N=C(N)NCCC[C@@H](N)C(=O)O,1,0,6L8H,1.0,6L8H_1,A;B;C;D,0.8719851576994434,0.9978768577494692,GOL;HEM;SOG,6L8H.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6L8H.cif,True,True,16945,16945,14729,14729,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,4.47,6.442,-70.709,,True,False,,88179.pdb
brenda,88720,5295,Q16850,509,CC(=O)SCC[N+](C)(C)C,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,False,,88720.pdb
brenda,90502,5109,P08684,503,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,1,0,9YK4,1.0,9YK4_1,A,0.9602385685884692,0.9917864476386036,EDO;GOL;HEM;IMD;PG4,9YK4.cif,122,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9YK4.cif,True,True,4184,4184,3803,3803,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,-22.834,-26.299,-11.407,,True,False,,90502.pdb
brenda,91095,5359,Q09128,514,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,False,,91095.pdb
brenda,91588,3383,P23295,403,N=CN[C@@H](CCC(=O)O)C(=O)O,1,0,7DVO,1.0,7DVO_1,A;B,1.0,1.0,GOL;HEM;NO,7DVO.cif,27,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7DVO.cif,True,True,6969,6969,6241,6241,HEM,HEM,96,96,4,4,A;B,A;B,True,True,True,True,True,6.336,4.069,32.527,,True,False,,91588.pdb
brenda,92466,5000,P00191,496,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c(Cl)c1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,False,,92466.pdb
brenda,93131,5359,Q09128,514,CC(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCNC(=N)N)C(O)=Nc1ccc2nc(C3=N[C@H](C(=O)O)CS3)sc2c1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,False,,93131.pdb
brenda,93227,5311,Q6TBX7,539,COc1ccc(CO)cc1OC,1,0,6L8H,1.0,6L8H_1,A;B;C;D,0.8719851576994434,0.9978768577494692,GOL;HEM;SOG,6L8H.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6L8H.cif,True,True,16945,16945,14729,14729,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,4.47,6.442,-70.709,,True,False,,93227.pdb
brenda,93320,5000,P00191,496,C[C@@H]1O[C@@H](Oc2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H](O)[C@@H]1O,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,False,,93320.pdb
brenda,93902,5034,P05093,508,CSCC[C@H](N=C(O)CN=C(O)[C@H](CO)N=C(O)CN=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](N)CO)C(O)=N[C@@H](C)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](CCCCN)C(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,93902.pdb
brenda,94054,5265,Q8VQF6,404,N=c1nc(O)c2ncn([C@H]3O[C@@H](CO)[C@H](OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]4O)[C@@H]3O)c2[nH]1,1,0,3BE0,1.0,3BE0_1,A;B,0.9826732673267328,1.0,CNL;HEM,3BE0.cif,9,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3BE0.cif,True,True,6489,6489,6292,6292,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,11.824,-16.604,-2.956,,True,False,,94054.pdb
brenda,94455,5068,Q9Y6A2,500,N=c1nc(O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,1,0,9NNO,1.0,9NNO_1,A,0.934,0.9852320675105484,A1BY9;EDO;HEM,9NNO.cif,21,A,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9NNO.cif,True,True,3862,3862,3517,3517,HEM,HEM,43,43,1,1,A,A,True,True,True,True,True,10.591,-2.168,-21.724,,True,False,,94455.pdb
brenda,94462,5034,P05093,508,CC(O)(CCOP(=O)(O)O)CC(=O)[O-],1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,94462.pdb
brenda,94498,4928,Q9ZAU3,415,O,1,0,9O35,1.0,9O35_1,A;B,0.9975903614457832,0.9741176470588236,DM1;HEM;SO4,9O35.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/9O35.cif,True,True,6702,6702,6204,6204,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,41.42,25.183,77.581,,True,False,,94498.pdb
brenda,94755,5354,Q06069,410,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,False,,94755.pdb
brenda,94997,3383,P23295,403,NCC(=O)N1CCC[C@H]1C(=O)Nc1ccc([N+](=O)[O-])cc1,1,0,7DVO,1.0,7DVO_1,A;B,1.0,1.0,GOL;HEM;NO,7DVO.cif,27,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7DVO.cif,True,True,6969,6969,6241,6241,HEM,HEM,96,96,4,4,A;B,A;B,True,True,True,True,True,6.336,4.069,32.527,,True,False,,94997.pdb
brenda,95309,5311,Q6TBX7,539,CCCCCC/C=C\CCCCCCCC(=O)O,1,0,6L8H,1.0,6L8H_1,A;B;C;D,0.8719851576994434,0.9978768577494692,GOL;HEM;SOG,6L8H.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6L8H.cif,True,True,16945,16945,14729,14729,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,4.47,6.442,-70.709,,True,False,,95309.pdb
brenda,95491,5064,Q6VVX0,501,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,False,,95491.pdb
brenda,96945,5064,Q6VVX0,501,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1,0,3DL9,1.0,3DL9_1,A;B,0.93812375249501,0.9812108559498957,HEM;V2H,3DL9.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3DL9.cif,True,True,7959,7805,7453,7453,HEM,HEM,172,172,4,4,A;B,A;B,True,True,True,True,True,-53.912,-1.239,-33.144,,True,False,,96945.pdb
brenda,97272,5265,Q8VQF6,404,N=C(O)CC[C@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@H](CO)N=C(O)[C@H](Cc1ccccc1)N=C(O)CN=C(O)c1ccccc1N)C(O)=NCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,0,3BE0,1.0,3BE0_1,A;B,0.9826732673267328,1.0,CNL;HEM,3BE0.cif,9,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3BE0.cif,True,True,6489,6489,6292,6292,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,11.824,-16.604,-2.956,,True,False,,97272.pdb
brenda,97446,5000,P00191,496,O=[N+]([O-])c1ccc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1,0,3QZ1,1.0,3QZ1_1,A;B;C;D,1.0,1.0,3QZ;HEM,3QZ1.cif,1,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3QZ1.cif,True,True,14525,14525,14064,14064,HEM,HEM,172,172,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,3.088,-41.117,53.258,,True,False,,97446.pdb
brenda,98285,5034,P05093,508,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,False,,98285.pdb
brenda,98375,5354,Q06069,410,CCC(=O)Oc1ccc([N+](=O)[O-])cc1,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,False,,98375.pdb
brenda,98487,5295,Q16850,509,CC(C)C[C@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](N)CCC(=O)O)C(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](Cc1cnc[nH]1)C(O)=N[C@@H](Cc1cnc[nH]1)C(O)=NCC(O)=N[C@@H](CO)C(O)=NCC(=O)O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,False,,98487.pdb
brenda,98712,5354,Q06069,410,N[C@@H](CCC(O)=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,False,,98712.pdb
brenda,99800,3383,P23295,403,OCCCO,1,0,7DVO,1.0,7DVO_1,A;B,1.0,1.0,GOL;HEM;NO,7DVO.cif,27,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7DVO.cif,True,True,6969,6969,6241,6241,HEM,HEM,96,96,4,4,A;B,A;B,True,True,True,True,True,6.336,4.069,32.527,,True,False,,99800.pdb
brenda,100135,5341,P19099,503,OCC(O)C(O)C(O)C(O)CO,1,0,6XZ9,1.0,6XZ9_1,A;B;C,0.9463220675944334,0.9734151329243352,HEC;O4W,6XZ9.cif,6,A;B;C,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/6XZ9.cif,True,True,11741,11741,11383,11383,HEC,HEC,129,129,3,3,A;B;C,A;B;C,True,True,True,True,True,12.548,30.436,73.822,,True,True,ESIBank/brenda/structure/complex/100135.pdb,100135.pdb
brenda,100154,5354,Q06069,410,Cc1nnc(O)nc1O,1,0,5IKI,1.0,5IKI_1,A;B,1.0,1.0,A9H;HEM,5IKI.cif,3,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/5IKI.cif,True,True,6410,6410,6248,6248,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,15.168,-5.521,16.912,,True,True,ESIBank/brenda/structure/complex/100154.pdb,100154.pdb
brenda,100227,5114,A0A0Y0GRS3,494,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/100227.pdb,100227.pdb
brenda,101073,5034,P05093,508,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/101073.pdb,101073.pdb
brenda,101164,5114,A0A0Y0GRS3,494,CC(C)C[C@@H](C=O)N=C(O)OCc1ccccc1,1,0,7X2Q,1.0,7X2Q_1,A;B,0.9433198380566802,0.9789915966386554,HEM,7X2Q.cif,1,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/7X2Q.cif,True,True,7506,7506,7402,7402,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,-33.852,16.055,-17.14,,True,True,ESIBank/brenda/structure/complex/101164.pdb,101164.pdb
brenda,101587,5295,Q16850,509,CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,1,0,3LD6,1.0,3LD6_1,A;B,0.8821218074656189,0.9739696312364424,HEM;KKK,3LD6.cif,10,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3LD6.cif,True,True,7522,7368,7172,7172,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,36.841,3.766,-5.549,,True,True,ESIBank/brenda/structure/complex/101587.pdb,101587.pdb
brenda,102799,5034,P05093,508,Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O,1,0,8FDA,1.0,8FDA_1,A;B;C;D,0.9547244094488188,0.9817813765182186,HEM;XPK,8FDA.cif,17,A;B;C;D,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/8FDA.cif,True,True,30965,30965,30039,30039,HEM,HEM,292,292,4,4,A;B;C;D,A;B;C;D,True,True,True,True,True,-14.293,8.275,-35.654,,True,True,ESIBank/brenda/structure/complex/102799.pdb,102799.pdb
brenda,103410,5359,Q09128,514,NCCSc1ccc(O)cc1,1,0,3K9Y,1.0,3K9Y_1,A;B,0.9357976653696498,0.9979253112033196,CM5;HEM,3K9Y.cif,2,A;B,/root/autodl-tmp/EZSpecificity/PathD/P450/data/q01_fe_embedding_patch/exp002_fe_heme_structures/raw_mmcif_rcsb_heme_fe_v1/3K9Y.cif,True,True,7703,7703,7549,7549,HEM,HEM,86,86,2,2,A;B,A;B,True,True,True,True,True,9.254,-28.69,40.045,,True,True,ESIBank/brenda/structure/complex/103410.pdb,103410.pdb
