"dataset","structure_index","enzyme_index","uniprot","sequence_length","substrate","n_samples","n_positive","best_entry_id","best_entity_id","best_rcsb_polymer_entity_id","best_auth_asym_ids","best_reference_sequence_coverage","best_entity_sequence_coverage","best_ligand_comp_ids","best_target_file","n_heme_fe_candidates_for_uniprot"
"brenda","108022","5064","Q6VVX0","501","Nc1ccc(Cl)cc1C(=O)C[C@H](N)C(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","108205","5295","Q16850","509","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","109616","5034","P05093","508","C[C@H](N=C(O)[C@@H]1CC(O)CN1C(=O)CN)C(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","109689","5000","P00191","496","Cc1ncc(CO)c(=N)[nH]1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","110239","5034","P05093","508","Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","110886","5331","Q6WG30","499","c1ccccc1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","112747","5034","P05093","508","NCC(O)=NCC(=O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","113315","5034","P05093","508","C=Cc1c(C)c2cc3[n-]c(cc4nc(cc5nc(cc1[n-]2)C(C)=C5CCC(C)=O)C(CCC(C)=O)=C4C)c(C)c3C=C.[Fe+6]","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","113333","5034","P05093","508","O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","113411","5330","S4UX02","495","OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","115339","5354","Q06069","410","O=C1CCCCC1=O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","115427","5034","P05093","508","O=C=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","115587","5056","P22680","504","O=C=O","1","0","3V8D","1.0","3V8D_1","A;B","0.9503968253968254","0.9755600814663952","0GV;HEM;SO4;UNX","3V8D.cif","3"
"brenda","116626","5034","P05093","508","C=C[C@@H]1[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@@H]1C[C@H]1NCCc2c1[nH]c1cccc(C)c21","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","117341","5034","P05093","508","OCC(O)CO","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","117567","5293","A2TEF2","480","COc1ccccc1C(=O)[O-]","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","118212","5354","Q06069","410","[C]1=C=C=C=[C-]1.[C]1=C=C=C=[C-]1.[Fe+3]","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","118247","5331","Q6WG30","499","COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","118789","5068","Q9Y6A2","500","CCCCCO","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","119083","5265","Q8VQF6","404","CCCCCCCCCCCCCCCC(=O)OC(COC(=O)C(=O)CCC)COP(=O)(O)OCC[N+](C)(C)C","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","119582","5034","P05093","508","CC1CCCC(=O)C1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","119712","5109","P08684","503","Cc1cc(=O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](O)[C@H]3N)ccc12","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","119770","5109","P08684","503","O=C(O)/C=C/c1ccccc1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","120006","5331","Q6WG30","499","CC(=O)Oc1ccc(C=O)cc1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","120098","5354","Q06069","410","CCCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","120903","5064","Q6VVX0","501","CSCC[C@H](N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](N=C(O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(C)C)C(O)=N[C@@H](CO)C(=O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","120949","5034","P05093","508","[Fe+2]","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","121239","5034","P05093","508","O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","121923","5034","P05093","508","C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","122314","3383","P23295","403","O=C(O)[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O1","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","122339","5068","Q9Y6A2","500","N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","122689","5293","A2TEF2","480","O=C(O)CCC(=O)C(=O)O","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","123646","5064","Q6VVX0","501","CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(=N)[nH]1","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","123715","5064","Q6VVX0","501","C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","123833","5034","P05093","508","Nc1ccc(-c2ccccc2)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","123910","5359","Q09128","514","Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","124111","5359","Q09128","514","O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","124500","5295","Q16850","509","CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","125183","5265","Q8VQF6","404","O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","125323","5109","P08684","503","COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","126058","5114","A0A0Y0GRS3","494","O=C=O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","126292","5114","A0A0Y0GRS3","494","N/C(=C/C=C\C=O)C(=O)O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","127256","5114","A0A0Y0GRS3","494","CN1CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2[nH]c(=N)nc(S)c21","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","127564","5346","P00189","520","O=C(O)c1cc(N=C(O)Cc2ccccc2)cc([N+](=O)[O-])c1","1","0","3MZS","1.0","3MZS_1","A;B;C;D","0.9230769230769232","0.9876543209876544","HC9;HEM;IPA","3MZS.cif","1"
"brenda","127566","5295","Q16850","509","CC(=O)C(=O)O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","127737","3383","P23295","403","CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","128243","5068","Q9Y6A2","500","c1ncc2c(n1)=NCCN=2","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","128686","5341","P19099","503","CO[C@@]1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@@H]21","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","128928","5068","Q9Y6A2","500","CO[C@@]1(N=C(O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(=N)O)CS[C@@H]21","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","128996","5354","Q06069","410","C[C@H](N=C(O)CCC(=O)O)C(O)=N[C@@H](C)C(O)=N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","129884","5359","Q09128","514","C[C@H](N=C(O)[C@H](C)N=C(O)[C@H](CO)N=C(O)[C@H](C)N=C(O)[C@H](C)N=C(O)[C@@H](N)CCC(=N)O)C(=N)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","130122","5068","Q9Y6A2","500","COc1cc(/C=C/C(=O)O)cc(O)c1O","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","130180","5311","Q6TBX7","539","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","130189","5109","P08684","503","CC(O)=N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(O)nc3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","130245","5034","P05093","508","O=C(OP(=O)(O)O)C1O[C@@H](O)C(O)[C@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","130868","5359","Q09128","514","CC(C(=O)O)/C(=C/C(=O)O)C(=O)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","131196","5293","A2TEF2","480","COc1cccc(CSC[C@H](N=C(O)[C@H](C)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H]2CCCN2S(=O)(=O)c2cccc3c(N(C)C)cccc23)C(O)=N[C@@H](Cc2c[nH]c3ccccc23)C(O)=N[C@@H](C)C(O)=N[C@@H](CCCNC(=N)N)C(=N)O)c1","1","0","3L4D","1.0","3L4D_1","A;B;C;D","0.9354166666666668","0.9911699779249448","HEM;N8E;TPF","3L4D.cif","1"
"brenda","131671","5034","P05093","508","CC(C)=CCC/C(C)=C/CC/C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","132798","5276","Q9UNU6","501","O","1","0","8EOH","1.0","8EOH_1","A","0.9500998003992016","0.9734151329243352","HEM;WOL","8EOH.cif","2"
"brenda","132832","5359","Q09128","514","N[C@@H](CCC(O)=N[C@@H](CS)C(=O)O)C(=O)O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","133210","5109","P08684","503","CC(C)(CO)[C@@H](O)C(O)=NCCC(=O)O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","133401","5354","Q06069","410","Nc1ccccc1C(=O)C[C@H](N)C(=O)O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","133416","5109","P08684","503","COc1cc(N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCCCN)N=C(O)[C@H](CCCCN)N=C(O)[C@@H](N=C(O)OCc2ccccc2)C(C)C)cc2ccccc12","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","133967","5034","P05093","508","CCCCCCCCCCCCC/C=C/C(OC(=O)c1ccccc1)C(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NCCCCCCCCCCCCCCCCCC","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","134364","5311","Q6TBX7","539","Oc1ccc2ccc3c4ccccc4cc4ccc1c2c43","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","135000","5295","Q16850","509","OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","135199","5034","P05093","508","CC(C)(C)CCl","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","135487","5330","S4UX02","495","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","135913","5000","P00191","496","N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","136793","5341","P19099","503","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCSC(=O)[C@@H](N)CCC(=O)O","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","137050","5114","A0A0Y0GRS3","494","Nc1ncnc2c1cnn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O","1","0","7X2Q","1.0","7X2Q_1","A;B","0.9433198380566802","0.9789915966386554","HEM","7X2Q.cif","1"
"brenda","137718","5068","Q9Y6A2","500","NCCCCN","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","137783","5359","Q09128","514","OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","137840","5000","P00191","496","C[S@@](=O)CC[C@H](N)C(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","138024","3383","P23295","403","Cc1cc(=O)oc2cc(N=C(O)C(CCCNC(=N)N)N=C(O)C(Cc3ccccc3)N=C(O)OCc3ccccc3)ccc12","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","138220","5359","Q09128","514","Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
"brenda","139152","5354","Q06069","410","CSCC[C@@H](N)C(=O)O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","140538","5311","Q6TBX7","539","N#Cc1ccc(Br)cc1","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","141514","5341","P19099","503","C[N+](C)(C)CCSC(=O)c1ccccc1.[I-]","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","141744","5000","P00191","496","N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","141746","5311","Q6TBX7","539","CO","1","0","6L8H","1.0","6L8H_1","A;B;C;D","0.8719851576994434","0.9978768577494692","GOL;HEM;SOG","6L8H.cif","1"
"brenda","142854","3383","P23295","403","CCCCCCCCCCCCCCCCCC(=O)O","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","142897","5265","Q8VQF6","404","CC=O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","142905","5064","Q6VVX0","501","O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]1OP(=O)(O)O","1","0","3DL9","1.0","3DL9_1","A;B","0.93812375249501","0.9812108559498957","HEM;V2H","3DL9.cif","3"
"brenda","142919","5034","P05093","508","OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","142953","5354","Q06069","410","O","1","0","5IKI","1.0","5IKI_1","A;B","1.0","1.0","A9H;HEM","5IKI.cif","3"
"brenda","143323","5034","P05093","508","CC(C)=CCOP(=O)(O)OP(=O)(O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","143601","5265","Q8VQF6","404","CC(O)=N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(O)nc3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","143836","5000","P00191","496","N=C(O)CC[C@H](N=C(O)OCc1ccccc1)C(O)=NCC(=O)O","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","144278","5330","S4UX02","495","N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1","1","0","7CB9","1.0","7CB9_1","A","1.0","1.0","HEM;J6C","7CB9.cif","3"
"brenda","144781","3383","P23295","403","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](OP(=O)(O)O)[C@H]1O","1","0","7DVO","1.0","7DVO_1","A;B","1.0","1.0","GOL;HEM;NO","7DVO.cif","27"
"brenda","144802","5341","P19099","503","N=c1nc(O)c2c([nH]1)NCC(COP(=O)(O)OP(=O)(O)O)=N2","1","0","6XZ9","1.0","6XZ9_1","A;B;C","0.9463220675944334","0.9734151329243352","HEC;O4W","6XZ9.cif","6"
"brenda","144972","5034","P05093","508","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","145391","5068","Q9Y6A2","500","C[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)C3=CC[C@]12C","1","0","9NNO","1.0","9NNO_1","A","0.934","0.9852320675105484","A1BY9;EDO;HEM","9NNO.cif","21"
"brenda","145557","5034","P05093","508","Nc1ccccc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","145772","5109","P08684","503","N=C(O)CCl","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","145944","5295","Q16850","509","O=C(O)C[C@H](O)C(=O)O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","146222","5034","P05093","508","CCCCCC(=O)/C=C/C=O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","146521","5034","P05093","508","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","146739","5000","P00191","496","Cc1cc(=O)oc2cc(N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](C)N=C(O)[C@H](CCC(=N)O)N=C(O)OCc3ccccc3)ccc12","1","0","3QZ1","1.0","3QZ1_1","A;B;C;D","1.0","1.0","3QZ;HEM","3QZ1.cif","1"
"brenda","146794","5034","P05093","508","CC(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","146985","5265","Q8VQF6","404","N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2","1","0","3BE0","1.0","3BE0_1","A;B","0.9826732673267328","1.0","CNL;HEM","3BE0.cif","9"
"brenda","147616","5034","P05093","508","N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","148021","5331","Q6WG30","499","N#CCC(=O)c1ccc([N+](=O)[O-])cc1","1","0","8X1W","1.0","8X1W_1","A","0.8797595190380761","1.0","HEM","8X1W.cif","2"
"brenda","148315","5034","P05093","508","O=[N+]([O-])c1ccc(OP(=O)(O)O)cc1","1","0","8FDA","1.0","8FDA_1","A;B;C;D","0.9547244094488188","0.9817813765182186","HEM;XPK","8FDA.cif","17"
"brenda","148475","5295","Q16850","509","OC1OC[C@@H](O)[C@H](O)[C@H]1O","1","0","3LD6","1.0","3LD6_1","A;B","0.8821218074656189","0.9739696312364424","HEM;KKK","3LD6.cif","10"
"brenda","148806","5109","P08684","503","COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O","1","0","9YK4","1.0","9YK4_1","A","0.9602385685884692","0.9917864476386036","EDO;GOL;HEM;IMD;PG4","9YK4.cif","122"
"brenda","149629","5359","Q09128","514","O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","1","0","3K9Y","1.0","3K9Y_1","A;B","0.9357976653696498","0.9979253112033196","CM5;HEM","3K9Y.cif","2"
