global_interaction_id,global_enzyme_id,global_compound_id,label,sources,supporting_source_count,evidence_count,best_quality_tier,has_pmid_any,has_products_any,has_pdb_any,max_num_reactions,conflicting_labels
INT_G000250,ENZ_G000110,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000251,ENZ_G000111,CMP_G000955,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000252,ENZ_G000112,CMP_G000584,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000253,ENZ_G000113,CMP_G001027,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000254,ENZ_G000113,CMP_G001370,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,2,0
INT_G000255,ENZ_G000114,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000256,ENZ_G000114,CMP_G000474,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000257,ENZ_G000114,CMP_G000939,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G000258,ENZ_G000114,CMP_G001249,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000259,ENZ_G000114,CMP_G001250,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000260,ENZ_G000114,CMP_G001559,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000261,ENZ_G000114,CMP_G001822,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000262,ENZ_G000115,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000263,ENZ_G000115,CMP_G000474,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000264,ENZ_G000115,CMP_G000939,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G000265,ENZ_G000115,CMP_G001249,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000266,ENZ_G000115,CMP_G001559,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000267,ENZ_G000116,CMP_G000467,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,1,0
INT_G000268,ENZ_G000116,CMP_G001027,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,1,0
INT_G000269,ENZ_G000117,CMP_G001475,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,2,0
INT_G000270,ENZ_G000117,CMP_G001677,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000271,ENZ_G000118,CMP_G000391,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000272,ENZ_G000118,CMP_G000963,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000273,ENZ_G000118,CMP_G000964,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000274,ENZ_G000118,CMP_G001475,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000275,ENZ_G000119,CMP_G000254,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000276,ENZ_G000119,CMP_G000255,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000277,ENZ_G000119,CMP_G001564,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000278,ENZ_G000119,CMP_G002076,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000279,ENZ_G000120,CMP_G000436,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,2,0
INT_G000280,ENZ_G000120,CMP_G000738,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,3,0
INT_G000281,ENZ_G000120,CMP_G001017,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000282,ENZ_G000121,CMP_G000544,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000283,ENZ_G000122,CMP_G001784,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000284,ENZ_G000123,CMP_G002025,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000285,ENZ_G000124,CMP_G000238,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000286,ENZ_G000125,CMP_G001901,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000287,ENZ_G000126,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000288,ENZ_G000126,CMP_G000447,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000289,ENZ_G000126,CMP_G001469,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000290,ENZ_G000127,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000291,ENZ_G000127,CMP_G000447,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000292,ENZ_G000127,CMP_G001469,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000293,ENZ_G000128,CMP_G000442,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000294,ENZ_G000128,CMP_G000447,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000295,ENZ_G000128,CMP_G001469,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000296,ENZ_G000129,CMP_G000880,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000297,ENZ_G000129,CMP_G000881,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000298,ENZ_G000129,CMP_G001220,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000299,ENZ_G000129,CMP_G001221,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G000300,ENZ_G000129,CMP_G001222,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000301,ENZ_G000129,CMP_G001976,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,0,0,1,0
INT_G000302,ENZ_G000130,CMP_G001766,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000303,ENZ_G000131,CMP_G001632,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000304,ENZ_G000132,CMP_G001969,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000305,ENZ_G000133,CMP_G001907,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000306,ENZ_G000133,CMP_G002083,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000307,ENZ_G000134,CMP_G000436,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,2,0
INT_G000308,ENZ_G000134,CMP_G000738,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,2,0
INT_G000309,ENZ_G000134,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000310,ENZ_G000134,CMP_G001267,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000311,ENZ_G000134,CMP_G001923,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000312,ENZ_G000135,CMP_G000436,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,2,0
INT_G000313,ENZ_G000135,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,2,0
INT_G000314,ENZ_G000135,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000315,ENZ_G000135,CMP_G001923,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000316,ENZ_G000136,CMP_G000487,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000317,ENZ_G000136,CMP_G001807,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000318,ENZ_G000136,CMP_G002069,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000319,ENZ_G000136,CMP_G002070,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000320,ENZ_G000137,CMP_G000230,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000321,ENZ_G000137,CMP_G001367,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000322,ENZ_G000137,CMP_G001849,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000323,ENZ_G000138,CMP_G001899,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000324,ENZ_G000139,CMP_G000487,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000325,ENZ_G000139,CMP_G001793,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000326,ENZ_G000139,CMP_G002069,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000327,ENZ_G000139,CMP_G002070,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000328,ENZ_G000140,CMP_G000230,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000329,ENZ_G000140,CMP_G000746,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000330,ENZ_G000140,CMP_G001367,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000331,ENZ_G000141,CMP_G001367,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000332,ENZ_G000142,CMP_G000914,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000333,ENZ_G000143,CMP_G000607,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G000334,ENZ_G000144,CMP_G000646,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000335,ENZ_G000144,CMP_G000647,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000336,ENZ_G000145,CMP_G000647,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000337,ENZ_G000146,CMP_G000647,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000338,ENZ_G000147,CMP_G000646,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,0,0,2,0
INT_G000339,ENZ_G000147,CMP_G000647,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000340,ENZ_G000148,CMP_G000646,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000341,ENZ_G000148,CMP_G000647,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000342,ENZ_G000149,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000343,ENZ_G000149,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000344,ENZ_G000150,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000345,ENZ_G000150,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000346,ENZ_G000151,CMP_G000194,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000347,ENZ_G000152,CMP_G001423,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000348,ENZ_G000153,CMP_G000430,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000349,ENZ_G000153,CMP_G000685,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000350,ENZ_G000153,CMP_G000686,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000351,ENZ_G000154,CMP_G000141,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000352,ENZ_G000154,CMP_G000481,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB,3,3,B,1,1,0,1,0
INT_G000353,ENZ_G000154,CMP_G000979,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000354,ENZ_G000154,CMP_G001942,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000355,ENZ_G000155,CMP_G000430,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000356,ENZ_G000155,CMP_G000685,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000357,ENZ_G000156,CMP_G001185,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000358,ENZ_G000156,CMP_G001371,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000359,ENZ_G000157,CMP_G000125,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000360,ENZ_G000157,CMP_G001027,1,S8_PlantP450DB,1,2,B,1,0,0,1,0
INT_G000361,ENZ_G000157,CMP_G001370,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000362,ENZ_G000158,CMP_G000125,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000363,ENZ_G000158,CMP_G001027,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000364,ENZ_G000159,CMP_G000125,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000365,ENZ_G000159,CMP_G001027,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000366,ENZ_G000159,CMP_G001370,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000367,ENZ_G000160,CMP_G000039,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000368,ENZ_G000160,CMP_G000228,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000369,ENZ_G000160,CMP_G001189,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000370,ENZ_G000160,CMP_G001315,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000371,ENZ_G000160,CMP_G001417,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000372,ENZ_G000161,CMP_G000039,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000373,ENZ_G000161,CMP_G000228,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000374,ENZ_G000161,CMP_G001189,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000375,ENZ_G000161,CMP_G001315,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000376,ENZ_G000161,CMP_G001417,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000377,ENZ_G000162,CMP_G001315,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000378,ENZ_G000163,CMP_G000039,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000379,ENZ_G000163,CMP_G000228,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000380,ENZ_G000163,CMP_G001189,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000381,ENZ_G000163,CMP_G001315,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000382,ENZ_G000163,CMP_G001417,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000383,ENZ_G000164,CMP_G000436,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000384,ENZ_G000164,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000385,ENZ_G000164,CMP_G001266,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000386,ENZ_G000164,CMP_G001923,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000387,ENZ_G000165,CMP_G000436,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000388,ENZ_G000165,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,2,0
INT_G000389,ENZ_G000165,CMP_G001266,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000390,ENZ_G000165,CMP_G001923,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000391,ENZ_G000166,CMP_G000794,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000392,ENZ_G000166,CMP_G000981,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,0,0,1,0
INT_G000393,ENZ_G000166,CMP_G000996,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000394,ENZ_G000166,CMP_G001755,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000395,ENZ_G000167,CMP_G000838,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G000396,ENZ_G000167,CMP_G000996,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000397,ENZ_G000167,CMP_G001755,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,1,0,1,0
INT_G000398,ENZ_G000168,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,4,B,1,1,0,1,0
INT_G000399,ENZ_G000168,CMP_G001266,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000400,ENZ_G000168,CMP_G001707,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G000401,ENZ_G000169,CMP_G000738,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,4,0
INT_G000402,ENZ_G000169,CMP_G000995,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000403,ENZ_G000169,CMP_G000996,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000404,ENZ_G000169,CMP_G001266,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000405,ENZ_G000169,CMP_G001707,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000406,ENZ_G000170,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,0,0,1,0
INT_G000407,ENZ_G000170,CMP_G000996,1,S3_P450Rdb|S8_PlantP450DB,2,2,B,1,0,0,1,0
INT_G000408,ENZ_G000171,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000409,ENZ_G000171,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000410,ENZ_G000172,CMP_G001163,1,S3_P450Rdb|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000411,ENZ_G000173,CMP_G000091,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000412,ENZ_G000173,CMP_G001791,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000413,ENZ_G000173,CMP_G001798,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000414,ENZ_G000174,CMP_G000632,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000415,ENZ_G000175,CMP_G001047,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000416,ENZ_G000175,CMP_G001439,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000417,ENZ_G000176,CMP_G000738,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000418,ENZ_G000177,CMP_G000729,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000419,ENZ_G000177,CMP_G000741,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000420,ENZ_G000178,CMP_G001037,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000421,ENZ_G000179,CMP_G001042,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000422,ENZ_G000180,CMP_G000384,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000423,ENZ_G000180,CMP_G000436,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,2,0
INT_G000424,ENZ_G000180,CMP_G000453,1,S2_ESIBank|S3_P450Rdb|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000425,ENZ_G000180,CMP_G000738,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,1,0
INT_G000426,ENZ_G000180,CMP_G001017,1,S3_P450Rdb|S8_PlantP450DB|S9_PCPD,3,3,B,1,1,0,1,0
INT_G000427,ENZ_G000180,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000428,ENZ_G000180,CMP_G001267,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000429,ENZ_G000180,CMP_G001923,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000430,ENZ_G000181,CMP_G000562,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000431,ENZ_G000181,CMP_G002119,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000432,ENZ_G000182,CMP_G001604,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000433,ENZ_G000182,CMP_G001605,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000434,ENZ_G000183,CMP_G001412,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000435,ENZ_G000184,CMP_G001153,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000436,ENZ_G000185,CMP_G000870,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000437,ENZ_G000186,CMP_G000813,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000438,ENZ_G000187,CMP_G001485,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000439,ENZ_G000187,CMP_G001578,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,2,0
INT_G000440,ENZ_G000188,CMP_G000129,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000441,ENZ_G000189,CMP_G000782,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000442,ENZ_G000189,CMP_G000883,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000443,ENZ_G000189,CMP_G001174,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000444,ENZ_G000190,CMP_G001697,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000445,ENZ_G000191,CMP_G001250,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000446,ENZ_G000191,CMP_G002027,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000447,ENZ_G000192,CMP_G000738,1,S2_ESIBank|S3_P450Rdb|S8_PlantP450DB|S9_PCPD,4,4,B,1,1,0,1,0
INT_G000448,ENZ_G000192,CMP_G001266,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000449,ENZ_G000192,CMP_G001267,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000450,ENZ_G000193,CMP_G001521,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000451,ENZ_G000194,CMP_G001818,1,S3_P450Rdb,1,1,B,1,0,0,1,0
INT_G000452,ENZ_G000195,CMP_G001527,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000453,ENZ_G000196,CMP_G000259,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000454,ENZ_G000196,CMP_G001205,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000455,ENZ_G000197,CMP_G000607,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000456,ENZ_G000198,CMP_G000151,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000457,ENZ_G000199,CMP_G000431,1,S8_PlantP450DB|S9_PCPD,2,2,B,1,0,0,1,0
INT_G000458,ENZ_G000199,CMP_G000685,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000459,ENZ_G000200,CMP_G001280,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000460,ENZ_G000201,CMP_G002105,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000461,ENZ_G000201,CMP_G002106,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000462,ENZ_G000202,CMP_G000069,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000463,ENZ_G000203,CMP_G000615,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000464,ENZ_G000203,CMP_G000616,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000465,ENZ_G000204,CMP_G001024,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000466,ENZ_G000205,CMP_G000738,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,2,0
INT_G000467,ENZ_G000205,CMP_G001266,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000468,ENZ_G000205,CMP_G001267,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000469,ENZ_G000205,CMP_G001539,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000470,ENZ_G000205,CMP_G001707,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G000471,ENZ_G000206,CMP_G000759,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000472,ENZ_G000206,CMP_G000760,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000473,ENZ_G000207,CMP_G002049,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000474,ENZ_G000208,CMP_G001454,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000475,ENZ_G000209,CMP_G001079,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000476,ENZ_G000210,CMP_G000889,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000477,ENZ_G000211,CMP_G000889,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000478,ENZ_G000212,CMP_G000892,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000479,ENZ_G000212,CMP_G001936,1,S9_PCPD,1,1,B,0,0,0,1,0
INT_G000480,ENZ_G000213,CMP_G000682,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000481,ENZ_G000214,CMP_G000792,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G000482,ENZ_G000214,CMP_G000856,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000483,ENZ_G000214,CMP_G001123,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000484,ENZ_G000215,CMP_G000792,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G000485,ENZ_G000215,CMP_G000856,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000486,ENZ_G000215,CMP_G001123,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G000487,ENZ_G000216,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000488,ENZ_G000217,CMP_G000835,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000489,ENZ_G000217,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000490,ENZ_G000218,CMP_G000835,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G000491,ENZ_G000218,CMP_G001753,1,S8_PlantP450DB,1,1,B,1,0,0,1,0
INT_G000492,ENZ_G000219,CMP_G001360,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000493,ENZ_G000220,CMP_G000412,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G000494,ENZ_G000221,CMP_G000216,1,S3_P450Rdb|S9_PCPD,2,2,B,1,1,0,1,0
INT_G000495,ENZ_G000222,CMP_G001401,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G000496,ENZ_G000223,CMP_G000853,1,S2_ESIBank,1,1,B,0,0,0,1,0
