global_interaction_id,source,source_interaction_id,source_enzyme_id,source_compound_id,label,quality_tier,num_reactions,has_pmid,has_products,pdb_id,extra_json
INT_G000243,S3_P450Rdb,130,69,37,1,B,1,1,1,,{}
INT_G000243,S8_PlantP450DB,842,511,2,1,B,1,1,0,,{}
INT_G000243,S9_PCPD,834,490,385,1,B,1,0,0,,{}
INT_G000244,S3_P450Rdb,128,69,51,1,B,1,1,1,,{}
INT_G000244,S8_PlantP450DB,844,511,260,1,B,1,1,0,,{}
INT_G000244,S9_PCPD,831,490,387,1,B,1,0,0,,{}
INT_G000245,S3_P450Rdb,131,69,50,1,B,1,1,1,,{}
INT_G000245,S9_PCPD,833,490,384,1,B,1,0,0,,{}
INT_G000246,S8_PlantP450DB,846,512,259,1,B,1,1,0,,{}
INT_G000247,S3_P450Rdb,133,70,90,1,B,1,1,1,,{}
INT_G000247,S9_PCPD,836,491,388,1,B,1,0,0,,{}
INT_G000248,S3_P450Rdb,134,70,37,1,B,2,1,1,,{}
INT_G000248,S8_PlantP450DB,845,512,2,1,B,1,1,0,,{}
INT_G000248,S9_PCPD,837,491,385,1,B,1,0,0,,{}
INT_G000249,S3_P450Rdb,132,70,51,1,B,1,1,1,,{}
INT_G000249,S8_PlantP450DB,847,512,260,1,B,1,1,0,,{}
INT_G000249,S9_PCPD,835,491,387,1,B,1,0,0,,{}
INT_G000250,S3_P450Rdb,135,70,50,1,B,1,1,1,,{}
INT_G000250,S9_PCPD,838,491,384,1,B,1,0,0,,{}
INT_G000251,S9_PCPD,134,94,90,1,B,1,0,0,,{}
INT_G000252,S9_PCPD,152,111,100,1,B,1,0,0,,{}
INT_G000253,S2_ESIBank,45,18,37,1,B,1,0,0,,"{""source_enzyme_index"": ""5114"", ""source_reaction_index"": ""9184""}"
INT_G000253,S3_P450Rdb,136,71,85,1,B,1,1,1,,{}
INT_G000254,S2_ESIBank,46,18,17,1,B,1,0,0,,"{""source_enzyme_index"": ""5114"", ""source_reaction_index"": ""9185""}"
INT_G000254,S3_P450Rdb,137,71,56,1,B,2,1,1,,{}
INT_G000254,S8_PlantP450DB,340,215,122,1,B,1,1,0,,{}
INT_G000255,S3_P450Rdb,138,72,36,1,B,1,1,1,,{}
INT_G000256,S3_P450Rdb,139,72,45,1,B,1,1,1,,{}
INT_G000257,S3_P450Rdb,142,72,48,1,B,3,1,1,,{}
INT_G000258,S3_P450Rdb,140,72,46,1,B,1,1,1,,{}
INT_G000259,S9_PCPD,144,103,91,1,B,1,0,0,,{}
INT_G000260,S3_P450Rdb,141,72,47,1,B,1,1,1,,{}
INT_G000261,S9_PCPD,143,103,94,1,B,1,0,0,,{}
INT_G000262,S3_P450Rdb,143,73,36,1,B,1,1,1,,{}
INT_G000263,S3_P450Rdb,144,73,45,1,B,1,1,1,,{}
INT_G000264,S3_P450Rdb,147,73,48,1,B,3,1,1,,{}
INT_G000265,S3_P450Rdb,145,73,46,1,B,1,1,1,,{}
INT_G000266,S3_P450Rdb,146,73,47,1,B,1,1,1,,{}
INT_G000267,S2_ESIBank,47,19,38,1,B,1,0,0,,"{""source_enzyme_index"": ""5119"", ""source_reaction_index"": ""9187""}"
INT_G000267,S3_P450Rdb,148,74,91,1,B,1,1,1,,{}
INT_G000267,S8_PlantP450DB,352,223,126,1,B,1,1,0,,{}
INT_G000267,S9_PCPD,1050,680,503,1,B,1,0,0,,{}
INT_G000268,S2_ESIBank,48,19,37,1,B,1,0,0,,"{""source_enzyme_index"": ""5119"", ""source_reaction_index"": ""9186""}"
INT_G000268,S3_P450Rdb,149,74,85,1,B,1,1,1,,{}
INT_G000268,S8_PlantP450DB,351,223,125,1,B,1,1,0,,{}
INT_G000269,S3_P450Rdb,150,75,92,1,B,2,1,1,,{}
INT_G000269,S8_PlantP450DB,952,559,286,1,B,1,1,0,,{}
INT_G000270,S9_PCPD,1199,809,563,1,B,1,0,0,,{}
INT_G000271,S2_ESIBank,51,20,41,1,B,1,0,0,,"{""source_enzyme_index"": ""5656"", ""source_reaction_index"": ""9938""}"
INT_G000272,S2_ESIBank,50,20,40,1,B,1,0,0,,"{""source_enzyme_index"": ""5656"", ""source_reaction_index"": ""9936""}"
INT_G000273,S2_ESIBank,49,20,39,1,B,1,0,0,,"{""source_enzyme_index"": ""5656"", ""source_reaction_index"": ""9933""}"
INT_G000274,S2_ESIBank,52,20,42,1,B,1,0,0,,"{""source_enzyme_index"": ""5656"", ""source_reaction_index"": ""9937""}"
INT_G000275,S3_P450Rdb,151,76,41,1,B,1,1,1,,{}
INT_G000276,S8_PlantP450DB,84,73,12,1,B,1,1,0,,{}
INT_G000276,S9_PCPD,881,528,375,1,B,1,0,0,,{}
INT_G000277,S8_PlantP450DB,85,73,50,1,B,1,1,0,,{}
INT_G000278,S8_PlantP450DB,86,73,6,1,B,1,1,0,,{}
INT_G000279,S3_P450Rdb,153,77,52,1,B,2,1,1,,{}
INT_G000279,S8_PlantP450DB,817,499,259,1,B,1,1,0,,{}
INT_G000279,S9_PCPD,802,480,383,1,B,1,0,0,,{}
INT_G000280,S3_P450Rdb,154,77,37,1,B,3,1,1,,{}
INT_G000280,S9_PCPD,803,480,385,1,B,1,0,0,,{}
INT_G000281,S3_P450Rdb,152,77,51,1,B,1,1,1,,{}
INT_G000282,S9_PCPD,375,304,238,1,B,1,0,0,,{}
INT_G000283,S9_PCPD,330,265,203,1,B,1,0,0,,{}
INT_G000284,S9_PCPD,356,291,223,1,B,1,0,0,,{}
INT_G000285,S9_PCPD,275,215,167,1,B,1,0,0,,{}
INT_G000286,S9_PCPD,274,214,166,1,B,1,0,0,,{}
INT_G000287,S8_PlantP450DB,539,326,21,1,B,1,1,0,,{}
INT_G000288,S8_PlantP450DB,540,326,186,1,B,1,1,0,,{}
INT_G000289,S8_PlantP450DB,538,326,79,1,B,1,1,0,,{}
INT_G000290,S8_PlantP450DB,542,327,21,1,B,1,1,0,,{}
INT_G000291,S8_PlantP450DB,543,327,186,1,B,1,1,0,,{}
INT_G000292,S8_PlantP450DB,541,327,79,1,B,1,1,0,,{}
INT_G000293,S8_PlantP450DB,545,328,21,1,B,1,1,0,,{}
INT_G000294,S8_PlantP450DB,546,328,186,1,B,1,1,0,,{}
INT_G000295,S8_PlantP450DB,544,328,79,1,B,1,1,0,,{}
INT_G000296,S8_PlantP450DB,639,398,211,1,B,1,1,0,,{}
INT_G000297,S3_P450Rdb,155,78,93,1,B,1,1,1,,{}
INT_G000298,S3_P450Rdb,156,78,94,1,B,1,1,1,,{}
INT_G000298,S8_PlantP450DB,640,398,108,1,B,1,1,0,,{}
INT_G000299,S3_P450Rdb,157,78,95,1,B,1,1,0,,{}
INT_G000300,S8_PlantP450DB,641,398,212,1,B,1,1,0,,{}
INT_G000301,S3_P450Rdb,158,78,96,1,B,1,1,0,,{}
INT_G000301,S8_PlantP450DB,642,398,213,1,B,1,1,0,,{}
INT_G000302,S3_P450Rdb,159,79,97,1,B,1,1,1,,{}
INT_G000303,S8_PlantP450DB,537,325,187,1,B,1,1,0,,{}
INT_G000304,S8_PlantP450DB,59,50,31,1,B,1,1,0,,{}
INT_G000305,S1_RCSB,17,9,17,1,A,1,0,0,7DLS,{}
INT_G000306,S3_P450Rdb,160,80,98,1,B,1,1,1,,{}
INT_G000307,S3_P450Rdb,161,81,52,1,B,2,1,1,,{}
INT_G000307,S8_PlantP450DB,868,526,259,1,B,1,1,0,,{}
INT_G000307,S9_PCPD,810,483,383,1,B,1,0,0,,{}
INT_G000308,S2_ESIBank,53,21,16,1,B,1,0,0,,"{""source_enzyme_index"": ""5252"", ""source_reaction_index"": ""9369""}"
INT_G000308,S3_P450Rdb,163,81,37,1,B,2,1,1,,{}
INT_G000308,S8_PlantP450DB,869,526,2,1,B,1,1,0,,{}
INT_G000308,S9_PCPD,813,483,385,1,B,1,0,0,,{}
INT_G000309,S3_P450Rdb,164,81,50,1,B,1,1,1,,{}
INT_G000309,S9_PCPD,812,483,384,1,B,1,0,0,,{}
INT_G000310,S2_ESIBank,54,21,43,1,B,1,0,0,,"{""source_enzyme_index"": ""5252"", ""source_reaction_index"": ""9375""}"
INT_G000311,S3_P450Rdb,162,81,99,1,B,1,1,1,,{}
INT_G000311,S9_PCPD,811,483,389,1,B,1,0,0,,{}
INT_G000312,S3_P450Rdb,165,82,52,1,B,2,1,1,,{}
INT_G000312,S8_PlantP450DB,866,525,259,1,B,1,1,0,,{}
INT_G000312,S9_PCPD,806,482,383,1,B,1,0,0,,{}
INT_G000313,S3_P450Rdb,167,82,37,1,B,2,1,1,,{}
INT_G000313,S8_PlantP450DB,867,525,2,1,B,1,1,0,,{}
INT_G000313,S9_PCPD,809,482,385,1,B,1,0,0,,{}
INT_G000314,S3_P450Rdb,168,82,50,1,B,1,1,1,,{}
INT_G000314,S9_PCPD,808,482,384,1,B,1,0,0,,{}
INT_G000315,S3_P450Rdb,166,82,99,1,B,1,1,1,,{}
INT_G000315,S9_PCPD,807,482,389,1,B,1,0,0,,{}
INT_G000316,S3_P450Rdb,169,83,100,1,B,1,1,1,,{}
INT_G000317,S3_P450Rdb,170,83,101,1,B,1,1,1,,{}
INT_G000318,S8_PlantP450DB,159,126,34,1,B,1,1,0,,{}
INT_G000318,S9_PCPD,967,609,447,1,B,1,0,0,,{}
INT_G000319,S3_P450Rdb,171,83,102,1,B,1,1,1,,{}
INT_G000320,S8_PlantP450DB,480,283,161,1,B,1,1,0,,{}
INT_G000321,S3_P450Rdb,172,84,103,1,B,1,1,1,,{}
INT_G000321,S8_PlantP450DB,481,283,162,1,B,1,1,0,,{}
INT_G000322,S9_PCPD,1105,730,523,1,B,1,0,0,,{}
INT_G000323,S8_PlantP450DB,482,284,163,1,B,1,1,0,,{}
INT_G000323,S9_PCPD,1106,731,524,1,B,1,0,0,,{}
INT_G000324,S3_P450Rdb,173,85,100,1,B,1,1,1,,{}
INT_G000325,S3_P450Rdb,174,85,104,1,B,1,1,1,,{}
INT_G000326,S8_PlantP450DB,63,54,34,1,B,1,1,0,,{}
INT_G000326,S9_PCPD,937,582,447,1,B,1,0,0,,{}
INT_G000327,S3_P450Rdb,175,85,102,1,B,1,1,1,,{}
INT_G000328,S8_PlantP450DB,478,282,161,1,B,1,1,0,,{}
INT_G000329,S9_PCPD,1103,728,521,1,B,1,0,0,,{}
INT_G000330,S8_PlantP450DB,479,282,162,1,B,1,1,0,,{}
INT_G000331,S3_P450Rdb,176,86,103,1,B,1,1,1,,{}
INT_G000331,S9_PCPD,1104,729,522,1,B,1,0,0,,{}
INT_G000332,S2_ESIBank,55,22,44,1,B,1,0,0,,"{""source_enzyme_index"": ""5724"", ""source_reaction_index"": ""10114""}"
INT_G000333,S3_P450Rdb,177,87,66,1,B,1,1,0,,{}
INT_G000334,S8_PlantP450DB,341,216,123,1,B,1,1,0,,{}
INT_G000334,S9_PCPD,1039,672,501,1,B,1,0,0,,{}
INT_G000335,S3_P450Rdb,178,88,105,1,B,1,1,1,,{}
INT_G000336,S3_P450Rdb,179,89,105,1,B,2,1,1,,{}
INT_G000337,S3_P450Rdb,180,90,105,1,B,2,1,1,,{}
INT_G000338,S3_P450Rdb,182,91,106,1,B,2,1,0,,{}
INT_G000338,S8_PlantP450DB,342,217,123,1,B,1,1,0,,{}
INT_G000338,S9_PCPD,1040,673,501,1,B,1,0,0,,{}
INT_G000339,S3_P450Rdb,181,91,105,1,B,1,1,1,,{}
INT_G000340,S8_PlantP450DB,343,218,123,1,B,1,1,0,,{}
INT_G000340,S9_PCPD,1041,674,501,1,B,1,0,0,,{}
INT_G000341,S3_P450Rdb,183,92,105,1,B,1,1,1,,{}
INT_G000342,S3_P450Rdb,184,93,37,1,B,1,1,1,,{}
INT_G000342,S8_PlantP450DB,840,509,2,1,B,1,1,0,,{}
INT_G000342,S9_PCPD,828,488,385,1,B,1,0,0,,{}
INT_G000343,S3_P450Rdb,185,93,50,1,B,1,1,1,,{}
INT_G000343,S9_PCPD,827,488,384,1,B,1,0,0,,{}
INT_G000344,S3_P450Rdb,186,94,37,1,B,1,1,1,,{}
INT_G000344,S8_PlantP450DB,841,510,2,1,B,1,1,0,,{}
INT_G000344,S9_PCPD,830,489,385,1,B,1,0,0,,{}
INT_G000345,S3_P450Rdb,187,94,50,1,B,1,1,1,,{}
INT_G000345,S9_PCPD,829,489,384,1,B,1,0,0,,{}
INT_G000346,S8_PlantP450DB,291,191,93,1,B,1,1,0,,{}
INT_G000346,S9_PCPD,1067,695,32,1,B,1,0,0,,{}
INT_G000347,S9_PCPD,333,268,206,1,B,1,0,0,,{}
INT_G000348,S2_ESIBank,57,23,46,1,B,1,0,0,,"{""source_enzyme_index"": ""5111"", ""source_reaction_index"": ""9175""}"
INT_G000349,S2_ESIBank,58,23,47,1,B,1,0,0,,"{""source_enzyme_index"": ""5111"", ""source_reaction_index"": ""9176""}"
INT_G000349,S3_P450Rdb,188,95,107,1,B,1,1,1,,{}
INT_G000350,S2_ESIBank,56,23,45,1,B,1,0,0,,"{""source_enzyme_index"": ""5111"", ""source_reaction_index"": ""9174""}"
INT_G000351,S9_PCPD,949,593,453,1,B,1,0,0,,{}
INT_G000352,S2_ESIBank,60,24,49,1,B,1,0,0,,"{""source_enzyme_index"": ""5314"", ""source_reaction_index"": ""9472""}"
INT_G000352,S3_P450Rdb,190,96,109,1,B,1,1,1,,{}
INT_G000352,S8_PlantP450DB,73,63,43,1,B,1,1,0,,{}
INT_G000353,S2_ESIBank,59,24,48,1,B,1,0,0,,"{""source_enzyme_index"": ""5314"", ""source_reaction_index"": ""9471""}"
INT_G000353,S3_P450Rdb,189,96,108,1,B,1,1,1,,{}
INT_G000354,S9_PCPD,948,593,452,1,B,1,0,0,,{}
INT_G000355,S2_ESIBank,61,25,46,1,B,1,0,0,,"{""source_enzyme_index"": ""5113"", ""source_reaction_index"": ""9179""}"
INT_G000355,S3_P450Rdb,192,97,110,1,B,1,1,1,,{}
INT_G000356,S3_P450Rdb,191,97,107,1,B,1,1,1,,{}
INT_G000357,S8_PlantP450DB,977,577,292,1,B,1,1,0,,{}
INT_G000358,S8_PlantP450DB,978,577,294,1,B,1,1,0,,{}
INT_G000359,S3_P450Rdb,193,98,84,1,B,1,1,1,,{}
INT_G000359,S8_PlantP450DB,354,224,120,1,B,1,1,0,,{}
INT_G000360,S8_PlantP450DB,353,224,125,1,B,1,1,0,,{}
INT_G000360,S8_PlantP450DB,355,225,125,1,B,1,1,0,,{}
INT_G000361,S8_PlantP450DB,356,225,122,1,B,1,1,0,,{}
INT_G000362,S3_P450Rdb,194,99,84,1,B,1,1,1,,{}
INT_G000362,S8_PlantP450DB,358,226,120,1,B,1,1,0,,{}
INT_G000362,S9_PCPD,1053,682,460,1,B,1,0,0,,{}
INT_G000363,S8_PlantP450DB,357,226,125,1,B,1,1,0,,{}
INT_G000363,S9_PCPD,1052,682,505,1,B,1,0,0,,{}
INT_G000364,S3_P450Rdb,197,100,84,1,B,1,1,1,,{}
INT_G000364,S8_PlantP450DB,360,227,120,1,B,1,1,0,,{}
INT_G000364,S9_PCPD,1055,683,460,1,B,1,0,0,,{}
INT_G000365,S3_P450Rdb,195,100,85,1,B,1,1,1,,{}
INT_G000365,S8_PlantP450DB,359,227,125,1,B,1,1,0,,{}
INT_G000365,S9_PCPD,1054,683,505,1,B,1,0,0,,{}
INT_G000366,S3_P450Rdb,196,100,56,1,B,1,1,1,,{}
INT_G000366,S8_PlantP450DB,361,227,122,1,B,1,1,0,,{}
INT_G000367,S8_PlantP450DB,412,252,134,1,B,1,1,0,,{}
INT_G000368,S8_PlantP450DB,411,252,130,1,B,1,1,0,,{}
INT_G000369,S8_PlantP450DB,415,252,117,1,B,1,1,0,,{}
INT_G000370,S8_PlantP450DB,414,252,132,1,B,1,1,0,,{}
INT_G000371,S8_PlantP450DB,413,252,131,1,B,1,1,0,,{}
INT_G000372,S8_PlantP450DB,417,253,134,1,B,1,1,0,,{}
INT_G000373,S8_PlantP450DB,416,253,130,1,B,1,1,0,,{}
INT_G000374,S8_PlantP450DB,420,253,117,1,B,1,1,0,,{}
INT_G000375,S8_PlantP450DB,419,253,132,1,B,1,1,0,,{}
INT_G000376,S8_PlantP450DB,418,253,131,1,B,1,1,0,,{}
INT_G000377,S8_PlantP450DB,426,255,132,1,B,1,1,0,,{}
INT_G000378,S8_PlantP450DB,422,254,134,1,B,1,1,0,,{}
INT_G000379,S8_PlantP450DB,421,254,130,1,B,1,1,0,,{}
INT_G000380,S8_PlantP450DB,425,254,117,1,B,1,1,0,,{}
INT_G000381,S8_PlantP450DB,424,254,132,1,B,1,1,0,,{}
INT_G000382,S8_PlantP450DB,423,254,131,1,B,1,1,0,,{}
INT_G000383,S3_P450Rdb,198,101,52,1,B,1,1,1,,{}
INT_G000383,S8_PlantP450DB,850,514,259,1,B,1,1,0,,{}
INT_G000384,S3_P450Rdb,200,101,37,1,B,1,1,1,,{}
INT_G000384,S8_PlantP450DB,851,514,2,1,B,1,1,0,,{}
INT_G000384,S9_PCPD,840,493,385,1,B,1,0,0,,{}
INT_G000385,S3_P450Rdb,201,101,50,1,B,1,1,1,,{}
INT_G000386,S3_P450Rdb,199,101,99,1,B,1,1,1,,{}
INT_G000387,S3_P450Rdb,202,102,52,1,B,1,1,1,,{}
INT_G000387,S8_PlantP450DB,848,513,259,1,B,1,1,0,,{}
INT_G000388,S3_P450Rdb,204,102,37,1,B,2,1,1,,{}
INT_G000388,S8_PlantP450DB,849,513,2,1,B,1,1,0,,{}
INT_G000388,S9_PCPD,839,492,385,1,B,1,0,0,,{}
INT_G000389,S3_P450Rdb,205,102,50,1,B,1,1,1,,{}
INT_G000390,S3_P450Rdb,203,102,99,1,B,1,1,1,,{}
INT_G000391,S8_PlantP450DB,887,533,265,1,B,1,1,0,,{}
INT_G000392,S3_P450Rdb,207,103,112,1,B,1,1,0,,{}
INT_G000392,S8_PlantP450DB,888,533,266,1,B,1,1,0,,{}
INT_G000393,S3_P450Rdb,208,103,30,1,B,1,1,1,,{}
INT_G000393,S8_PlantP450DB,886,533,222,1,B,1,1,0,,{}
INT_G000393,S9_PCPD,846,499,391,1,B,1,0,0,,{}
INT_G000394,S3_P450Rdb,206,103,111,1,B,1,1,1,,{}
INT_G000394,S8_PlantP450DB,885,533,264,1,B,1,1,0,,{}
INT_G000395,S3_P450Rdb,211,104,113,1,B,1,1,0,,{}
INT_G000396,S3_P450Rdb,210,104,30,1,B,1,1,1,,{}
INT_G000396,S8_PlantP450DB,880,530,222,1,B,1,1,0,,{}
INT_G000396,S9_PCPD,843,496,391,1,B,1,0,0,,{}
INT_G000397,S3_P450Rdb,209,104,111,1,B,1,1,1,,{}
INT_G000397,S8_PlantP450DB,881,530,264,1,B,1,1,0,,{}
INT_G000398,S3_P450Rdb,212,105,37,1,B,1,1,1,,{}
INT_G000398,S8_PlantP450DB,855,518,2,1,B,1,1,0,,{}
INT_G000398,S8_PlantP450DB,856,519,2,1,B,1,1,0,,{}
INT_G000398,S9_PCPD,783,474,385,1,B,1,0,0,,{}
INT_G000399,S3_P450Rdb,213,105,50,1,B,1,1,1,,{}
INT_G000400,S3_P450Rdb,214,105,114,1,B,1,1,0,,{}
INT_G000401,S2_ESIBank,63,26,16,1,B,1,0,0,,"{""source_enzyme_index"": ""5117"", ""source_reaction_index"": ""9358""}"
INT_G000401,S3_P450Rdb,215,106,37,1,B,4,1,1,,{}
INT_G000401,S8_PlantP450DB,857,520,2,1,B,1,1,0,,{}
INT_G000401,S9_PCPD,784,475,385,1,B,1,0,0,,{}
INT_G000402,S3_P450Rdb,217,106,88,1,B,1,1,1,,{}
INT_G000403,S3_P450Rdb,216,106,30,1,B,2,1,1,,{}
INT_G000404,S3_P450Rdb,218,106,50,1,B,1,1,1,,{}
INT_G000405,S2_ESIBank,62,26,50,1,B,1,0,0,,"{""source_enzyme_index"": ""5117"", ""source_reaction_index"": ""9359""}"
INT_G000405,S3_P450Rdb,219,106,114,1,B,1,1,1,,{}
INT_G000406,S3_P450Rdb,220,107,37,1,B,1,1,0,,{}
INT_G000406,S8_PlantP450DB,890,535,2,1,B,1,1,0,,{}
INT_G000406,S9_PCPD,848,501,385,1,B,1,0,0,,{}
INT_G000407,S3_P450Rdb,221,107,30,1,B,1,1,0,,{}
INT_G000407,S8_PlantP450DB,891,535,222,1,B,1,1,0,,{}
INT_G000408,S3_P450Rdb,222,108,37,1,B,1,1,1,,{}
INT_G000408,S8_PlantP450DB,853,516,2,1,B,1,1,0,,{}
INT_G000408,S9_PCPD,777,469,385,1,B,1,0,0,,{}
INT_G000409,S3_P450Rdb,223,108,50,1,B,1,1,1,,{}
INT_G000409,S9_PCPD,776,469,384,1,B,1,0,0,,{}
INT_G000410,S3_P450Rdb,224,109,115,1,B,1,1,0,,{}
INT_G000410,S9_PCPD,779,471,386,1,B,1,0,0,,{}
INT_G000411,S2_ESIBank,65,27,6,1,B,1,0,0,,"{""source_enzyme_index"": ""5124"", ""source_reaction_index"": ""9205""}"
INT_G000412,S2_ESIBank,66,27,52,1,B,1,0,0,,"{""source_enzyme_index"": ""5124"", ""source_reaction_index"": ""9203""}"
INT_G000413,S2_ESIBank,64,27,51,1,B,1,0,0,,"{""source_enzyme_index"": ""5124"", ""source_reaction_index"": ""9204""}"
INT_G000414,S2_ESIBank,67,28,53,1,B,1,0,0,,"{""source_enzyme_index"": ""5102"", ""source_reaction_index"": ""9145""}"
INT_G000415,S9_PCPD,879,527,414,1,B,1,0,0,,{}
INT_G000416,S9_PCPD,880,527,415,1,B,1,0,0,,{}
INT_G000417,S3_P450Rdb,225,110,37,1,B,1,1,1,,{}
INT_G000417,S8_PlantP450DB,854,517,2,1,B,1,1,0,,{}
INT_G000417,S9_PCPD,778,470,385,1,B,1,0,0,,{}
INT_G000418,S3_P450Rdb,226,111,116,1,B,1,1,1,,{}
INT_G000419,S3_P450Rdb,227,111,117,1,B,1,1,1,,{}
INT_G000420,S9_PCPD,354,289,221,1,B,1,0,0,,{}
INT_G000421,S8_PlantP450DB,965,567,289,1,B,1,1,0,,{}
INT_G000422,S2_ESIBank,70,29,55,1,B,1,0,0,,"{""source_enzyme_index"": ""5250"", ""source_reaction_index"": ""9374""}"
INT_G000423,S2_ESIBank,68,29,54,1,B,1,0,0,,"{""source_enzyme_index"": ""5250"", ""source_reaction_index"": ""9372""}"
INT_G000423,S3_P450Rdb,230,112,52,1,B,2,1,1,,{}
INT_G000423,S8_PlantP450DB,863,523,259,1,B,1,1,0,,{}
INT_G000423,S9_PCPD,796,479,383,1,B,1,0,0,,{}
INT_G000424,S2_ESIBank,71,29,56,1,B,1,0,0,,"{""source_enzyme_index"": ""5250"", ""source_reaction_index"": ""9373""}"
INT_G000424,S3_P450Rdb,229,112,90,1,B,1,1,1,,{}
INT_G000424,S9_PCPD,798,479,388,1,B,1,0,0,,{}
INT_G000425,S2_ESIBank,69,29,16,1,B,1,0,0,,"{""source_enzyme_index"": ""5250"", ""source_reaction_index"": ""9369""}"
INT_G000425,S3_P450Rdb,232,112,37,1,B,1,1,1,,{}
INT_G000425,S8_PlantP450DB,862,523,2,1,B,1,1,0,,{}
INT_G000425,S9_PCPD,801,479,385,1,B,1,0,0,,{}
INT_G000426,S3_P450Rdb,228,112,51,1,B,1,1,1,,{}
INT_G000426,S8_PlantP450DB,864,523,260,1,B,1,1,0,,{}
INT_G000426,S9_PCPD,797,479,387,1,B,1,0,0,,{}
INT_G000427,S3_P450Rdb,233,112,50,1,B,1,1,1,,{}
INT_G000427,S9_PCPD,800,479,384,1,B,1,0,0,,{}
INT_G000428,S2_ESIBank,72,29,43,1,B,1,0,0,,"{""source_enzyme_index"": ""5250"", ""source_reaction_index"": ""9375""}"
INT_G000429,S3_P450Rdb,231,112,99,1,B,1,1,1,,{}
INT_G000429,S9_PCPD,799,479,389,1,B,1,0,0,,{}
INT_G000430,S3_P450Rdb,235,113,119,1,B,1,1,1,,{}
INT_G000430,S9_PCPD,281,221,172,1,B,1,0,0,,{}
INT_G000431,S3_P450Rdb,234,113,118,1,B,1,1,1,,{}
INT_G000431,S9_PCPD,282,221,173,1,B,1,0,0,,{}
INT_G000432,S9_PCPD,368,298,233,1,B,1,0,0,,{}
INT_G000433,S9_PCPD,367,298,232,1,B,1,0,0,,{}
INT_G000434,S3_P450Rdb,236,114,33,1,B,1,1,1,,{}
INT_G000434,S9_PCPD,250,190,154,1,B,1,0,0,,{}
INT_G000435,S3_P450Rdb,237,115,32,1,B,1,1,1,,{}
INT_G000435,S9_PCPD,247,187,153,1,B,1,0,0,,{}
INT_G000436,S3_P450Rdb,238,116,120,1,B,2,1,1,,{}
INT_G000437,S3_P450Rdb,239,117,121,1,B,1,1,1,,{}
INT_G000437,S9_PCPD,150,109,98,1,B,1,0,0,,{}
INT_G000438,S3_P450Rdb,241,118,123,1,B,1,1,1,,{}
INT_G000438,S9_PCPD,230,171,142,1,B,1,0,0,,{}
INT_G000439,S3_P450Rdb,240,118,122,1,B,2,1,1,,{}
INT_G000439,S9_PCPD,229,171,141,1,B,1,0,0,,{}
INT_G000440,S3_P450Rdb,242,119,124,1,B,1,1,1,,{}
INT_G000440,S9_PCPD,298,234,182,1,B,1,0,0,,{}
INT_G000441,S1_RCSB,19,10,19,1,A,1,0,0,6J87,{}
INT_G000442,S1_RCSB,18,10,18,1,A,1,0,0,6J87,{}
INT_G000443,S3_P450Rdb,243,120,35,1,B,1,1,1,,{}
INT_G000444,S1_RCSB,20,11,20,1,A,1,0,0,9JQM,{}
INT_G000445,S2_ESIBank,74,30,57,1,B,1,0,0,,"{""source_enzyme_index"": ""5131"", ""source_reaction_index"": ""9219""}"
INT_G000446,S2_ESIBank,73,30,21,1,B,1,0,0,,"{""source_enzyme_index"": ""5131"", ""source_reaction_index"": ""9208""}"
INT_G000447,S2_ESIBank,76,31,16,1,B,1,0,0,,"{""source_enzyme_index"": ""5248"", ""source_reaction_index"": ""9369""}"
INT_G000447,S3_P450Rdb,244,121,37,1,B,1,1,1,,{}
INT_G000447,S8_PlantP450DB,865,524,2,1,B,1,1,0,,{}
INT_G000447,S9_PCPD,805,481,385,1,B,1,0,0,,{}
INT_G000448,S3_P450Rdb,245,121,50,1,B,1,1,1,,{}
INT_G000448,S9_PCPD,804,481,384,1,B,1,0,0,,{}
INT_G000449,S2_ESIBank,75,31,43,1,B,1,0,0,,"{""source_enzyme_index"": ""5248"", ""source_reaction_index"": ""9371""}"
INT_G000450,S3_P450Rdb,246,122,125,1,B,1,1,1,,{}
INT_G000451,S3_P450Rdb,247,123,44,1,B,1,1,0,,{}
INT_G000452,S8_PlantP450DB,492,293,168,1,B,1,1,0,,{}
INT_G000453,S2_ESIBank,77,32,58,1,B,1,0,0,,"{""source_enzyme_index"": ""5144"", ""source_reaction_index"": ""9238""}"
INT_G000454,S2_ESIBank,78,32,34,1,B,1,0,0,,"{""source_enzyme_index"": ""5144"", ""source_reaction_index"": ""9239""}"
INT_G000455,S2_ESIBank,79,33,59,1,B,1,0,0,,"{""source_enzyme_index"": ""5061"", ""source_reaction_index"": ""9035""}"
INT_G000456,S2_ESIBank,80,34,60,1,B,1,0,0,,"{""source_enzyme_index"": ""5224"", ""source_reaction_index"": ""9323""}"
INT_G000457,S8_PlantP450DB,497,297,170,1,B,1,1,0,,{}
INT_G000457,S9_PCPD,1125,750,533,1,B,1,0,0,,{}
INT_G000458,S8_PlantP450DB,498,297,169,1,B,1,1,0,,{}
INT_G000459,S8_PlantP450DB,336,212,119,1,B,1,1,0,,{}
INT_G000460,S9_PCPD,308,243,188,1,B,1,0,0,,{}
INT_G000461,S3_P450Rdb,248,124,126,1,B,1,1,1,,{}
INT_G000462,S3_P450Rdb,249,125,127,1,B,1,1,1,,{}
