reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,reaction_smiles,pmids
ESI_9205,27,6,N#CCc1ccc(O)cc1,N#C[C@H](O)c1ccc(O)cc1.-.O,N#CCc1ccc(O)cc1.-.O=O>>N#C[C@H](O)c1ccc(O)cc1.-.O,
ESI_9203,27,52,Cc1ccccc1CC#N,Cc1ccccc1[C@@H](O)C#N.-.O,Cc1ccccc1CC#N.-.O=O>>Cc1ccccc1[C@@H](O)C#N.-.O,
ESI_9145,28,53,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC,CC[C@H](C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)[C@@H](C)CC.-.O=O>>CC[C@H](C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O.-.O,
ESI_9372,29,54,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12.-.O,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12.-.O=O>>C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12.-.O,
ESI_9369,29,16,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O=O>>CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O,
ESI_9374,29,55,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12.-.O,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.-.O=O>>CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12.-.O,
ESI_9373,29,56,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.-.O,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.-.O=O>>C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.-.O,
ESI_9375,29,43,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O=O>>CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,
ESI_9208,30,21,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO.-.O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.-.O=O>>O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCO.-.O,
ESI_9219,30,57,CCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCO.-.O,CCCCCCCCCCCC(=O)O.-.O=O>>O=C(O)CCCCCCCCCCCO.-.O,
ESI_9371,31,43,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O=O>>CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,
ESI_9369,31,16,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O=O>>CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O,
ESI_9238,32,58,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O.-.O,
ESI_9239,32,34,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O.-.O=O>>O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O.-.O,
ESI_9035,33,59,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O=O>>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.-.O,
ESI_9323,34,60,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2,COc1cc2c(cc1O)[C@H](Cc1ccc(O)c(O)c1)N(C)CC2.-.O,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2.-.O=O>>COc1cc2c(cc1O)[C@H](Cc1ccc(O)c(O)c1)N(C)CC2.-.O,
ESI_9375,35,43,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.-.O=O>>CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,
ESI_9358,35,16,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O=O>>CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,
ESI_9359,35,50,CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C(=O)O)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O=O>>CC1(C)CC[C@]2(C(=O)O)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O,
ESI_9286,36,61,O=C(O)/C=C/c1cccc(O)c1,O=C(O)/C=C/c1ccc(O)c(O)c1.-.O,O=C(O)/C=C/c1cccc(O)c1.-.O=O>>O=C(O)/C=C/c1ccc(O)c(O)c1.-.O,
ESI_9286,37,61,O=C(O)/C=C/c1cccc(O)c1,O=C(O)/C=C/c1ccc(O)c(O)c1.-.O,O=C(O)/C=C/c1cccc(O)c1.-.O=O>>O=C(O)/C=C/c1ccc(O)c(O)c1.-.O,
ESI_9975,38,62,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,COc1cc2c(cc1O)[C@@H]1Cc3ccc4c(c3CN1CC2)OCO4.-.O,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2.-.O=O>>COc1cc2c(cc1O)[C@@H]1Cc3ccc4c(c3CN1CC2)OCO4.-.O,
ESI_9970,39,63,COc1cc2c(cc1O)[C@@H]1Cc3ccc4c(c3CN1CC2)OCO4,c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2.-.O,COc1cc2c(cc1O)[C@@H]1Cc3ccc4c(c3CN1CC2)OCO4.-.O=O>>c1cc2c(c3c1C[C@H]1c4cc5c(cc4CCN1C3)OCO5)OCO2.-.O,
ESI_9974,39,62,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4.-.O,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2.-.O=O>>COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4.-.O,
ESI_9382,40,64,COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C,COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C.-.O,COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C.-.O=O>>COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C.-.O,
ESI_9382,41,64,COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C,COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C.-.O,COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C.-.O=O>>COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1OC1(C)C.-.O,
ESI_9486,42,0,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)C[C@H]1O.-.O,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)CC1.-.O=O>>C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)C[C@H]1O.-.O,
ESI_10050,43,65,O=C(O)CCC(=O)C(=O)O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.O=C(O)CCC(=O)O.O=C=O.O,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.O=C(O)CCC(=O)C(=O)O.O=O>>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.O=C(O)CCC(=O)O.O=C=O.O,
ESI_35930,44,9,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO,O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO>>O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,
ESI_35937,44,12,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,O=C(O)CCCCCCCCO.O=C(O)CCCCCCC/C=C\CCO,CC/C=C\C/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>O=C(O)CCCCCCCCO.O=C(O)CCCCCCC/C=C\CCO,
ESI_35934,44,11,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO,CCCCC/C=C\[C@H](O)[C@@H]1O[C@H]1CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)O)OO>>CCCCC/C=C\[C@H](O)[C@@H]1O[C@H]1CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO,
ESI_35931,44,10,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO,CCCCCC1OC1C(O)/C=C/CCCCCCCC(=O)O.CCCCCC1OC1/C=C/C(O)CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)O)OO>>CCCCCC1OC1C(O)/C=C/CCCCCCCC(=O)O.CCCCCC1OC1/C=C/C(O)CCCCCCCC(=O)O.O=C(O)CCCCCCC/C=C\CCO.O=C(O)CCCCCCCC/C=C/CO,
ESI_37540,45,66,CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,CCCCCC(=O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2>>CCCCCC(=O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,
ESI_37543,45,67,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2>>CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,
ESI_37544,45,68,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCCCCCC(=O)O)[C@@H]2C[C@H]1OO2,O=C(O)CCCCCCCCCCC(O)CCCCC(=O)O.O=CCC=O,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCCCCCC(=O)O)[C@@H]2C[C@H]1OO2>>O=C(O)CCCCCCCCCCC(O)CCCCC(=O)O.O=CCC=O,
ESI_9370,46,16,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.O=O.N=C(O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1.N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O,
ESI_9183,47,16,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1.-.O,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.-.O=O>>CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1.-.O,
ESI_9317,48,69,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,C=C[C@]1(C)CC[C@@H](C(=C)CO)C[C@H]1C(=C)C.-.O,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C.-.O=O>>C=C[C@]1(C)CC[C@@H](C(=C)CO)C[C@H]1C(=C)C.-.O,
ESI_9314,48,70,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,C=C(CO)[C@H]1C/C=C(\C)CC/C=C(\C)CC1.-.O,C=C(C)[C@H]1C/C=C(\C)CC/C=C(\C)CC1.-.O=O>>C=C(CO)[C@H]1C/C=C(\C)CC/C=C(\C)CC1.-.O,
ESI_9441,49,0,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)CC1,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12.-.O,C=C(C(=O)O)[C@H]1C/C=C(\C)CC/C=C(\C)CC1.-.O=O>>C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12.-.O,
ESI_9491,50,71,CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O,CC(C)=CCC/C(=C/Cc1cc(O)ccc1O)CO.-.O,CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O.-.O=O>>CC(C)=CCC/C(=C/Cc1cc(O)ccc1O)CO.-.O,
ESI_37542,51,72,CCCCC[C@@H](/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2)OO,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O.CCCCC[C@@H](/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O)OO,CCCCC[C@@H](/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2)OO>>CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O.CCCCC[C@@H](/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O)OO,
ESI_37540,51,66,CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,CCCCCC(=O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,CCCCCC(=O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2>>CCCCCC(=O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,
ESI_37543,51,67,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2>>CC/C=C\C[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,
ESI_9451,52,73,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,CC(C)CCC[C@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.O=CO.-.O,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.-.O=O>>CC(C)CCC[C@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.O=CO.-.O,
ESI_9449,52,74,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.-.O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.-.O=O>>CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.-.O,
ESI_9452,52,75,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,-.O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O.-.O=O>>-.O,
ESI_9451,53,73,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,CC(C)CCC[C@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.O=CO.-.O,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.-.O=O>>CC(C)CCC[C@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.O=CO.-.O,
ESI_9449,53,74,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.-.O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3.-.O=O>>CC(C)=CCC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)C1CC3.-.O,
ESI_9491,54,71,CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O,CC(C)=CCC/C(=C/Cc1cc(O)ccc1O)CO.-.O,CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O.-.O=O>>CC(C)=CCC/C(=C/Cc1cc(O)ccc1O)CO.-.O,
ESI_9246,55,76,CC(C)=CCCC(C)CCO,C/C(=C\CCC(C)CCO)CO.-.O,CC(C)=CCCC(C)CCO.-.O=O>>C/C(=C\CCC(C)CCO)CO.-.O,
ESI_9247,55,77,CC(C)=CCC/C(C)=C\CO,C/C(=C/CO)CC/C=C(\C)CO.-.O,CC(C)=CCC/C(C)=C\CO.-.O=O>>C/C(=C/CO)CC/C=C(\C)CO.-.O,
ESI_9248,55,13,CC(C)=CCC/C(C)=C/CO,C/C(=C\CC/C(C)=C/CO)CO.-.O,CC(C)=CCC/C(C)=C/CO.-.O=O>>C/C(=C\CC/C(C)=C/CO)CO.-.O,
ESI_8789,56,78,CNc1c(C)n(C)n(-c2ccccc2)c1=O,C=O.-.O,CNc1c(C)n(C)n(-c2ccccc2)c1=O.-.O=O>>C=O.-.O,
ESI_9088,57,79,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.CC(=O)O.-.O,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C.-.O=O>>C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.CC(=O)O.-.O,
