enzyme,ecnumber,uniprot_id
8257,1.14.14.86,Q8IU89
8259,1.14.14.30,P27545
8260,1.14.14.91,A0A4Y5UJ70
8263,1.14.15.16,E1APK1
8274,1.14.15.4,V7D1Q1
8276,1.14.14.126,A6NGU5
8277,1.14.14.9,Q9QWE9
8278,1.14.14.82,P20735
8284,1.14.14.130,A0A6P7D140
8285,1.14.14.82,A0A164XVT4
8288,1.14.14.11,A0A3Q7GIZ5
8290,1.14.14.29,A0A1Q3E9C3
8297,1.14.14.137,A0A1S5V3K5
8305,1.14.14.137,Q86PD7
8307,1.14.14.137,Q9NXS2
8308,1.14.14.117,Q9CYK2
8309,1.14.15.16,M1AKD0
8310,1.14.14.83,O81226
8311,1.14.14.32,Q0V8G3
8324,1.14.14.82,A0A6L9DDJ2
8338,1.14.14.80,A0A286XL02
8344,1.14.14.1,D9J009
8358,1.14.14.94,Q9S7Z3
8382,1.14.14.29,A0A2G3D6U1
8389,1.14.14.81,Q937N9
8390,1.14.14.139,C7C435
8394,1.14.15.16,A0A655WLZ1
8410,1.14.14.44,P49081
8423,1.14.14.9,A0A495B873
8430,1.14.14.82,A0A7U6BZP2
8433,1.14.14.114,A0A6A5PRN9
8441,1.14.14.16,O02734
8452,1.14.14.91,A9ZMZ7
8480,1.14.15.4,A0A8G0TKR8
8485,1.14.14.121,Q9FN52
8491,1.14.14.16,A0A655I3N3
8493,1.14.14.124,A0A0K6BWX2
8494,1.14.14.17,A0A7T5DJ04
8508,1.14.14.21,A0A7R7TF86
8509,1.14.14.86,A0A8H8UMB6
8533,1.14.14.150,A0A1I3RBJ8
8552,1.14.14.83,G1SGZ6
8553,1.14.14.91,Q9ATK9
8555,1.14.15.16,Q8KQ56
8581,1.14.14.1,Q59495
8582,1.14.15.16,A0A1X2ZYP3
8585,1.14.14.147,A0A2I6QMF0
8588,1.14.15.16,A0A0C1MAP6
8589,1.14.14.87,A0A0T7L147
8599,1.14.14.B11,P21130
8601,1.14.15.18,Q43998
8641,1.14.14.19,M1A8J5
8643,1.14.15.16,A0A7G2FGH8
8647,1.14.14.154,A0A1D6P836
8648,1.14.14.103,A0A837WWY2
8650,1.14.14.73,A0A6C0QI98
8651,1.14.14.161,Q01KW8
8652,1.14.14.155,A0A076N3L4
8653,1.14.14.91,G8XR51
8654,1.14.14.162,M5XLR8
8655,1.14.14.1,Q9FRX3
8656,1.14.14.29,I1MHJ8
8657,1.14.14.17,A0A1E7YJD9
8662,1.14.14.121,A0A3B6RT38
8664,1.14.14.78,A0A650D2Y5
8690,1.14.14.160,A8QX04
8693,1.14.15.16,E9P9E3
8698,1.14.14.B9,A0A5S9WVI6
8722,1.14.14.16,P22310
8723,1.14.14.34,P08541
8729,1.14.14.90,P17717
8731,1.14.14.82,A0A5F9DP87
8732,1.14.14.114,A0A5F8A0U8
8733,1.14.14.126,A0A2K5U898
8755,1.14.14.81,P31797
8756,1.14.14.9,P31835
8761,1.14.14.127,Q7WTR6
8762,1.14.14.162,Q59316
8768,1.14.14.1,P09842
8778,1.14.14.9,P08037
8780,1.14.15.6,Q9Z2Y2
8792,1.14.14.82,A0A6C9EFJ7
8794,1.14.14.22,M1BDK7
8796,1.14.14.41,A0A5S9X5V6
8805,1.14.14.117,A0A2U8SYT1
8808,1.14.14.80,A0A371R4L7
8815,1.14.15.16,A0A125QVX1
8816,1.14.14.124,P16442
8820,1.14.14.72,O60512
8824,1.14.14.147,B3KRD2
8826,1.14.14.43,Q07537
8829,1.14.14.43,Q6WV16
8851,1.14.14.149,Q9Z0F0
8852,1.14.14.32,Q8L164
8855,1.14.14.73,P21217
8860,1.14.14.157,Q8HYJ3
8864,1.14.15.16,Q93XK2
8868,1.14.14.77,R4L884
8876,1.14.14.126,P19526
8877,1.14.14.20,Q10984
8905,1.14.14.32,Q9LNE6
8922,1.14.14.5,B4FS25
8935,1.14.15.18,P14769
8943,1.14.14.82,G1UHW5
8946,1.14.14.33,Q66HH1
8948,1.14.14.24,P51094
8950,1.14.14.32,A0A109P632
8953,1.14.15.4,D3Y5N8
8956,1.14.14.11,F8TDK4
8957,1.14.14.22,Q10468
8995,1.14.14.102,Q02742
9001,1.14.15.13,A0A8H8UMJ5
9002,1.14.14.24,A0A7I2V2G9
9015,1.14.14.86,Q9FIA0
9016,1.14.14.48,Q9FYU7
9052,1.14.14.51,Q9UBV7
9061,1.14.14.10,Q9P2W7
9062,1.14.14.84,Q9WU47
9070,1.14.14.137,Q10469
9073,1.14.14.155,H9IWH6
9092,1.14.14.77,Q9Y2A9
9094,1.14.14.29,Q6ZMB0
9096,1.14.14.81,O95395
9101,1.14.15.4,Q9Y231
9102,1.14.15.18,Q2VU44
9103,1.14.14.55,A0A0M9W5K3
9118,1.14.14.81,F4KII1
9124,1.14.14.82,Q8L0V4
9151,1.14.14.147,A0A8H6BVP9
9154,1.14.14.126,Q9QYT7
9162,1.14.14.82,Q9ZQ94
9167,1.14.15.4,Q8BGY6
9168,1.14.14.25,Q99NB2
9192,1.14.14.17,B7XEJ0
9196,1.14.14.138,Q61647
9221,1.14.14.24,Q9AR73
9223,1.14.14.86,Q9SPP9
9257,1.14.14.11,A0A346XR64
9271,1.14.14.50,Q05G13
9276,1.14.14.160,A0A653FF47
9289,1.14.14.137,D4Q9Z5
9296,1.14.14.167,Q76IQ9
9297,1.14.14.176,Q9F8X1
9301,1.14.14.91,Q65CC1
9306,1.14.14.1,A0A0G2UEA5
9307,1.14.15.16,Q9ZR27
9309,1.14.14.17,W8QG94
9313,1.14.14.80,Q65CC7
9314,1.14.14.5,Q9L9F5
9317,1.14.14.121,P96559
9339,1.14.14.82,A0A045I7Z3
9345,1.14.14.82,D3UAG5
9346,1.14.14.5,A0A0A1HA03
9347,1.14.14.115,A0A224AKZ9
9351,1.14.14.86,A0A0A6ZFR4
9355,1.14.14.141,A0A0K0PVW1
9357,1.14.14.82,A0A8I0TL65
9359,1.14.14.153,P00491
9360,1.14.14.175,A0A401H9D3
9367,1.14.14.11,Q8T9Z7
9369,1.14.14.16,A0A452DJA8
9377,1.14.15.18,A0A2I3BQH2
9378,1.14.14.24,P77835
9388,1.14.14.21,A0A6A5PTD4
9391,1.14.14.33,A0A4Y7WUP7
9398,1.14.14.137,P77836
9407,1.14.14.33,Q8R093
9408,1.14.14.11,Q16831
9416,1.14.14.94,A0A401HAE5
9424,1.14.14.1,B3KQ24
9429,1.14.14.82,Q9R5V5
9430,1.14.14.86,Q8RLY5
9435,1.14.14.126,P07741
9437,1.14.14.9,A0A826R4L7
9451,1.14.14.9,A0A841H9R9
9453,1.14.15.16,P00492
9457,1.14.15.16,Q9W719
9458,1.14.14.169,P00494
9468,1.14.14.91,Q26997
9471,1.14.14.1,A0A2U4A1T7
9477,1.14.14.83,A0A1J1EN15
9478,1.14.14.48,A0A775YYU0
9493,1.14.14.11,Q99KQ4
9495,1.14.14.86,A0A8I6ARB9
9498,1.14.14.98,A0A061IN58
9499,1.14.14.107,A0A3N6A6V6
9516,1.14.14.154,B7FG77
9518,1.14.15.16,A0A178W9A0
9550,1.14.14.71,A0A1S4DFD3
9557,1.14.14.137,A0A6D0IPQ8
9564,1.14.15.16,A0A0U1KTW1
9566,1.14.14.86,A0A4Y9WTL3
9570,1.14.14.73,Q8NBL1
9572,1.14.14.25,F1P232
9586,1.14.14.16,A0A3G8DKW4
9607,1.14.14.114,A0A803YKD0
9609,1.14.14.78,P17981
9626,1.14.14.9,Q9LVW3
9636,1.14.14.126,A0A558G7M6
9662,1.14.14.21,P28907
9664,1.14.14.126,P29241
9670,1.14.14.127,Q1X876
9679,1.14.14.21,P14324
9694,1.14.14.80,A0A7S9IJZ9
9699,1.14.14.91,T2A536
9703,1.14.14.94,A0A832SZM1
9748,1.14.14.166,Q59561
9763,1.14.15.4,A0A1D7X9K9
9774,1.14.14.51,A0A077HCY1
9778,1.14.15.7,A0A0G2T690
9786,1.14.14.55,A0A0F6PN04
9792,1.14.14.14,A0A384LNM4
9805,1.14.14.58,A0A8G7I2R4
9820,1.14.14.56,A0A7X2G385
9821,1.14.14.149,A0A5T9S1K5
9844,1.14.14.82,Q400R3
9864,1.14.14.45,A0A139XBW5
9866,1.14.14.81,I4GHG6
9872,1.14.14.29,A0A8D1P391
9885,1.14.15.4,Q8LPN2
9900,1.14.14.126,Q08ET4
9918,1.14.14.9,A0A6B9QI74
9923,1.14.14.155,Q43133
9944,1.14.14.107,B1A4C4
9947,1.14.14.1,A0A827LGT2
9960,1.14.14.80,I3SW35
9984,1.14.14.24,R4ZGP2
9987,1.14.14.18,P49366
9999,1.14.14.32,Q5ZN61
10003,1.14.15.3,R4ZGQ2
10010,1.14.14.84,A0A0K9QDF2
10011,1.14.14.176,O23733
10018,1.14.14.137,A0A045KCM8
10030,1.14.14.16,A0A8D4QNV9
10042,1.14.14.91,A0A410MNZ2
10059,1.14.14.161,A0A439BUI2
10068,1.14.15.13,A0A8G4LG11
10084,1.14.14.154,A0A655FSL3
10091,1.14.15.18,Q9FSD7
10096,1.14.14.145,A0A1D3EUJ8
10115,1.14.14.16,P95514
10116,1.14.14.78,Q8GLK7
10120,1.14.14.73,A0A0K9RRT8
10124,1.14.14.95,A0A5T0F3Z6
10132,1.14.14.86,A0A8I5ZQQ4
10133,1.14.14.80,P49356
10138,1.14.15.16,O04679
10148,1.14.14.126,A0A8I6A578
10166,1.14.14.1,A0A383VIN4
10180,1.14.14.126,W0W999
10184,1.14.14.90,W8JNL4
10188,1.14.14.80,Q7XYS8
10190,1.14.15.16,A0A654TGZ1
10193,1.14.14.137,B1B5P4
10208,1.14.14.32,A0A8I2B7K9
10263,1.14.14.147,O66129
10282,1.14.14.9,Q9L9F1
10296,1.14.14.107,Q6Q874
10300,1.14.14.91,A0A1B0UHJ4
10303,1.14.14.145,A0A077K8G3
10314,1.14.14.81,A0A2R2X3A9
10315,1.14.14.1,A0A376UDG3
10316,1.14.14.1,P13221
10319,1.14.14.17,P83786
10321,1.14.14.1,F1P180
10331,1.14.14.44,W5NUG0
10340,1.14.14.158,Q84V24
10348,1.14.14.56,A0A2V2WRA3
10353,1.14.14.1,A0A379L1Y7
10354,1.14.15.3,Q939C9
10361,1.14.14.51,H9JR24
10364,1.14.14.126,P52894
10378,1.14.14.9,A0A5P2UA66
10380,1.14.14.176,I3SI12
10382,1.14.14.115,A5H0J5
10390,1.14.14.32,P24298
10392,1.14.14.9,Q9QWS4
10395,1.14.14.81,Q9FN30
10408,1.14.14.91,Q8N5Z0
10410,1.14.14.92,Q17CS8
10420,1.14.14.1,Q5ZJ29
10430,1.14.15.24,A0A410MR69
10445,1.14.14.24,Q81SL2
10464,1.14.14.B11,A0A0M4MNE8
10470,1.14.14.11,A0A380DUX2
10488,1.14.14.133,A0A5E6STN6
10500,1.14.14.9,Q94CE5
10514,1.14.14.98,P54693
10517,1.14.15.4,A0A4X1VKU9
10522,1.14.14.16,A0A4P8GNL5
10523,1.14.14.21,A0A4C7BLV4
10528,1.14.14.83,B5GLC1
10533,1.14.14.137,Q64565
10535,1.14.15.4,P54687
10538,1.14.14.1,A0A8I6AKH8
10539,1.14.14.82,Q70KX9
10545,1.14.14.21,A0A060PQX5
10546,1.14.14.115,A0A517I8W1
10547,1.14.14.82,A0A4R3ZW71
10548,1.14.14.21,A0A045JPY0
10550,1.14.14.154,A0A2A6YF30
10555,1.14.15.18,Q9F329
10556,1.14.14.16,A0A7J9S288
10560,1.14.14.32,A0A2J9QDX9
10561,1.14.14.133,A0A226YGP4
10568,1.14.14.82,A2V838
10572,1.14.14.32,A0A8C0TQK2
10573,1.14.15.4,A0A5F5XXH3
10575,1.14.14.41,A0A396ITT9
10581,1.14.14.23,A0A380MSZ1
10583,1.14.14.82,Q9W3Z3
10585,1.14.14.9,P09139
10586,1.14.14.82,A0A8C0PTY4
10591,1.14.14.126,Q9S8N7
10601,1.14.14.65,A0A377DZ03
10602,1.14.14.21,A0A447LEQ3
10603,1.14.14.82,A0A2A8DG72
10618,1.14.14.79,A0A8I5ZUT0
10620,1.14.14.154,Q08415
10633,1.14.14.18,A0A2T1J3M6
10635,1.14.14.21,Q9APM5
10642,1.14.14.127,A0A6N4P103
10677,1.14.14.74,F2XBU9
10685,1.14.14.25,Q8ZCP4
10688,1.14.14.91,P24941
10690,1.14.14.57,K7GQ26
10698,1.14.14.12,R4GGM7
10701,1.14.14.57,O64390
10718,1.14.14.175,A0A150NF39
10729,1.14.14.29,Q4Q1I9
10735,1.14.14.154,Q6XZ78
10738,1.14.15.16,Q6VWJ5
10742,1.14.14.173,Q8KMM1
10750,1.14.14.82,A0A7L9TVG9
10751,1.14.15.13,A0A6M9XP27
10763,1.14.14.41,P12382
10766,1.14.15.4,A0A377DSZ4
10770,1.14.14.32,Q01813
10776,1.14.14.36,P00512
10780,1.14.15.13,A0A0K9R3G8
10807,1.14.14.11,A0A5P2U213
10811,1.14.14.32,Q8VU09
10830,1.14.14.173,Q9D5J6
10850,1.14.14.17,D1MDR0
10854,1.14.14.1,Q9P938
10860,1.14.14.18,F6JVF3
10879,1.14.14.32,A0A5F9CBN6
10880,1.14.14.51,A0A045JQ71
10881,1.14.14.45,P55263
10903,1.14.14.137,D6P6S7
10906,1.14.14.154,P04183
10912,1.14.14.9,P27158
10943,1.14.14.24,A0A789RIY6
10944,1.14.15.4,A0A024R048
10951,1.14.14.80,A0A4Y8X062
10952,1.14.14.51,C3RSF6
10953,1.14.14.126,A0A832WL81
10974,1.14.14.71,B7Z4W3
10985,1.14.14.86,Q802U9
10991,1.14.14.55,Q6AYA7
11001,1.14.14.154,A0A1S3YUR3
11002,1.14.14.154,Q4KLZ6
11020,1.14.14.17,A0A8D6LHL5
11022,1.14.15.16,A0A0G2K785
11056,1.14.14.139,B0I1G6
11063,1.14.14.81,O55229
11064,1.14.14.16,P35790
11072,1.14.14.18,A0A0H0RZW6
11073,1.14.14.87,A0A5F0HMS8
11077,1.14.14.32,Q923S8
11080,1.14.15.16,A0A807MV04
11094,1.14.14.5,A0A4V5L0S9
11108,1.14.14.80,O15927
11112,1.14.14.82,A0A564ZXH9
11115,1.14.14.108,A0A6B5I3Z6
11120,1.14.14.9,Q581L1
11122,1.14.14.18,A0A832T5N0
11151,1.14.14.91,Q935V5
11162,1.14.14.126,A0A5F9DRT0
11166,1.14.14.107,A0A0K9RXP2
11177,1.14.14.1,B9S7Y5
11180,1.14.14.82,A0A4Z0IPJ0
11184,1.14.14.90,A0A8C7LKI2
11187,1.14.14.16,A0A068AZ24
11196,1.14.14.73,Q27686
11203,1.14.15.4,P30616
11204,1.14.14.25,O86020
11213,1.14.15.4,A0A7H4ULN2
11223,1.14.14.87,A0A0D6GCJ7
11229,1.14.14.84,Q9BZX2
11235,1.14.14.73,A0A8I6AIR8
11261,1.14.14.86,A0A2X1PN16
11262,1.14.14.107,A0A7Z7SI21
11267,1.14.14.30,Q9QZ08
11268,1.14.14.91,A0A8D1PMB3
11272,1.14.14.114,O35826
11281,1.14.15.16,Q5GA22
11284,1.14.14.25,A0A061I409
11321,1.14.14.32,P27707
11323,1.14.14.151,P48769
11324,1.14.14.17,Q3MHR2
11325,1.14.14.45,Q7M0X4
11330,1.14.14.137,Q54YL2
11346,1.14.14.60,A0A3S4K1M5
11347,1.14.14.17,A0A060VIX9
11349,1.14.14.43,Q56YN3
11385,1.14.14.133,A0A8F6CWT4
11388,1.14.14.16,Q9NYA1
11395,1.14.14.16,E9PG39
11396,1.14.14.148,A0A3Q1MFM9
11421,1.14.14.149,Q8CAA7
11422,1.14.14.107,S4R2G0
11423,1.14.15.7,A0A6D0EJA3
11424,1.14.14.155,H0YJH4
11435,1.14.15.18,Q16854
11436,1.14.14.48,A0A0C3I2J3
11445,1.14.14.17,Q96DU7
11446,1.14.15.3,A0A5F0Q088
11448,1.14.14.82,Q13572
11453,1.14.14.50,A7X680
11454,1.14.14.87,Q9EVJ6
11455,1.14.14.84,Q5W3B4
11457,1.14.14.82,P27986
11458,1.14.14.32,A0A8I5ZQC6
11470,1.14.14.21,Q8TCT0
11476,1.14.14.145,Q99NI4
11477,1.14.15.16,A0A6B1RQV6
11483,1.14.14.11,Q9XZT6
11506,1.14.14.21,A0A7C5Q833
11523,1.14.14.9,Q01415
11531,1.14.15.16,A4H2J0
11532,1.14.14.92,A0A1D6DUY7
11534,1.14.14.16,Q9SBA5
11544,1.14.15.4,A0A832T2G4
11547,1.14.14.82,A0A564RUL7
11553,1.14.14.9,A0A826SC46
11561,1.14.14.80,Q9HA64
11579,1.14.14.1,A0A418TXS5
11581,1.14.14.33,A0A075C639
11585,1.14.14.21,A0A2I0Z845
11601,1.14.14.11,Q8L3C2
11626,1.14.15.16,B3VI55
11640,1.14.15.6,A0A1D7X9H8
11649,1.14.14.19,P38502
11670,1.14.14.20,B4DHM5
11671,1.14.14.147,Q9BJ50
11672,1.14.15.3,A0A6A5Q0F0
11684,1.14.14.B11,A0A0K9RUG3
11687,1.14.14.1,Q37744
11703,1.14.14.1,S0B0M3
11723,1.14.14.108,P07378
11736,1.14.14.154,A0A3B6N3N4
11745,1.14.14.29,A0A2S4ALF3
11755,1.14.14.1,A0A832TJ70
11780,1.14.14.41,Q96480
11792,1.14.14.82,F1MJT6
11793,1.14.14.33,G1TG30
11804,1.14.14.139,Q7T1J2
11806,1.14.14.149,A0A096MNU5
11817,1.14.15.4,B1A7S7
11832,1.14.14.165,G3D679
11902,1.14.14.44,A0A494S2K4
11907,1.14.14.94,A0A7T4KP81
11908,1.14.14.16,A0A806QMH8
11926,1.14.14.175,A0A8H4BY17
11928,1.14.14.86,F6K7K0
11938,1.14.14.94,P54819
11941,1.14.14.82,A0A3N5ZYG5
11944,1.14.14.81,A0A0A7DPV8
11977,1.14.14.22,A0A5S9X8C6
11981,1.14.15.4,P43410
11991,1.14.14.104,Q05982
11993,1.14.14.77,A0A8H4C0E1
12005,1.14.14.21,A0A0N9WH60
12006,1.14.15.16,A0A1Y0DDB3
12019,1.14.14.105,A0A836CX26
12042,1.14.14.154,O14936
12046,1.14.14.9,Q64520
12052,1.14.14.35,A0A504Y897
12059,1.14.14.137,Q6FGU2
12060,1.14.14.126,A0A2B0WSX0
12075,1.14.15.4,A0A5G2QPK4
12077,1.14.14.16,P30085
12080,1.14.14.126,A0A8H4BZ10
12095,1.14.14.17,A0A7U4HWT1
12108,1.14.14.154,A0A2R8YGT1
12111,1.14.14.145,A0A045JSI2
12112,1.14.14.73,A0A514JAM1
12120,1.14.15.7,A0A376MWY9
12123,1.14.14.98,A0A2I7W5P3
12127,1.14.14.91,Q9XGA1
12143,1.14.14.94,C6TER0
12147,1.14.14.11,Q14RW4
12171,1.14.14.95,A0A832WJ59
12182,1.14.15.16,A0A0E3K8R1
12185,1.14.14.1,A0A8I6AD19
12211,1.14.14.24,A0A2J9QFM3
12221,1.14.14.1,A0A0G2KB21
12225,1.14.14.87,Q12650
12230,1.14.14.80,A0A078JYX6
12235,1.14.14.44,A0A4Y3WFY9
12270,1.14.14.17,A0A8E7BCQ0
12282,1.14.14.32,Q43772
12284,1.14.14.80,Q16851
12300,1.14.14.126,A0A8C2QV41
12302,1.14.14.25,Q4QDU3
12310,1.14.14.55,A5XCL5
12325,1.14.14.126,A0A8G3P067
12329,1.14.14.80,A0A6D0FQV4
12331,1.14.14.83,P07902
12344,1.14.14.80,A0A3X1X9P4
12346,1.14.14.82,A0A832SZQ2
12367,1.14.14.1,A0A8H4C2T9
12378,1.14.14.94,B9T5A1
12407,1.14.14.31,A0A2D0AQG7
12409,1.14.15.24,Q16222
12415,1.14.14.29,Q8IPJ6
12422,1.14.14.17,A0A559GEA8
12458,1.14.14.B11,A0A1D6NHY2
12461,1.14.14.137,A0A377LR59
12508,1.14.14.176,A0A729Z1K7
12512,1.14.14.32,A0A0C5F3K3
12521,1.14.14.23,A0A7C5L6G3
12546,1.14.15.13,A0A178V2S1
12553,1.14.14.17,A0A2X3C5Z2
12555,1.14.14.91,A0A3Q2UNG1
12565,1.14.14.81,Q90WG6
12571,1.14.14.21,P69060
12574,1.14.14.59,A0A4X1VF31
12579,1.14.14.21,A0A2Z5TXA4
12583,1.14.14.57,Q9C5I1
12599,1.14.14.19,A0A6M3QFD1
12630,1.14.14.11,P49789
12633,1.14.14.9,A0A045IIB8
12640,1.14.14.33,A0A5B8E4S5
12682,1.14.14.32,Q9FLP9
12694,1.14.14.90,A0A7C5QFN6
12705,1.14.14.154,A0A293TQZ9
12738,1.14.14.80,Q8C6L5
12758,1.14.14.1,Q6AXM5
12827,1.14.15.6,Q8LBA6
12837,1.14.14.11,A0A376P011
12880,1.14.14.73,A0A229AFI3
12888,1.14.14.56,Q93YW7
12897,1.14.14.167,P37213
12935,1.14.14.32,P29317
12938,1.14.14.158,P16591
12946,1.14.14.175,Q16654
12975,1.14.14.87,Q13976
12979,1.14.14.1,P13678
12981,1.14.14.11,P05129
13000,1.14.14.86,Q8IU85
13017,1.14.14.145,P15735
13024,1.14.15.9,A0A674PCI6
13031,1.14.14.5,F8S834
13039,1.14.14.91,Q5UES2
13040,1.14.14.154,O35495
13054,1.14.14.126,Q9P0L2
13055,1.14.14.78,P35508
13056,1.14.14.9,O08679
13058,1.14.14.45,Q5EG47
13062,1.14.14.155,O00238
13084,1.14.14.175,A0A8G2HD69
13133,1.14.14.29,O43704
13134,1.14.14.32,P17988
13135,1.14.14.151,Q3UZZ6
13137,1.14.14.137,P52846
13145,1.14.14.128,P07631
13148,1.14.14.83,P52839
13152,1.14.14.91,O35403
13155,1.14.14.139,P49890
13178,1.14.15.4,Q06520
13181,1.14.14.83,Q6T261
13182,1.14.14.81,O00204
13188,1.14.15.16,O70281
13198,1.14.15.18,Q9XDP2
13206,1.14.14.137,P52836
13224,1.14.14.1,A0A848ERW7
13243,1.14.14.126,A0A2G9A7Y5
13247,1.14.14.80,A0A246NTJ6
13251,1.14.14.16,Q9KJE9
13271,1.14.14.151,A4G242
13276,1.14.14.149,A0A7T2N1U2
13281,1.14.14.73,A0A0A8J820
13282,1.14.14.23,A0A832SU66
13283,1.14.14.9,A0A8J7RFZ5
13294,1.14.14.88,A0A842YL18
13306,1.14.14.81,A0A8F9SRY6
13307,1.14.14.102,P12337
13308,1.14.14.1,Q6UWW8
13309,1.14.14.137,Q5GRG2
13310,1.14.14.155,Q8VCU1
13311,1.14.14.11,A0A8M1N9N2
13313,1.14.14.14,Q25252
13314,1.14.14.86,O46421
13318,1.14.14.18,A0A0B0TIM4
13320,1.14.14.154,A0A5E5R199
13323,1.14.14.21,Q29550
13327,1.14.14.37,A0A0M2HNI2
13331,1.14.14.3,Q6AW47
13334,1.14.14.20,Q9KX40
13335,1.14.14.32,A0A4Q4A045
13337,1.14.14.48,G1CW32
13342,1.14.15.4,A0A145P5E7
13343,1.14.14.82,Q5NU42
13356,1.14.14.94,Q15166
13357,1.14.14.103,G0YFD9
13359,1.14.14.80,P0A434
13364,1.14.14.82,B5BLW5
13366,1.14.14.1,P55159
13368,1.14.14.45,P26504
13370,1.14.14.82,P19515
13380,1.14.14.32,A0A8H4BUX8
13381,1.14.14.90,Q8L1V2
13384,1.14.14.91,A0A0D4L548
13385,1.14.14.160,F5CNK5
13388,1.14.14.94,P0C548
13389,1.14.14.33,O59952
13394,1.14.14.154,A0A1H6PZ25
13397,1.14.14.16,Q9K5F4
13399,1.14.14.9,A0A8C8CLX6
13409,1.14.14.11,Q5VKJ7
13411,1.14.14.26,A0A060T3S6
13423,1.14.14.82,Q9CPP7
13432,1.14.14.1,Q68DD2
13433,1.14.14.154,P04416
13435,1.14.14.83,P00630
13453,1.14.14.150,O96100
13499,1.14.14.23,P50393
13507,1.14.15.13,Q8K1N1
13508,1.14.15.4,Q8GNM7
13514,1.14.14.159,Q9K5F2
13516,1.14.14.32,O59893
13518,1.14.14.79,Q5EA42
13520,1.14.14.9,P22303
13522,1.14.14.98,A0A2S2PQ23
13524,1.14.14.24,A0A8B6HK24
13526,1.14.14.16,P21836
13529,1.14.14.B9,O42275
13543,1.14.14.16,Q66S75
13557,1.14.14.37,P81908
13559,1.14.15.16,Q9JKC1
13561,1.14.14.141,P21927
13566,1.14.14.22,P32751
13579,1.14.14.94,A0A1S3XJ10
13602,1.14.14.29,A0A833SZS7
13626,1.14.15.6,P30122
13627,1.14.14.24,P38571
13629,1.14.14.126,Q2TFW1
13631,1.14.14.158,Q75NT4
13647,1.14.15.18,A0A2R3IPM7
13650,1.14.14.154,A0A0T9QQS0
13655,1.14.15.18,A8J2S9
13661,1.14.15.13,A0A0F3ITG4
13670,1.14.15.16,A0A0M8PDN7
13677,1.14.14.11,O22527
13704,1.14.14.11,A0A438KI57
13710,1.14.14.5,Q9TTJ5
13715,1.14.14.1,A0A0G3ZA16
13716,1.14.14.158,B3Y018
13723,1.14.14.176,C0HJL9
13728,1.14.14.94,V5YT97
13730,1.14.14.90,Q8N2K0
13731,1.14.14.154,Q9QXM0
13732,1.14.14.94,Q8H133
13740,1.14.15.4,Q15165
13781,1.14.14.1,P07867
13784,1.14.14.139,Q7Y220
13786,1.14.15.4,Q9CPX5
13788,1.14.14.73,A5YW95
13793,1.14.14.82,P11151
13799,1.14.14.159,Q83WC8
13804,1.14.14.149,Q6YBS3
13805,1.14.14.29,Q8VRK8
13831,1.14.14.1,I7AB47
13834,1.14.14.37,A0A8M1N8Z2
13838,1.14.14.115,P10768
13843,1.14.14.94,P19985
13851,1.14.14.147,Q17AV1
13860,1.14.14.154,Q92194
13861,1.14.15.30,Q54413
13862,1.14.14.1,Q09IZ4
13868,1.14.15.7,Q8WZI8
13869,1.14.14.160,A0A1D3S5H0
13870,1.14.14.126,Q9P979
13873,1.14.14.141,A0A0A2I091
13874,1.14.14.17,A0A1L4AJD2
13875,1.14.14.17,A0A024BK76
13879,1.14.14.41,M9VY20
13881,1.14.14.32,A0A0M4UW33
13882,1.14.14.131,Q9Y871
13883,1.14.15.3,D5GRP3
13884,1.14.14.44,O42815
13885,1.14.14.137,A0A1B1WA14
13888,1.14.14.24,V5TEY2
13889,1.14.14.33,V6BP73
13898,1.14.14.17,A0A5J6MD64
13906,1.14.14.65,A6N6J6
13911,1.14.15.13,P11373
13920,1.14.14.18,B9U445
13949,1.14.14.86,P27170
13951,1.14.14.141,A0A286S6I1
13953,1.14.14.11,A0A2Z5U8E0
13963,1.14.14.175,Q5DQU3
13964,1.14.14.160,A0A142LT01
13970,1.14.14.1,A0A377C6N0
13974,1.14.15.18,H9CDG2
13982,1.14.14.154,P0DOV6
13987,1.14.14.87,Q922B1
13991,1.14.14.162,Q8KQK1
13994,1.14.15.18,A0A0A7EQR3
13995,1.14.14.11,A0A1D8EJG8
14001,1.14.14.126,P58137
14002,1.14.14.11,O14734
14007,1.14.14.1,Q9QYR7
14008,1.14.14.9,O55171
14013,1.14.14.9,F4HU51
14014,1.14.14.147,A0A5D4IW02
14015,1.14.14.82,A0A8B4R8K7
14027,1.14.15.4,A0A8H6BX75
14034,1.14.14.18,A0A8H4BUS9
14044,1.14.14.57,A0A843NGY2
14060,1.14.14.1,Q42712
14061,1.14.14.24,Q9T2K6
14071,1.14.14.103,Q91V12
14072,1.14.14.32,C3TLK7
14073,1.14.14.9,A0A0K9L7B9
14074,1.14.15.18,Q7BUF9
14076,1.14.14.22,A0A8I3N5Y4
14086,1.14.14.51,A0A1S9D8R3
14088,1.14.14.32,Q1W622
14089,1.14.14.86,A0A376KZC3
14090,1.14.14.17,P05186
14095,1.14.14.124,Q9F2A5
14097,1.14.14.92,A0A8H8UP12
14135,1.14.14.80,P80366
14136,1.14.14.16,A0A7H9LML0
14137,1.14.14.11,A0A3B6SGI2
14138,1.14.15.4,Q8VX11
14139,1.14.14.115,A0A1Z5R9Z4
14140,1.14.14.58,Q3KQG9
