enzyme,ecnumber,uniprot_id,source
6901,1.14.14.1,Q6XMI3,brenda
6903,1.14.14.44,D9J101,brenda
6912,1.14.14.73,F4JUY5,brenda
6915,1.14.14.131,Q9FLN8,brenda
6922,1.14.14.165,A0A3Q9KTF8,brenda
6930,1.14.14.21,Q06528,brenda
6935,1.14.14.82,B4XY98,brenda
6937,1.14.15.8,B0CN31,brenda
6946,1.14.14.114,O60678,brenda
6957,1.14.14.24,B2DCQ0,brenda
6974,1.14.14.92,A0A7G2DW28,brenda
6982,1.14.14.17,A0A5P8H727,brenda
6988,1.14.14.32,P0DPA9,brenda
7016,1.14.14.57,Q5HYG8,brenda
7017,1.14.14.91,A0A3G6JYY5,brenda
7024,1.14.14.154,P34899,brenda
7033,1.14.14.126,A0A4C7BLX3,brenda
7051,1.14.14.82,A0A0K9RX22,brenda
7059,1.14.14.139,B4Y380,brenda
7060,1.14.14.1,A0A1Q5ZK12,brenda
7087,1.14.14.32,E2QFE4,brenda
7109,1.14.14.95,A0A5F1DNE3,brenda
7138,1.14.14.151,P00480,brenda
7156,1.14.14.99,Q9K4Y9,brenda
7164,1.14.14.149,Q7M114,brenda
7172,1.14.14.137,A0A827DWP1,brenda
7175,1.14.14.87,P50440,brenda
7178,1.14.14.149,P50441,brenda
7187,1.14.14.19,Q9RBU1,brenda
7189,1.14.14.20,A0A387JUB2,brenda
7190,1.14.14.147,A0A0I9QGZ2,brenda
7208,1.14.15.16,A0A5B9AUC4,brenda
7225,1.14.14.1,A0A0T9JMJ0,brenda
7229,1.14.14.107,A0A178VL64,brenda
7253,1.14.14.20,A0A0B5CNT8,brenda
7271,1.14.14.21,A0A376HRN1,brenda
7277,1.14.14.91,D7SUP6,brenda
7318,1.14.14.80,V6TAC4,brenda
7325,1.14.14.154,P18440,brenda
7326,1.14.14.58,P50297,brenda
7327,1.14.14.9,P50294,brenda
7330,1.14.14.11,A0A654T5F0,brenda
7331,1.14.15.18,A0A0H5NP60,brenda
7332,1.14.14.147,P13913,brenda
7333,1.14.14.154,A0A5E5R1G5,brenda
7334,1.14.14.91,A0A2X3F2F1,brenda
7335,1.14.14.1,P50293,brenda
7338,1.14.14.82,A0A2Z5YMN4,brenda
7340,1.14.14.145,A0A0U0ZJN4,brenda
7341,1.14.14.115,A0A7N9D6V7,brenda
7344,1.14.14.32,Q7YRG5,brenda
7350,1.14.15.16,Q704S8,brenda
7352,1.14.15.30,P43155,brenda
7384,1.14.14.21,P21775,brenda
7388,1.14.14.1,Q04677,brenda
7411,1.14.14.48,Q969I3,brenda
7412,1.14.14.24,Q2KIR7,brenda
7416,1.14.14.80,A0A0B0VVP0,brenda
7418,1.14.14.114,P97564,brenda
7443,1.14.14.79,A0A480SKS9,brenda
7448,1.14.15.16,P33290,brenda
7456,1.14.14.126,A0A1J1EFM6,brenda
7461,1.14.14.5,A0A376VHE8,brenda
7479,1.14.14.92,Q0QJI1,brenda
7480,1.14.14.58,K7LC65,brenda
7493,1.14.14.11,Q9ERM3,brenda
7508,1.14.14.128,D5MB85,brenda
7510,1.14.14.32,Q2KJB7,brenda
7522,1.14.14.17,A0A8D2N5V2,brenda
7527,1.14.15.4,Q86VF5,brenda
7532,1.14.14.1,Q6ZWT7,brenda
7543,1.14.15.4,Q9NTG7,brenda
7547,1.14.14.33,D3ZU86,brenda
7553,1.14.14.149,P35610,brenda
7554,1.14.14.81,Q7TQM4,brenda
7616,1.14.14.33,Q9UHF3,brenda
7618,1.14.14.58,I3J7Q8,brenda
7625,1.14.15.3,A0A832T0S4,brenda
7633,1.14.14.91,A0A078H868,brenda
7650,1.14.14.103,A0A3R7MSB2,brenda
7653,1.14.14.82,W0SLW8,brenda
7686,1.14.14.89,Q8N6T7,brenda
7689,1.14.14.108,H0VKZ2,brenda
7695,1.14.14.24,P04180,brenda
7702,1.14.14.86,Q9NXA8,brenda
7705,1.14.14.9,Q93015,brenda
7707,1.14.14.11,Q96PB1,brenda
7708,1.14.15.3,Q46674,brenda
7709,1.14.14.17,Q9L9Q2,brenda
7718,1.14.14.32,A0A6A5PZQ3,brenda
7743,1.14.14.17,A0A0K9RB84,brenda
7774,1.14.14.91,A0A2S5FIY3,brenda
7780,1.14.14.9,Q96F10,brenda
7790,1.14.14.60,A0A7W8EUJ3,brenda
7792,1.14.14.150,D3VY99,brenda
7794,1.14.14.B11,A0A059WV44,brenda
7826,1.14.15.18,Q6IB77,brenda
7832,1.14.14.1,I1JER5,brenda
7833,1.14.14.92,Q9ZS41,brenda
7835,1.14.14.11,Q9AU09,brenda
7854,1.14.14.87,Q9FUB7,brenda
7862,1.14.14.137,A0A1E1GJC5,brenda
7864,1.14.14.162,Q9XGY6,brenda
7865,1.14.14.86,Q68CP4,brenda
7867,1.14.14.164,C3TLI0,brenda
7871,1.14.14.16,A0A0K2X0F2,brenda
7872,1.14.15.16,Q5Y521,brenda
7876,1.14.14.82,Q66PF1,brenda
7879,1.14.14.145,A0A0C5EWG3,brenda
7893,1.14.15.16,S5REZ5,brenda
7897,1.14.14.44,D0QJ94,brenda
7904,1.14.15.8,Q9VMG0,brenda
7913,1.14.14.82,Q68SL7,brenda
7921,1.14.14.141,Q6TXD6,brenda
7932,1.14.15.16,A0A346FEE6,brenda
7933,1.14.14.98,A0A346FEE5,brenda
7935,1.14.14.154,A0A1Z1MYQ9,brenda
7955,1.14.14.137,A0A179R335,brenda
7961,1.14.14.90,Q0GA14,brenda
7965,1.14.14.175,A0A0U4XPE3,brenda
7968,1.14.14.80,A0A6D0IP38,brenda
7990,1.14.14.84,E8ZAP2,brenda
7992,1.14.14.23,R9RYW2,brenda
7996,1.14.15.9,A4ZKE4,brenda
7997,1.14.14.133,Q9JI61,brenda
8001,1.14.14.138,Q9DC50,brenda
8006,1.14.14.137,O23918,brenda
8016,1.14.14.18,A0A2I7W5A6,brenda
8036,1.14.14.86,Q9Y7D0,brenda
8037,1.14.14.82,Q9M6F0,brenda
8039,1.14.14.19,Q9FPW3,brenda
8050,1.14.14.154,P11181,brenda
8054,1.14.14.67,P83789,brenda
8126,1.14.14.3,E1BI46,brenda
8191,1.14.14.1,Q94FV7,brenda
8201,1.14.14.11,A0A5T5CVH8,brenda
8212,1.14.14.73,Q54240,brenda
8234,1.14.15.18,Q9NHD5,brenda
8245,1.14.14.17,Q8VDQ8,brenda
8247,1.14.15.18,A0A7J3M3M9,brenda
8250,1.14.14.81,Q9I7I7,brenda
8253,1.14.14.55,Q8N5B7,brenda
8254,1.14.14.86,Q96G23,brenda
8255,1.14.14.137,Q924Z4,brenda
8259,1.14.14.30,P27545,brenda
8260,1.14.14.91,A0A4Y5UJ70,brenda
8274,1.14.15.4,V7D1Q1,brenda
8276,1.14.14.94,A6NGU5,brenda
8277,1.14.14.147,Q9QWE9,brenda
8278,1.14.14.82,P20735,brenda
8284,1.14.14.130,A0A6P7D140,brenda
8307,1.14.14.1,Q9NXS2,brenda
8308,1.14.14.117,Q9CYK2,brenda
8309,1.14.14.24,M1AKD0,brenda
8310,1.14.14.83,O81226,brenda
8311,1.14.14.32,Q0V8G3,brenda
8324,1.14.14.82,A0A6L9DDJ2,brenda
8338,1.14.14.80,A0A286XL02,brenda
8344,1.14.14.1,D9J009,brenda
8358,1.14.14.94,Q9S7Z3,brenda
8382,1.14.14.29,A0A2G3D6U1,brenda
8389,1.14.14.81,Q937N9,brenda
8390,1.14.14.139,C7C435,brenda
8394,1.14.15.16,A0A655WLZ1,brenda
8410,1.14.14.44,P49081,brenda
8423,1.14.14.9,A0A495B873,brenda
8433,1.14.14.114,A0A6A5PRN9,brenda
8441,1.14.14.16,O02734,brenda
8452,1.14.14.91,A9ZMZ7,brenda
8480,1.14.15.4,A0A8G0TKR8,brenda
8485,1.14.14.121,Q9FN52,brenda
8491,1.14.14.16,A0A655I3N3,brenda
8493,1.14.14.124,A0A0K6BWX2,brenda
8494,1.14.14.17,A0A7T5DJ04,brenda
8509,1.14.14.86,A0A8H8UMB6,brenda
8533,1.14.14.150,A0A1I3RBJ8,brenda
8552,1.14.14.83,G1SGZ6,brenda
8553,1.14.14.91,Q9ATK9,brenda
8555,1.14.15.16,Q8KQ56,brenda
8581,1.14.14.1,Q59495,brenda
8582,1.14.14.115,A0A1X2ZYP3,brenda
8585,1.14.14.48,A0A2I6QMF0,brenda
8588,1.14.15.16,A0A0C1MAP6,brenda
8589,1.14.14.87,A0A0T7L147,brenda
8599,1.14.14.B11,P21130,brenda
8601,1.14.15.18,Q43998,brenda
8647,1.14.14.154,A0A1D6P836,brenda
8648,1.14.14.108,A0A837WWY2,brenda
8653,1.14.14.91,G8XR51,brenda
8654,1.14.14.162,M5XLR8,brenda
8655,1.14.14.1,Q9FRX3,brenda
8656,1.14.14.29,I1MHJ8,brenda
8657,1.14.14.94,A0A1E7YJD9,brenda
8662,1.14.14.121,A0A3B6RT38,brenda
8664,1.14.14.78,A0A650D2Y5,brenda
8690,1.14.14.160,A8QX04,brenda
8693,1.14.15.16,E9P9E3,brenda
8722,1.14.14.81,P22310,brenda
8723,1.14.14.174,P08541,brenda
8729,1.14.14.90,P17717,brenda
8732,1.14.14.114,A0A5F8A0U8,brenda
8756,1.14.14.154,P31835,brenda
8761,1.14.14.127,Q7WTR6,brenda
8762,1.14.14.162,Q59316,brenda
8768,1.14.14.1,P09842,brenda
8778,1.14.14.9,P08037,brenda
8780,1.14.15.6,Q9Z2Y2,brenda
8792,1.14.14.82,A0A6C9EFJ7,brenda
8796,1.14.14.41,A0A5S9X5V6,brenda
8805,1.14.14.117,A0A2U8SYT1,brenda
8808,1.14.14.80,A0A371R4L7,brenda
8815,1.14.15.16,A0A125QVX1,brenda
8816,1.14.14.124,P16442,brenda
8820,1.14.14.126,O60512,brenda
8824,1.14.14.87,B3KRD2,brenda
8826,1.14.14.43,Q07537,brenda
8829,1.14.14.43,Q6WV16,brenda
8852,1.14.14.32,Q8L164,brenda
8855,1.14.14.91,P21217,brenda
8868,1.14.14.77,R4L884,brenda
8877,1.14.14.20,Q10984,brenda
8905,1.14.15.13,Q9LNE6,brenda
8935,1.14.15.18,P14769,brenda
8943,1.14.14.82,G1UHW5,brenda
8946,1.14.14.33,Q66HH1,brenda
8948,1.14.14.24,P51094,brenda
8956,1.14.14.11,F8TDK4,brenda
8957,1.14.14.141,Q10468,brenda
8995,1.14.14.102,Q02742,brenda
9001,1.14.15.13,A0A8H8UMJ5,brenda
9002,1.14.14.24,A0A7I2V2G9,brenda
9015,1.14.14.86,Q9FIA0,brenda
9016,1.14.14.107,Q9FYU7,brenda
9052,1.14.14.17,Q9UBV7,brenda
9062,1.14.14.84,Q9WU47,brenda
9070,1.14.14.137,Q10469,brenda
9073,1.14.14.155,H9IWH6,brenda
9092,1.14.14.77,Q9Y2A9,brenda
9094,1.14.14.29,Q6ZMB0,brenda
9101,1.14.15.4,Q9Y231,brenda
9118,1.14.14.81,F4KII1,brenda
9124,1.14.14.82,Q8L0V4,brenda
9162,1.14.14.82,Q9ZQ94,brenda
9167,1.14.15.4,Q8BGY6,brenda
9168,1.14.14.25,Q99NB2,brenda
9192,1.14.14.17,B7XEJ0,brenda
9196,1.14.14.138,Q61647,brenda
9223,1.14.14.86,Q9SPP9,brenda
9257,1.14.14.11,A0A346XR64,brenda
9271,1.14.14.50,Q05G13,brenda
9289,1.14.14.137,D4Q9Z5,brenda
9297,1.14.14.176,Q9F8X1,brenda
9301,1.14.14.91,Q65CC1,brenda
9306,1.14.14.1,A0A0G2UEA5,brenda
9307,1.14.15.16,Q9ZR27,brenda
9309,1.14.15.24,W8QG94,brenda
9313,1.14.14.80,Q65CC7,brenda
9314,1.14.14.5,Q9L9F5,brenda
9317,1.14.14.121,P96559,brenda
9339,1.14.14.82,A0A045I7Z3,brenda
9345,1.14.14.82,D3UAG5,brenda
9346,1.14.14.5,A0A0A1HA03,brenda
9347,1.14.14.115,A0A224AKZ9,brenda
9355,1.14.14.141,A0A0K0PVW1,brenda
9357,1.14.14.92,A0A8I0TL65,brenda
9359,1.14.14.153,P00491,brenda
9367,1.14.14.11,Q8T9Z7,brenda
9369,1.14.14.16,A0A452DJA8,brenda
9377,1.14.15.18,A0A2I3BQH2,brenda
9378,1.14.14.24,P77835,brenda
9391,1.14.14.33,A0A4Y7WUP7,brenda
9407,1.14.14.33,Q8R093,brenda
9408,1.14.14.11,Q16831,brenda
9416,1.14.14.94,A0A401HAE5,brenda
9424,1.14.14.1,B3KQ24,brenda
9429,1.14.15.13,Q9R5V5,brenda
9430,1.14.14.80,Q8RLY5,brenda
9435,1.14.14.126,P07741,brenda
9437,1.14.14.9,A0A826R4L7,brenda
9451,1.14.14.9,A0A841H9R9,brenda
9453,1.14.15.16,P00492,brenda
9457,1.14.15.16,Q9W719,brenda
9458,1.14.14.169,P00494,brenda
9471,1.14.14.1,A0A2U4A1T7,brenda
9477,1.14.14.83,A0A1J1EN15,brenda
9478,1.14.14.48,A0A775YYU0,brenda
9493,1.14.14.11,Q99KQ4,brenda
9495,1.14.14.86,A0A8I6ARB9,brenda
9498,1.14.14.98,A0A061IN58,brenda
9518,1.14.14.16,A0A178W9A0,brenda
9550,1.14.14.71,A0A1S4DFD3,brenda
9557,1.14.14.137,A0A6D0IPQ8,brenda
9564,1.14.15.16,A0A0U1KTW1,brenda
9566,1.14.14.86,A0A4Y9WTL3,brenda
9570,1.14.14.73,Q8NBL1,brenda
9572,1.14.14.25,F1P232,brenda
9586,1.14.14.16,A0A3G8DKW4,brenda
9607,1.14.14.114,A0A803YKD0,brenda
9609,1.14.14.78,P17981,brenda
9626,1.14.14.9,Q9LVW3,brenda
9636,1.14.14.126,A0A558G7M6,brenda
9662,1.14.14.21,P28907,brenda
9664,1.14.14.126,P29241,brenda
9670,1.14.14.127,Q1X876,brenda
9679,1.14.14.21,P14324,brenda
9694,1.14.14.17,A0A7S9IJZ9,brenda
9699,1.14.14.91,T2A536,brenda
9703,1.14.14.94,A0A832SZM1,brenda
9748,1.14.14.166,Q59561,brenda
9763,1.14.15.4,A0A1D7X9K9,brenda
9778,1.14.15.7,A0A0G2T690,brenda
9786,1.14.14.55,A0A0F6PN04,brenda
9805,1.14.14.58,A0A8G7I2R4,brenda
9820,1.14.14.56,A0A7X2G385,brenda
9821,1.14.14.149,A0A5T9S1K5,brenda
9844,1.14.14.82,Q400R3,brenda
9864,1.14.14.45,A0A139XBW5,brenda
9866,1.14.14.81,I4GHG6,brenda
9872,1.14.14.29,A0A8D1P391,brenda
9885,1.14.15.4,Q8LPN2,brenda
9900,1.14.14.126,Q08ET4,brenda
9918,1.14.14.9,A0A6B9QI74,brenda
9923,1.14.14.155,Q43133,brenda
9947,1.14.14.1,A0A827LGT2,brenda
9960,1.14.14.80,I3SW35,brenda
9984,1.14.14.24,R4ZGP2,brenda
9999,1.14.14.32,Q5ZN61,brenda
10003,1.14.15.3,R4ZGQ2,brenda
10010,1.14.14.84,A0A0K9QDF2,brenda
10011,1.14.14.176,O23733,brenda
10018,1.14.14.137,A0A045KCM8,brenda
10030,1.14.14.16,A0A8D4QNV9,brenda
10042,1.14.14.91,A0A410MNZ2,brenda
10059,1.14.14.161,A0A439BUI2,brenda
10068,1.14.15.13,A0A8G4LG11,brenda
10084,1.14.14.154,A0A655FSL3,brenda
10091,1.14.15.18,Q9FSD7,brenda
10096,1.14.14.145,A0A1D3EUJ8,brenda
10115,1.14.14.16,P95514,brenda
10124,1.14.14.95,A0A5T0F3Z6,brenda
10132,1.14.14.1,A0A8I5ZQQ4,brenda
10133,1.14.14.80,P49356,brenda
10138,1.14.15.16,O04679,brenda
10148,1.14.14.126,A0A8I6A578,brenda
10166,1.14.14.1,A0A383VIN4,brenda
10180,1.14.14.126,W0W999,brenda
10184,1.14.14.90,W8JNL4,brenda
10188,1.14.14.80,Q7XYS8,brenda
10190,1.14.14.171,A0A654TGZ1,brenda
10193,1.14.14.137,B1B5P4,brenda
10208,1.14.14.32,A0A8I2B7K9,brenda
10263,1.14.14.147,O66129,brenda
10282,1.14.14.9,Q9L9F1,brenda
10296,1.14.14.16,Q6Q874,brenda
10300,1.14.14.91,A0A1B0UHJ4,brenda
10314,1.14.14.81,A0A2R2X3A9,brenda
10315,1.14.14.1,A0A376UDG3,brenda
10316,1.14.14.1,P13221,brenda
10319,1.14.14.17,P83786,brenda
10340,1.14.14.158,Q84V24,brenda
10348,1.14.14.56,A0A2V2WRA3,brenda
10353,1.14.14.1,A0A379L1Y7,brenda
10361,1.14.14.51,H9JR24,brenda
10364,1.14.14.126,P52894,brenda
10378,1.14.14.9,A0A5P2UA66,brenda
10380,1.14.14.176,I3SI12,brenda
10382,1.14.14.115,A5H0J5,brenda
10392,1.14.14.9,Q9QWS4,brenda
10395,1.14.14.81,Q9FN30,brenda
10408,1.14.14.91,Q8N5Z0,brenda
10410,1.14.14.92,Q17CS8,brenda
10420,1.14.14.1,Q5ZJ29,brenda
10430,1.14.15.24,A0A410MR69,brenda
10445,1.14.14.24,Q81SL2,brenda
10464,1.14.14.B11,A0A0M4MNE8,brenda
10470,1.14.14.11,A0A380DUX2,brenda
10488,1.14.14.83,A0A5E6STN6,brenda
10500,1.14.14.9,Q94CE5,brenda
10514,1.14.14.98,P54693,brenda
10517,1.14.15.4,A0A4X1VKU9,brenda
10522,1.14.15.7,A0A4P8GNL5,brenda
10523,1.14.14.21,A0A4C7BLV4,brenda
10528,1.14.14.83,B5GLC1,brenda
10533,1.14.14.137,Q64565,brenda
10538,1.14.14.1,A0A8I6AKH8,brenda
10539,1.14.14.82,Q70KX9,brenda
10545,1.14.14.21,A0A060PQX5,brenda
10547,1.14.14.82,A0A4R3ZW71,brenda
10548,1.14.14.21,A0A045JPY0,brenda
10555,1.14.15.18,Q9F329,brenda
10556,1.14.14.16,A0A7J9S288,brenda
10560,1.14.14.32,A0A2J9QDX9,brenda
10561,1.14.14.133,A0A226YGP4,brenda
10568,1.14.14.82,A2V838,brenda
10573,1.14.15.4,A0A5F5XXH3,brenda
10575,1.14.14.41,A0A396ITT9,brenda
10581,1.14.14.23,A0A380MSZ1,brenda
10585,1.14.14.9,P09139,brenda
10601,1.14.14.65,A0A377DZ03,brenda
10602,1.14.14.21,A0A447LEQ3,brenda
10618,1.14.14.79,A0A8I5ZUT0,brenda
10620,1.14.14.154,Q08415,brenda
10633,1.14.14.18,A0A2T1J3M6,brenda
10635,1.14.14.21,Q9APM5,brenda
10642,1.14.14.127,A0A6N4P103,brenda
10677,1.14.14.74,F2XBU9,brenda
10685,1.14.14.25,Q8ZCP4,brenda
10688,1.14.14.91,P24941,brenda
10690,1.14.14.57,K7GQ26,brenda
10698,1.14.14.12,R4GGM7,brenda
10701,1.14.14.30,O64390,brenda
10718,1.14.14.175,A0A150NF39,brenda
10735,1.14.14.154,Q6XZ78,brenda
10738,1.14.15.16,Q6VWJ5,brenda
10742,1.14.14.173,Q8KMM1,brenda
10750,1.14.14.9,A0A7L9TVG9,brenda
10751,1.14.15.13,A0A6M9XP27,brenda
10763,1.14.14.41,P12382,brenda
10766,1.14.15.4,A0A377DSZ4,brenda
10770,1.14.14.32,Q01813,brenda
10776,1.14.14.36,P00512,brenda
10780,1.14.15.13,A0A0K9R3G8,brenda
10807,1.14.14.11,A0A5P2U213,brenda
10830,1.14.14.173,Q9D5J6,brenda
10854,1.14.14.1,Q9P938,brenda
10860,1.14.14.18,F6JVF3,brenda
10879,1.14.14.32,A0A5F9CBN6,brenda
10880,1.14.14.151,A0A045JQ71,brenda
10881,1.14.14.B13,P55263,brenda
10903,1.14.14.137,D6P6S7,brenda
10906,1.14.14.154,P04183,brenda
10943,1.14.14.24,A0A789RIY6,brenda
10951,1.14.14.80,A0A4Y8X062,brenda
10952,1.14.14.56,C3RSF6,brenda
10953,1.14.14.167,A0A832WL81,brenda
10974,1.14.14.71,B7Z4W3,brenda
10985,1.14.14.86,Q802U9,brenda
10991,1.14.14.91,Q6AYA7,brenda
11001,1.14.14.154,A0A1S3YUR3,brenda
11002,1.14.14.17,Q4KLZ6,brenda
11020,1.14.14.17,A0A8D6LHL5,brenda
11022,1.14.15.16,A0A0G2K785,brenda
11056,1.14.14.139,B0I1G6,brenda
11063,1.14.14.81,O55229,brenda
11072,1.14.14.83,A0A0H0RZW6,brenda
11077,1.14.14.32,Q923S8,brenda
11080,1.14.15.4,A0A807MV04,brenda
11094,1.14.14.5,A0A4V5L0S9,brenda
11108,1.14.14.80,O15927,brenda
11112,1.14.14.82,A0A564ZXH9,brenda
11115,1.14.14.108,A0A6B5I3Z6,brenda
11122,1.14.14.18,A0A832T5N0,brenda
11151,1.14.14.91,Q935V5,brenda
11162,1.14.14.126,A0A5F9DRT0,brenda
11166,1.14.14.107,A0A0K9RXP2,brenda
11180,1.14.14.82,A0A4Z0IPJ0,brenda
11184,1.14.14.90,A0A8C7LKI2,brenda
11187,1.14.14.16,A0A068AZ24,brenda
11196,1.14.14.73,Q27686,brenda
11203,1.14.15.4,P30616,brenda
11223,1.14.14.87,A0A0D6GCJ7,brenda
11262,1.14.14.107,A0A7Z7SI21,brenda
11267,1.14.14.30,Q9QZ08,brenda
11268,1.14.14.91,A0A8D1PMB3,brenda
11281,1.14.15.16,Q5GA22,brenda
11284,1.14.14.25,A0A061I409,brenda
11321,1.14.14.32,P27707,brenda
11323,1.14.14.151,P48769,brenda
11324,1.14.14.17,Q3MHR2,brenda
11325,1.14.14.45,Q7M0X4,brenda
11330,1.14.14.137,Q54YL2,brenda
11346,1.14.14.60,A0A3S4K1M5,brenda
11347,1.14.14.17,A0A060VIX9,brenda
11349,1.14.14.43,Q56YN3,brenda
11385,1.14.14.133,A0A8F6CWT4,brenda
11395,1.14.14.16,E9PG39,brenda
11421,1.14.14.149,Q8CAA7,brenda
11422,1.14.14.107,S4R2G0,brenda
11423,1.14.15.7,A0A6D0EJA3,brenda
11424,1.14.14.155,H0YJH4,brenda
11435,1.14.15.18,Q16854,brenda
11436,1.14.14.48,A0A0C3I2J3,brenda
11445,1.14.14.17,Q96DU7,brenda
11448,1.14.14.82,Q13572,brenda
11453,1.14.14.50,A7X680,brenda
11454,1.14.14.87,Q9EVJ6,brenda
11458,1.14.14.32,A0A8I5ZQC6,brenda
11470,1.14.14.21,Q8TCT0,brenda
11476,1.14.14.145,Q99NI4,brenda
11506,1.14.14.21,A0A7C5Q833,brenda
11523,1.14.14.9,Q01415,brenda
11532,1.14.14.92,A0A1D6DUY7,brenda
11534,1.14.14.16,Q9SBA5,brenda
11544,1.14.15.4,A0A832T2G4,brenda
11547,1.14.14.82,A0A564RUL7,brenda
11553,1.14.14.9,A0A826SC46,brenda
11561,1.14.14.80,Q9HA64,brenda
11579,1.14.14.1,A0A418TXS5,brenda
11581,1.14.14.33,A0A075C639,brenda
11601,1.14.14.11,Q8L3C2,brenda
11626,1.14.15.16,B3VI55,brenda
11640,1.14.15.6,A0A1D7X9H8,brenda
11671,1.14.14.147,Q9BJ50,brenda
11684,1.14.14.B11,A0A0K9RUG3,brenda
11723,1.14.14.108,P07378,brenda
11736,1.14.14.154,A0A3B6N3N4,brenda
11780,1.14.14.41,Q96480,brenda
11792,1.14.14.82,F1MJT6,brenda
11804,1.14.14.139,Q7T1J2,brenda
11806,1.14.14.149,A0A096MNU5,brenda
11817,1.14.15.4,B1A7S7,brenda
11832,1.14.14.165,G3D679,brenda
11902,1.14.14.44,A0A494S2K4,brenda
11908,1.14.14.16,A0A806QMH8,brenda
11926,1.14.14.175,A0A8H4BY17,brenda
11928,1.14.14.86,F6K7K0,brenda
11938,1.14.14.94,P54819,brenda
11941,1.14.14.82,A0A3N5ZYG5,brenda
11977,1.14.14.22,A0A5S9X8C6,brenda
11981,1.14.15.4,P43410,brenda
11991,1.14.14.104,Q05982,brenda
11993,1.14.14.77,A0A8H4C0E1,brenda
12005,1.14.14.21,A0A0N9WH60,brenda
12006,1.14.15.16,A0A1Y0DDB3,brenda
12019,1.14.14.105,A0A836CX26,brenda
12042,1.14.14.154,O14936,brenda
12046,1.14.14.9,Q64520,brenda
12052,1.14.14.35,A0A504Y897,brenda
12075,1.14.15.4,A0A5G2QPK4,brenda
12077,1.14.14.86,P30085,brenda
12111,1.14.14.145,A0A045JSI2,brenda
12120,1.14.15.7,A0A376MWY9,brenda
12127,1.14.14.91,Q9XGA1,brenda
12143,1.14.14.154,C6TER0,brenda
12147,1.14.14.11,Q14RW4,brenda
12171,1.14.14.95,A0A832WJ59,brenda
12182,1.14.15.16,A0A0E3K8R1,brenda
12211,1.14.14.24,A0A2J9QFM3,brenda
12225,1.14.14.87,Q12650,brenda
12230,1.14.14.80,A0A078JYX6,brenda
12235,1.14.14.44,A0A4Y3WFY9,brenda
12284,1.14.14.80,Q16851,brenda
12302,1.14.14.25,Q4QDU3,brenda
12325,1.14.14.126,A0A8G3P067,brenda
12329,1.14.14.80,A0A6D0FQV4,brenda
12331,1.14.14.83,P07902,brenda
12344,1.14.14.91,A0A3X1X9P4,brenda
12346,1.14.14.82,A0A832SZQ2,brenda
12409,1.14.14.29,Q16222,brenda
12422,1.14.14.17,A0A559GEA8,brenda
12458,1.14.14.B11,A0A1D6NHY2,brenda
12461,1.14.14.137,A0A377LR59,brenda
12508,1.14.14.176,A0A729Z1K7,brenda
12512,1.14.14.32,A0A0C5F3K3,brenda
12521,1.14.14.23,A0A7C5L6G3,brenda
12546,1.14.15.13,A0A178V2S1,brenda
12553,1.14.14.17,A0A2X3C5Z2,brenda
12555,1.14.14.91,A0A3Q2UNG1,brenda
12565,1.14.14.81,Q90WG6,brenda
12571,1.14.14.21,P69060,brenda
12574,1.14.14.59,A0A4X1VF31,brenda
12579,1.14.14.21,A0A2Z5TXA4,brenda
12583,1.14.14.57,Q9C5I1,brenda
12599,1.14.14.19,A0A6M3QFD1,brenda
12630,1.14.14.11,P49789,brenda
12633,1.14.14.9,A0A045IIB8,brenda
12640,1.14.14.33,A0A5B8E4S5,brenda
12682,1.14.14.32,Q9FLP9,brenda
12694,1.14.14.90,A0A7C5QFN6,brenda
12758,1.14.14.1,Q6AXM5,brenda
12827,1.14.15.6,Q8LBA6,brenda
12837,1.14.14.11,A0A376P011,brenda
12888,1.14.14.56,Q93YW7,brenda
12897,1.14.15.16,P37213,brenda
12938,1.14.14.158,P16591,brenda
12975,1.14.14.87,Q13976,brenda
12979,1.14.14.1,P13678,brenda
12981,1.14.14.11,P05129,brenda
13000,1.14.14.86,Q8IU85,brenda
13017,1.14.14.145,P15735,brenda
13024,1.14.15.9,A0A674PCI6,brenda
13031,1.14.14.5,F8S834,brenda
13039,1.14.14.91,Q5UES2,brenda
13040,1.14.14.154,O35495,brenda
13054,1.14.14.126,Q9P0L2,brenda
13055,1.14.14.78,P35508,brenda
13056,1.14.14.9,O08679,brenda
13058,1.14.14.45,Q5EG47,brenda
13062,1.14.14.155,O00238,brenda
13133,1.14.15.30,O43704,brenda
13134,1.14.14.32,P17988,brenda
13135,1.14.14.151,Q3UZZ6,brenda
13145,1.14.14.151,P07631,brenda
13148,1.14.14.154,P52839,brenda
13155,1.14.14.139,P49890,brenda
13178,1.14.14.17,Q06520,brenda
13181,1.14.14.83,Q6T261,brenda
13182,1.14.14.81,O00204,brenda
13188,1.14.15.16,O70281,brenda
13206,1.14.14.137,P52836,brenda
13224,1.14.14.1,A0A848ERW7,brenda
13247,1.14.14.80,A0A246NTJ6,brenda
13251,1.14.14.16,Q9KJE9,brenda
13271,1.14.14.151,A4G242,brenda
13276,1.14.14.86,A0A7T2N1U2,brenda
13282,1.14.14.23,A0A832SU66,brenda
13294,1.14.14.88,A0A842YL18,brenda
13306,1.14.15.8,A0A8F9SRY6,brenda
13308,1.14.15.4,Q6UWW8,brenda
13309,1.14.14.137,Q5GRG2,brenda
13310,1.14.14.155,Q8VCU1,brenda
