compound_id,smiles,name
823,CC(=O)OC1CC2C(C(=O)C=CC2(C3C1(C4=CCC(C4(CC3)C)C(CC(C5C(O5)(C)C)O)CO)C)C)(C)C,"(1S,3bR,4R,5aR,9aR,9bR,11aS)-1-[(4R)-5-[(2S)-3,3-dimethyloxiran-2-yl]-1,4-dihydroxybutan-2-yl]-3b,6,6,9a,11a-pentamethyl-7-oxo-1H,2H,3bH,4H,5H,5aH,6H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-4-yl acetate"
824,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34C=O,"19-Oxo-Androst-4-Ene-3,17-Dione"
825,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CO,"19-Hydroxyandrost-4-Ene-3,17-Dione"
826,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(CCC(=O)C4)C=O,"17Beta-Hydroxy-3,19-Dioxo-5Alpha-Androstanone"
827,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(CCC(=O)C4)CO,"17Beta,19-Dihydroxy-3-Oxo-5Alpha-Androstanone"
828,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,Diclofenac
829,CC1=CC[C@@H](CC1)C(=C)C,(4R)-Limonene
830,CC1=CC[C@H](CC1)C(=C)C,(4S)-Limonene
831,CC1=CC=CC=C1,Toluene
832,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,Corticosterone
833,C,Methane
834,C#CC1=C2C(=CC=C1)C(=CN2)C[C@@H](C(=O)O)N,7-Ethynyl-L-tryptophan
835,C#CC1=CC2=C(C=C1)C(=CN2)CC(C(=O)O)N,2-amino-3-(6-ethynyl-1H-indol-3-yl)propanoic acid
836,C#CC1=CC2=C(C=C1)NC=C2CC(C(=O)O)N,2-amino-3-(5-ethynyl-1H-indol-3-yl)propanoic acid
837,C/C1/CC/C=C(/CC[C@H]2C(C)(C)[C@H]2/C=1)\C,(+)-bicyclogermacrene
838,C1=CC2=C(C(=C1)Cl)C(=CN2)CC(C(=O)O)N,4-Chlorotryptophan
839,C1=CC2=C(C(=C1)Cl)NC=C2CC(C(=O)O)N,2-amino-3-(7-chloro-1H-indol-3-yl)propanoic acid
840,C1=CC2=C(C(=C1)F)NC=C2C[C@@H](C(=O)O)N,7-Fluoro-L-tryptophan
841,C1=CC2=C(C(=C1)N)NC=C2C[C@@H](C(=O)O)N,7-Amino-L-tryptophan
842,C1=CC2=C(C(=C1)O)C(=CN2)CC(C(=O)O)N,2-amino-3-(4-hydroxy-1H-indol-3-yl)propanoic acid
843,C1=CC2=C(C=C1Cl)C(=CN2)CC(C(=O)O)N,2-amino-3-(5-chloro-1H-indol-3-yl)propanoic acid
844,C1=CC2=C(C=C1Cl)NC=C2CC(C(=O)O)N,2-amino-3-(6-chloro-1H-indol-3-yl)propanoic acid
845,C1=CC2=C(C=C1F)C(=CN2)C[C@@H](C(=O)O)N,(2S)-2-amino-3-(5-fluoro-1H-indol-3-yl)propanoic acid
846,C1=CC2=C(C=C1F)NC=C2C[C@@H](C(=O)O)N,(2S)-2-amino-3-(6-fluoro-1H-indol-3-yl)propanoic acid
847,C1=CC2=C(C=C1O)NC=C2CC(C(=O)O)N,2-amino-3-(6-hydroxy-1H-indol-3-yl)propanoic acid
848,C1=CC2=C(C=C1O)NC=C2C[C@@H](C(=O)O)N,6-Hydroxy-L-tryptophan
849,C1=CC=C(C=C1)C2=CC3=C(C=C2)C(=CN3)C[C@@H](C(=O)O)N,6-Phenyl-L-tryptophan
850,C1=CC=C(C=C1)C2=CC3=C(C=C2)NC=C3C[C@@H](C(=O)O)N,(2S)-2-amino-3-(5-phenyl-1H-indol-3-yl)propanoic acid
851,C1=CC=C(C=C1)C2=CC=CC3=C2NC=C3C[C@@H](C(=O)O)N,7-Phenyl-L-tryptophan
852,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,2-hydroxy-3-(1H-indol-3-yl)propanoic acid
853,C1C2=C(C=CC(O2)=O)C(=C2CCOC=12)OC/C=C(\C)/CC/C=C(\C)/C,"4-{[(2E)-3,7-dimethylocta-2,6-dienyl]oxy}-3,7-dihydro-2H-furo[3,2-g]chromen-7-one"
854,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,Buspirone
855,C=1C=CC=2NC=CC2C1,Indole
856,C=CC1=C2C(=CC=C1)C(=CN2)C[C@@H](C(=O)O)N,7-Ethenyl-L-tryptophan
857,C=CC1=CC2=C(C=C1)C(=CN2)C[C@@H](C(=O)O)N,6-Ethenyl-L-tryptophan
858,C=CC1=CC=C(C=C1)C(F)(F)F,1-ethenyl-4-(trifluoromethyl)benzene
859,C=CC1=CC=C(C=C1)Cl,1-chloro-4-ethenylbenzene
860,CBr,Methyl bromide
861,CC(=C)C1CCC(=CC1)CO,Perillyl Alcohol
862,CC(=CCCC(C)(C=C)O)C,"3,7-dimethylocta-1,6-dien-3-ol"
863,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC,Ibuprofen methyl ester
864,CC(C)CCCCCCCCCCCC(=O)O,13-Methyltetradecanoic acid
865,CC(C1=CC=C(C=C1)CC(C)(C)F)C(=O)OC,Methyl 4-(2-fluoro-2-methylpropyl)-alpha-methylbenzeneacetate
866,CC(CC1=CNC2=CC=CC=C21)(C(=O)O)N,2-amino-3-(1H-indol-3-yl)-2-methylpropanoic acid
867,CC1=C(C(=O)CC1)C,"2,3-dimethylcyclopent-2-enone"
868,CC1=C(C(CCC1)(C)C)C=CC(=O)C,Beta-Ionone
869,CC1=C(C2=C(N1)C(=CC=C2)Cl)CC(C(=O)O)N,2-amino-3-(7-chloro-2-methyl-1H-indol-3-yl)propanoic acid
870,CC1=C(C2=C(N1)C(=CC=C2)F)CC(C(=O)O)N,2-amino-3-(7-fluoro-2-methyl-1H-indol-3-yl)propanoic acid
871,CC1=C(C2=C(N1)C(=CC=C2)O)CC(C(=O)O)N,2-Amino-3-(7-hydroxy-2-methyl-1H-indol-3-yl)propanoic acid
872,CC1=C(C2=C(N1)C=C(C=C2)Cl)CC(C(=O)O)N,2-amino-3-(6-chloro-2-methyl-1H-indol-3-yl)propanoic acid
873,CC1=C(C2=C(N1)C=C(C=C2)F)CC(C(=O)O)N,6-Fluoro-2-methyl-tryptophan
874,CC1=C(C2=C(N1)C=C(C=C2)O)CC(C(=O)O)N,2-amino-3-(6-hydroxy-2-methyl-1H-indol-3-yl)propanoic acid
875,CC1=C(C2=C(N1)C=CC(=C2)Br)CC(C(=O)O)N,2-amino-3-(5-bromo-2-methyl-1H-indol-3-yl)propanoic acid
876,CC1=C(C2=C(N1)C=CC=C2F)CC(C(=O)O)N,4-Fluoro-2-methyl-tryptophan
877,CC1=C(C2=C(N1)C=CC=C2O)CC(C(=O)O)N,2-Amino-3-(4-hydroxy-2-methyl-1H-indol-3-yl)propanoic acid
878,CC1=C(C2=C(N1C)C(=CC=C2)OC)CC(C(=O)O)N,"2-amino-3-(7-methoxy-1,2-dimethylindol-3-yl)propanoic acid"
879,CC1=C2C(=CC=C1)C(=C(N2)C)CC(C(=O)O)N,"2,7-Dimethyl-tryptophan"
880,CC1=C2C(=CC=C1)C(=CN2)CC(C(=O)O)N,2-amino-3-(7-methyl-1H-indol-3-yl)propanoic acid
881,CC1=C2C(=CC=C1)C(=CN2C)CC(C(=O)O)N,"2-amino-3-(1,7-dimethylindol-3-yl)propanoic acid"
882,CC1=C2C(=CC=C1)N(C=C2CC(C(=O)O)N)C,"2-amino-3-(1,4-dimethylindol-3-yl)propanoic acid"
883,CC1=C2C(=CC=C1)NC(=C2CC(C(=O)O)N)C,"2-amino-3-(2,4-dimethyl-1H-indol-3-yl)propanoic acid"
884,CC1=CC(=CC=C1)OC,1-methoxy-3-methylbenzene
885,CC1=CC2=C(C=C1)C(=CN2C)CC(C(=O)O)N,"2-amino-3-(1,6-dimethylindol-3-yl)propanoic acid"
886,CC1=CC2=C(C=C1)N(C=C2CC(C(=O)O)N)C,"2-amino-3-(1,5-dimethylindol-3-yl)propanoic acid"
887,CC1=CC2=C(C=C1)NC(=C2CC(C(=O)O)N)C,"2,5-Dimethyl-tryptophan"
888,CC1=CC2=C(C=C1)NC=C2C[C@@H](C(=O)O)N,(2S)-2-amino-3-(5-methyl-1H-indol-3-yl)propanoic acid
889,CC1=CC=C(C=C1)C=C,1-ethenyl-4-methylbenzene
890,CC1=CCC(CC1)(C(C)C)O,Terpinen-4-ol
891,CC1=CCC(CC1O)C(=C)C,Carveol
892,CC1=CCC2CC1C2(C)C,ALPHA-PINENE
893,CC1=CC[C@@H]2[C@]3(CCCC([C@@H]3CC[C@]2([C@@H]1CC(=O)O)C)(C)C)C,"2-[(1R,4aR,4bS,8aS,10aS)-2,4b,8,8,10a-pentamethyl-4,4a,5,6,7,8a,9,10-octahydro-1H-phenanthren-1-yl]acetic acid"
894,CC1=CC[C@H]2C[C@@H]1C2(C)C,"(1S,5S)-2,6,6-trimethylbicyclo[3.1.1]hept-2-ene"
895,CC1=NC(C(O1)C2=CC=CC=C2)COC,"4-(methoxymethyl)-2-methyl 5-phenyl-4,5-dihydrooxazole"
896,CC1CC(=O)C2=C1CCCC2,"3-methyl-2,3,4,5,6,7-hexahydro-1H-inden-1-one"
897,CCC,"Propane (8CI, 9CI, ACI)"
898,CCC(C)CC(C)CC(C)C(=O)OC,"Methyl (2R,4R,6R)-2,4,6-trimethyloctanoate"
899,CCC(C)CC(C)CC(C)CC(C)C(=O)O,"(2R,4R,6R,8R)-2,4,6,8-Tetramethyldecanoic acid"
900,CCC(C)CC(C)CC(C)CC(C)C(=O)OC,"Methyl (2R,4R,6R,8R)-2,4,6,8-tetramethyldecanoate"
901,CCC(C)CCCCCCCCCCC(=O)O,Anteisopentadecanoic acid
902,CCCC,Butane
903,CCCC(C)CC(C)CC(C)CC(C)C(=O)O,"(2R,4R,6R,8R)-2,4,6,8-Tetramethylundecanoic acid"
904,CCCCCC(CC)O,Octanol
905,CCCCCC1=C(CCC1=O)C,Dihydrojasmone
906,CCCCCCCCCCCCCCC(=O)O,pentadecanoic acid
907,CCCCCCCCCCO,Decanol
908,CCCCCCCCCO,Nonanol
909,CCCCCCCO,Heptanol
910,CCCCCCO,Hexanol
911,CCCCOC(=O)CC1=CC=CC=C1,Butyl phenylacetate
912,CCCO,Propanol
913,CCCOC(=O)CC1=CC(=CC=C1)Cl,(3-Chlorophenyl)acetic acid propyl ester
914,CCCOC(=O)CC1=CC=C(C=C1)C,p-Tolylacetic acid propyl ester
915,CCCOC(=O)CC1=CC=CC=C1,Propyl phenylacetate
916,CCCOC(=O)CC1=CC=CC=C1C,o-Tolylacetic acid propyl ester
917,CCOC(=O)CC1=CC(=CC=C1)Cl,Ethyl 3-chlorobenzeneacetate
918,CCOC(=O)CC1=CC=CC=C1,Ethyl 2-phenylacetate
919,CCl,Methyl chloride
920,CI,Methyl iodide
921,CN1C=C(C2=C1C(=CC=C2)Br)CC(C(=O)O)N,2-amino-3-(7-bromo-1-methylindol-3-yl)propanoic acid
922,CN1C=C(C2=C1C(=CC=C2)F)CC(C(=O)O)N,2-amino-3-(7-fluoro-1-methylindol-3-yl)propanoic acid
923,CN1C=C(C2=C1C(=CC=C2)OC)CC(C(=O)O)N,2-amino-3-(7-methoxy-1-methylindol-3-yl)propanoic acid
924,CN1C=C(C2=C1C=C(C=C2)Br)CC(C(=O)O)N,2-amino-3-(6-bromo-1-methylindol-3-yl)propanoic acid
925,CN1C=C(C2=C1C=C(C=C2)F)CC(C(=O)O)N,6-Fluoro-1-Methyl-tryptophan
926,CN1C=C(C2=C1C=CC(=C2)Br)CC(C(=O)O)N,2-amino-3-(5-bromo-1-methylindol-3-yl)propanoic acid
927,CN1C=C(C2=C1C=CC(=C2)Cl)CC(C(=O)O)N,2-amino-3-(5-chloro-1-methylindol-3-yl)propanoic acid
928,CN1C=C(C2=C1C=CC(=C2)O)CC(C(=O)O)N,2-amino-3-(5-hydroxy-1-methylindol-3-yl)propanoic acid
929,CN1C=C(C2=C1C=CC(=C2)OC)CC(C(=O)O)N,5-Methoxy-1-Methyl-tryptophan
930,CN1C=C(C2=C1C=CC=C2F)CC(C(=O)O)N,2-amino-3-(4-fluoro-1-methylindol-3-yl)propanoic acid
931,CN1C=C(C2=C1C=CC=C2O)CC(C(=O)O)N,2-amino-3-(4-hydroxy-1-methylindol-3-yl)propanoic acid
932,COC(=O)CC1=CC=CC=C1,Methyl 2-phenylacetate
933,COC1=CC2=C(C=C1)C(=CN2)C[C@@H](C(=O)O)N,(2S)-2-amino-3-(6-methoxy-1H-indol-3-yl)propanoic acid
934,COC1=CC=CC2=C1NC=C2CC(C(=O)O)N,2-amino-3-(7-methoxy-1H-indol-3-yl)propanoic acid
935,COC[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=O)O2)OC(=O)C3=CC=CC=C3,"(3aR,4S,5R,6aS)-5-(Benzoyloxy)hexahydro-4-(methoxymethyl)-2H-cyclopentafuran-2-one"
936,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,Lithocholic Acid
937,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"(4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid"
938,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,"(1R,2R,4aS,8aS)-1-[(3R)-3-hydroxy-3-methylpent-4-enyl]-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-2-ol"
939,ClCC(C)CC(C)CC(C)CC,"(2R,4R,6R)-1-Chloro-2,4,6-trimethyloctane"
940,NCCC1=CNC=2C=CC=CC21,Tryptamine
941,O=C(/C=C/C=C/C1C=C2C(=CC=1)OCO2)N1CCCCC1,"(2E,4E)-5-(benzo[d][1,3]dioxol-5-yl)-1-(hexahydropyridin-1-yl)penta-2,4-dien-1-one"
942,O=C(C)CC(C)CC(C)CC(C)CC,"(4R,6R,8R)-4,6,8-Trimethyl-2-decanone"
943,O=C(C)CC(C)CC(C)CC(C)CCC,"(4R,6R,8R)-4,6,8-Trimethyl-2-undecanone"
944,O=C(N(CC=C)CC=1C=CC=CC1)C(Br)(C)C,2-Bromo-2-methyl-N-(phenylmethyl)-N-2-propen-1-ylpropanamide
945,O=C(N(CC=CC)CC=1C=CC=CC1)C(Br)(C)C,2-Bromo-N-(2E)-2-buten-1-yl-2-methyl-N-(phenylmethyl)propanamide
946,O=C(N(CC=CC1CC1)CC=2C=CC=CC2)C(Br)(C)C,/
947,O=C(O)C(=O)CC1=CNC=2C=CC=CC21,Indole-3-pyruvic acid
948,O=C(O)C(N)CC1=CC=2C(Cl)=CC=CC2N1C,"Tryptophan, 4-chloro-1-methyl-"
949,O=C(O)C(N)CC1=CC=2C(OC)=CC=CC2N1C,4-Methoxy-1-methyltryptophan
950,O=C(O)C(N)CC1=CC=2C=CC(Cl)=CC2N1C,"Tryptophan, 6-chloro-1-methyl-"
951,O=C(O)C(N)CC1=CC=2C=CC(OC)=CC2N1C,"Tryptophan, 6-methoxy-1-methyl-"
952,O=C(O)C(N)CC1=CC=2C=CC=C(O)C2N1C,"Tryptophan, 7-hydroxy-1-methyl-"
953,O=C(O)C(N)CC1=CN(C2=C1C=CC=C2N3CCOCC3)C,1-Methyl-7-(4-morpholinyl)tryptophan
954,O=C(O)C(N)CC1=CN(C=2C(Cl)=CC=CC12)C,7-Chloro-1-methyltryptophan
955,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)C,4-Methyl-L-tryptophan
956,O=C(O)C(N)CC1=CNC=2C(Br)=CC=CC12,7-Bromo-L-tryptophan
957,O=C(O)C(N)CC1=CNC=2C(Cl)=CC=CC12,7-Chloro-L-tryptophan
958,O=C(O)C(N)CC1=CNC=2C(F)=CC=CC12,7-Fluorotryptophan
959,O=C(O)C(N)CC1=CNC=2C(N)=CC=CC12,7-Aminotryptophan
960,O=C(O)C(N)CC1=CNC=2C(O)=CC=CC12,7-Hydroxy-L-tryptophan
961,O=C(O)C(N)CC1=CNC=2C(OC)=CC=CC12,7-Methoxy-L-tryptophan
962,O=C(O)C(N)CC1=CNC=2C=C(Br)C=CC21,6-Bromotryptophan
963,O=C(O)C(N)CC1=CNC=2C=C(C#C)C=CC21,6-Ethynyl-L-tryptophan
964,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C,6-Methyl-DL-tryptophan
965,O=C(O)C(N)CC1=CNC=2C=C(Cl)C=CC21,6-Chloro-L-tryptophan
966,O=C(O)C(N)CC1=CNC=2C=C(F)C=CC21,6-Fluorotryptophan
967,O=C(O)C(N)CC1=CNC=2C=C(N)C=CC21,6-Amino-L-tryptophan
968,O=C(O)C(N)CC1=CNC=2C=C(OC)C=CC21,6-Methoxytryptophan
969,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)C,5-Methyl-DL-tryptophan
970,O=C(O)C(N)CC1=CNC=2C=CC(Br)=CC21,5-Bromo-L-tryptophan
971,O=C(O)C(N)CC1=CNC=2C=CC(C#C)=CC21,5-Ethynyl-L-tryptophan
972,O=C(O)C(N)CC1=CNC=2C=CC(Cl)=CC21,5-Chloro-L-tryptophan
973,O=C(O)C(N)CC1=CNC=2C=CC(N)=CC21,5-Amino-L-tryptophan
974,O=C(O)C(N)CC1=CNC=2C=CC(O)=CC21,5-Hydroxy-L-tryptophan
975,O=C(O)C(N)CC1=CNC=2C=CC(OC)=CC21,5-Methoxy-L-tryptophan
976,O=C(O)C(N)CC1=CNC=2C=CC=C(Br)C21,4-Bromotryptophan
977,O=C(O)C(N)CC1=CNC=2C=CC=C(Cl)C21,4-Chloro-L-tryptophan
978,O=C(O)C(N)CC1=CNC=2C=CC=C(F)C21,4-Fluorotryptophan
979,O=C(O)C(N)CC1=CNC=2C=CC=C(O)C21,4-Hydroxy-L-tryptophan
980,O=C(O)C(N)CC1=CNC=2C=CC=C(OC)C21,4-Methoxytryptophan
981,O=C(O)C(N)CC1=CNC=2N=CC=CC21,"alpha-Amino-1H-pyrrolo[2,3-b]pyridine-3-propanoic acid"
982,O=C(O)C(N)CC=1C=2C=C(O)C=CC2NC1C,"Tryptophan, 5-hydroxy-2-methyl-"
983,O=C(O)C(N)CC=1C=2C=C(OC)C=CC2NC1C,"Tryptophan, 5-methoxy-2-methyl-"
984,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C=3C=CN=CC3,"1,2-Dimethyl-6-(4-pyridinyl)tryptophan"
985,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CN=CC3)C2N(C1C)C,"1,2-Dimethyl-7-(4-pyridinyl)tryptophan"
986,O=C(O)C1=CNC=2C=CC=CC21,Indole-3-carboxylic acid
987,O=C(O)CC1=CNC=2C=CC=CC21,Indole-3-acetic acid
988,O=C(O)CCC(C)CC(C)CC(C)CC,"(4S,6R,8R)-4,6,8-Trimethyldecanoic acid"
989,O=C(OC)C(C)CC(C)CC(C)CC(C)CCC,"Methyl (2R,4R,6R,8R)-2,4,6,8-tetramethylundecanoate"
990,O=C(OC1CC2OC(=O)CC2C1COC)C=3C=CC(=CC3)C=4C=CC=CC4,"(3aR,4S,5R,6aS)-[1,1��-Biphenyl]-4-carboxylic acid, hexahydro-4-(hydroxymethyl)-2-oxo-2H-cyclopentafuran-5-yl ester"
991,O=C(OCC)CCCCC=C,"6-Heptenoic acid, ethyl ester (6CI, 8CI, 9CI, ACI)"
992,O=C(OCCCC)CC=1C=CC=C(Cl)C1,Butyl 3-chlorobenzeneacetate
993,O=C(OCCCCl)CC=1C=CC=CC1,3-Chloropropyl benzeneacetate
994,O=C1N(CC=2C=CC=CC2)C(C(Br)(C)C)C1(C)C,"4-(1-Bromo-1-methylethyl)-3,3-dimethyl-1-(phenylmethyl)-2-azetidinone"
995,O=C1OC2CC(OC)C(COC)C2C1,"(3aR,4S,5R,6aS)-Hexahydro-5-methoxy-4-(methoxymethyl)-2H-cyclopentafuran-2-one"
996,O=CC(N)CC1=CN(C=2C=C(N)C=CC21)C,"alpha,6-Diamino-1-methyl-1H-indole-3-propanal"
997,O=CC(N)CC1=CN(C=2C=C(O)C=CC21)C,alpha-Amino-6-hydroxy-1-methyl-1H-indole-3-propanal
998,O=CC(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CC=CC3,"alpha-Amino-1,2-dimethyl-5-phenyl-1H-indole-3-propanal"
999,O=CC(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CN=CC3,"alpha-Amino-1,2-dimethyl-5-(4-pyridinyl)-1H-indole-3-propanal"
1000,O=CC(N)CC=1C=2C(=CC=CC2C)N(C1C)C,"alpha-Amino-1,2,4-trimethyl-1H-indole-3-propanal"
1001,O=CC(N)CC=1C=2C(=CC=CC2C3CC3)N(C1C)C,"alpha-Amino-4-cyclopropyl-1,2-dimethyl-1H-indole-3-propanal"
1002,O=CC(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CC=CC3,"alpha-Amino-1,2-dimethyl-4-phenyl-1H-indole-3-propanal"
1003,O=CC(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CN=CC3,"1H-Indole-3-propanal, alpha-amino-1,2-dimethyl-4-(4-pyridinyl)-"
1004,O=CC(N)CC=1C=2C(=CC=CC2N3CCOCC3)N(C1C)C,"alpha-Amino-1,2-dimethyl-4-(4-morpholinyl)-1H-indole-3-propanal"
1005,O=CC(N)CC=1C=2C(Br)=CC=CC2N(C1C)C,"alpha-Amino-4-bromo-1,2-dimethyl-1H-indole-3-propanal"
1006,O=CC(N)CC=1C=2C(Cl)=CC=CC2N(C1C)C,"alpha-Amino-4-chloro-1,2-dimethyl-1H-indole-3-propanal"
1007,O=CC(N)CC=1C=2C(F)=CC=CC2N(C1C)C,"alpha-Amino-4-fluoro-1,2-dimethyl-1H-indole-3-propanal"
1008,O=CC(N)CC=1C=2C(N)=CC=CC2N(C1C)C,"alpha,4-Diamino-1,2-dimethyl-1H-indole-3-propanal"
1009,O=CC(N)CC=1C=2C(O)=CC=CC2N(C1C)C,"alpha-Amino-4-hydroxy-1,2-dimethyl-1H-indole-3-propanal"
1010,O=CC(N)CC=1C=2C(OC)=CC=CC2N(C1C)C,"alpha-Amino-4-methoxy-1,2-dimethyl-1H-indole-3-propanal"
1011,O=CC(N)CC=1C=2C(SC)=CC=CC2N(C1C)C,"1H-Indole-3-propanal, alpha-amino-1,2-dimethyl-4-(methylthio)-"
1012,O=CC(N)CC=1C=2C=C(Br)C=CC2N(C1C)C,"alpha-Amino-5-bromo-1,2-dimethyl-1H-indole-3-propanal"
1013,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)C,"alpha-Amino-1,2,5-trimethyl-1H-indole-3-propanal"
1014,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)C3CC3,"alpha-Amino-5-cyclopropyl-1,2-dimethyl-1H-indole-3-propanal"
1015,O=CC(N)CC=1C=2C=C(C=CC2N(C1C)C)N3CCOCC3,"alpha-Amino-1,2-dimethyl-5-(4-morpholinyl)-1H-indole-3-propanal"
1016,O=CC(N)CC=1C=2C=C(Cl)C=CC2N(C1C)C,"alpha-Amino-5-chloro-1,2-dimethyl-1H-indole-3-propanal"
1017,O=CC(N)CC=1C=2C=C(Cl)C=CC2NC1C,alpha-Amino-5-chloro-2-methyl-1H-indole-3-propanal
1018,O=CC(N)CC=1C=2C=C(N)C=CC2N(C1C)C,"alpha,5-Diamino-1,2-dimethyl-1H-indole-3-propanal"
1019,O=CC(N)CC=1C=2C=C(O)C=CC2N(C1C)C,"alpha-Amino-5-hydroxy-1,2-dimethyl-1H-indole-3-propanal"
1020,O=CC(N)CC=1C=2C=C(OC)C=CC2N(C1C)C,"alpha-Amino-5-methoxy-1,2-dimethyl-1H-indole-3-propanal"
1021,O=CC(N)CC=1C=2C=C(SC)C=CC2N(C1C)C,"alpha-Amino-1,2-dimethyl-5-(methylthio)-1H-indole-3-propanal"
1022,O=CC(N)CC=1C=2C=CC(=CC2N(C1C)C)C,"alpha-Amino-1,2,6-trimethyl-1H-indole-3-propanal"
1023,O=CC(N)CC=1C=2C=CC(Br)=CC2N(C1C)C,"alpha-Amino-6-bromo-1,2-dimethyl-1H-indole-3-propanal"
1024,O=CC(N)CC=1C=2C=CC(Cl)=CC2N(C1C)C,"alpha-Amino-6-chloro-1,2-dimethyl-1H-indole-3-propanal"
1025,O=CC(N)CC=1C=2C=CC(F)=CC2N(C1C)C,"alpha-Amino-6-fluoro-1,2-dimethyl-1H-indole-3-propanal"
1026,O=CC(N)CC=1C=2C=CC(N)=CC2N(C1C)C,"alpha,6-Diamino-1,2-dimethyl-1H-indole-3-propanal"
1027,O=CC(N)CC=1C=2C=CC(O)=CC2N(C1C)C,"alpha-Amino-6-hydroxy-1,2-dimethyl-1H-indole-3-propanal"
1028,O=CC(N)CC=1C=2C=CC=C(Br)C2N(C1C)C,"alpha-Amino-7-bromo-1,2-dimethyl-1H-indole-3-propanal"
1029,O=CC(N)CC=1C=2C=CC=C(Cl)C2N(C1C)C,"alpha-Amino-7-chloro-1,2-dimethyl-1H-indole-3-propanal"
1030,O=CC(N)CC=1C=2C=CC=C(F)C2N(C1C)C,"alpha-Amino-7-fluoro-1,2-dimethyl-1H-indole-3-propanal"
1031,O=CC(N)CC=1C=2C=CC=C(N)C2N(C1C)C,"alpha,7-Diamino-1,2-dimethyl-1H-indole-3-propanal"
1032,O=CC(N)CC=1C=2C=CC=C(O)C2N(C1C)C,"alpha-Amino-7-hydroxy-1,2-dimethyl-1H-indole-3-propanal"
1033,OC(C)CC(C)CC(C)CC,"(2R,4R,6R)-4,6-Dimethyl-2-octanol"
1034,OC(C)CC(C)CC(C)CC(C)CC,"(2R,4R,6R,8R)-4,6,8-Trimethyl-2-decanol"
1035,OC1CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)C(=C)CC1,Vitamin D3
1036,OC=1C=CC=2NC=C(C2C1)CCN,Serotonin
1037,OCC(C)CC(C)CC(C)CC,"(2R,4R,6R)-2,4,6-Trimethyl-1-octanol"
1038,OCC(C)CC(C)CC(C)CC(C)CCC,"(2R,4R,6R,8R)-2,4,6,8-Tetramethyl-1-undecanol"
1039,OCC(N)CC1=CNC=2C=CC=CC21,L-Tryptophanol
1040,C12C(C3C(C(CC3)*)(C)CC1)CCC4C2(CCCC4)C,A Steroid
1041,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)CO)O,18-Hydroxycorticosterone
1042,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,21-Hydroxyprogesterone
1043,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34CO,19-Hydroxydeoxycorticosterone
1044,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,11-Deoxycortisol
