structure_index,pdb_name,drive_file_id,found_in_drive_metadata,is_trainable_in_exp003_manifest,trainable_rows,expected_size,exists,actual_size,size_match,looks_like_pdb,atom_lines,hetatm_lines,has_heme,has_fe,has_heme_and_fe,heme_line_count,fe_line_count,heme_resnames,fe_resnames
64485,64485.pdb,1aWyWLd6lfqDVdy3-IlC-doVPdXrfJ00f,True,True,1,632224,True,632224,True,True,7926,11,False,False,False,0,0,,
64636,64636.pdb,1Ra2_LaXsFSWWH1RutA5RggVC5iA8i70_,True,True,1,644701,True,644701,True,True,8065,21,False,False,False,0,0,,
64693,64693.pdb,14uW5Ri2tQJqEMO96pZsk-Y8otYAxGc-N,True,True,1,676603,True,676603,True,True,8452,25,False,False,False,0,0,,
64938,64938.pdb,1e8QKm69bfP8MOPeiyoYxlnydRmKr5jvm,True,True,1,667980,True,667980,True,True,8343,29,False,False,False,0,0,,
65098,65098.pdb,1VhsLak1gyMV8SmQpUWgFpgNi-cxOdQm8,True,True,1,676924,True,676924,True,True,8453,30,False,False,False,0,0,,
65104,65104.pdb,1QYy4Ft2zPjiiTBVcrmr8q7mDcXGGr6zi,True,True,1,640998,True,640998,True,True,8000,30,False,False,False,0,0,,
65229,65229.pdb,1__M83FbtzK4ciZnFYE0g9FfFvzELJbB8,True,True,1,644702,True,644702,True,True,8065,21,False,False,False,0,0,,
65336,65336.pdb,1ZvsDok1Kt5SKoYeP1ZcMPrgF8WRcXPQB,True,True,1,653037,True,653037,True,True,8165,24,False,False,False,0,0,,
65411,65411.pdb,1uiJFeZlgf3fkwPOgCCMHB9tT5hemcYTf,True,True,1,665331,True,665331,True,True,8335,16,False,False,False,0,0,,
65561,65561.pdb,1z1jYwUaZZeT2twapGGvwd9uahR3iRCJ6,True,True,1,631918,True,631918,True,True,7896,25,False,False,False,0,0,,
65697,65697.pdb,1B-uLkurSArkdZJlZ4o0x_Q_QBR69bZYS,True,True,1,655314,True,655314,True,True,8204,19,False,False,False,0,0,,
65729,65729.pdb,1v4ViHL48v9xGv1L-38PB0Q0n5ZQ4upGl,True,True,1,660521,True,660521,True,True,8284,11,False,False,False,0,0,,
65773,65773.pdb,1KMfUNvX5PGNZGSSeVmLYpoUWQ8JD_jpu,True,True,1,636360,True,636360,True,True,7960,21,False,False,False,0,0,,
65999,65999.pdb,1fizMlJRVE4So0pfNMyO1nqCzZj4KI-Yq,True,True,1,656245,True,656245,True,True,8201,26,False,False,False,0,0,,
66079,66079.pdb,1YdxpVvUaalIui-64eOSC9GvKsLeAFlJk,True,True,1,659344,True,659344,True,True,8242,25,False,False,False,0,0,,
66346,66346.pdb,1jS65K8V5an6qwTd2Mt0HW0rrKKNgx6tA,True,True,1,668027,True,668027,True,True,8343,29,False,False,False,0,0,,
66387,66387.pdb,1Z5Ob50s6mzme5uKCr6PsNbWT_Nh7k7Px,True,True,1,645696,True,645696,True,True,8073,24,False,False,False,0,0,,
66497,66497.pdb,1MMALyD9BmWC7gS9WJRfGRkztw3gMSBet,True,True,1,651679,True,651679,True,True,8139,24,False,False,False,0,0,,
66524,66524.pdb,18QWsw_Te2JO82EFq5Rv0cj61ZOkJ1lO_,True,True,1,633382,True,633382,True,True,7944,10,False,False,False,0,0,,
66532,66532.pdb,1tt_MeN75JSan7wQiHCSlJWBpwr9BEpPW,True,True,1,684518,True,684518,True,True,8553,24,False,False,False,0,0,,
66571,66571.pdb,1nA3rJ6iS88lSxMCrnFZdq5XbutrtoNtR,True,True,1,659490,True,659490,True,True,8290,2,False,False,False,0,0,,
66700,66700.pdb,16JrWvkTh9-wH7YTDPeIeTatP8UdJ7Q8g,True,True,1,652884,True,652884,True,True,8165,23,False,False,False,0,0,,
66900,66900.pdb,1SHwKm1zgOxGATALqoXG9K5stawV1cGFc,True,True,1,712101,True,712101,True,True,8905,26,False,False,False,0,0,,
66917,66917.pdb,1CiNZLOGcMGwzmrru71c7MmlgQ67KE9TK,True,True,1,684010,True,684010,True,True,8553,21,False,False,False,0,0,,
66954,66954.pdb,1f7Lt2NMcOCj5GpaQx7vTK_ExnNE3PKjo,True,True,1,656513,True,656513,True,True,8209,24,False,False,False,0,0,,
67097,67097.pdb,1gSD2q_X4_1OpMk8eEZ7RiSORmuL3aSSJ,True,True,1,640454,True,640454,True,True,7991,30,False,False,False,0,0,,
67590,67590.pdb,1uXfryP_OKIlhjcN-ZrvISLcghlA6jjNo,True,True,1,638123,True,638123,True,True,7979,23,False,False,False,0,0,,
67605,67605.pdb,1j2b5funX70ajTXw6NFNR1Y1F_B1xH8Ou,True,True,1,684966,True,684966,True,True,8552,31,False,False,False,0,0,,
67665,67665.pdb,1RE69OwCDZ7RarsUNlaZ3WY_sSjJzVhzH,True,True,1,652885,True,652885,True,True,8165,23,False,False,False,0,0,,
67919,67919.pdb,1r-95LfouHh9aYZR-mTgGySxEZiNnhD5H,True,True,1,528980,True,528980,True,True,6601,24,False,False,False,0,0,,
67946,67946.pdb,1n_I5csSV0er1AO1j6XBKrOQWOX55c-Ci,True,True,1,651013,True,651013,True,True,8128,29,False,False,False,0,0,,
68063,68063.pdb,1ldNCYs-4XN3o6qTQkYGMyINyn29djpXL,True,True,1,641236,True,641236,True,True,8008,27,False,False,False,0,0,,
68064,68064.pdb,1whrrRLD1Ss-UJtVx73gyb-Lo4ZkZ7GaD,True,True,1,673279,True,673279,True,True,8447,10,False,False,False,0,0,,
68281,68281.pdb,1Cl0MLtvrT4G917dJYLl4CMEB_2ZAwfTT,True,True,1,628525,True,628525,True,True,7862,21,False,False,False,0,0,,
69055,69055.pdb,1pPJB2nFBLe8iHpz5VDEEEeqSbVCSS3rw,True,True,1,659718,True,659718,True,True,8267,14,False,False,False,0,0,,
69196,69196.pdb,1MEM63kgyqqBVuyBlB1npsSRcs0t_T1Gb,True,True,1,649765,True,649765,True,True,8121,25,False,False,False,0,0,,
69594,69594.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
69645,69645.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
69910,69910.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70080,70080.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70243,70243.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70253,70253.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70256,70256.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70364,70364.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70433,70433.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70588,70588.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70673,70673.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70765,70765.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
70794,70794.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
71155,71155.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
71353,71353.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
71730,71730.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
71865,71865.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
71915,71915.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72021,72021.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72220,72220.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72253,72253.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72303,72303.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72360,72360.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72414,72414.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72423,72423.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72444,72444.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72553,72553.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72556,72556.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72592,72592.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72634,72634.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72753,72753.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72851,72851.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
72869,72869.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73127,73127.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73129,73129.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73166,73166.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73193,73193.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73208,73208.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73246,73246.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73369,73369.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73420,73420.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73624,73624.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
73954,73954.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74149,74149.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74423,74423.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74491,74491.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74519,74519.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74599,74599.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74671,74671.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74863,74863.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74914,74914.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74964,74964.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74968,74968.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
74987,74987.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75058,75058.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75254,75254.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75332,75332.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75471,75471.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75582,75582.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
75787,75787.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
75824,75824.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76141,76141.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76181,76181.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76253,76253.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76350,76350.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76373,76373.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76462,76462.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76558,76558.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76649,76649.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76656,76656.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76815,76815.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76825,76825.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76883,76883.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76888,76888.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76891,76891.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76903,76903.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76919,76919.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
76983,76983.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77244,77244.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77299,77299.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77406,77406.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77465,77465.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77472,77472.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77505,77505.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77523,77523.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77527,77527.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77675,77675.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77744,77744.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77932,77932.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77948,77948.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
77957,77957.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78037,78037.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78047,78047.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78177,78177.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78222,78222.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78230,78230.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78291,78291.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78485,78485.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78595,78595.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78602,78602.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78788,78788.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78842,78842.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78858,78858.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
78987,78987.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79003,79003.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79038,79038.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79184,79184.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79282,79282.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79588,79588.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79707,79707.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79828,79828.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79873,79873.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79878,79878.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79925,79925.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79928,79928.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
79934,79934.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80153,80153.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80161,80161.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80163,80163.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80250,80250.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80452,80452.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80588,80588.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80651,80651.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80765,80765.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80791,80791.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80803,80803.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80837,80837.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80925,80925.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80927,80927.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80961,80961.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
80979,80979.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81069,81069.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81072,81072.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81212,81212.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81223,81223.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81258,81258.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81422,81422.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81478,81478.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81486,81486.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81488,81488.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81526,81526.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81593,81593.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81759,81759.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81794,81794.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81860,81860.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
81968,81968.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82075,82075.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82364,82364.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82418,82418.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82442,82442.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82446,82446.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82447,82447.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82450,82450.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82452,82452.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82461,82461.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82470,82470.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82497,82497.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82601,82601.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82603,82603.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82713,82713.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82728,82728.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82742,82742.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82819,82819.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
82952,82952.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83004,83004.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83099,83099.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83110,83110.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83167,83167.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83278,83278.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83417,83417.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83502,83502.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83555,83555.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83557,83557.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83850,83850.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83860,83860.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
83928,83928.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84006,84006.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84121,84121.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84160,84160.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84232,84232.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84253,84253.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84376,84376.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84442,84442.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84542,84542.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84570,84570.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84605,84605.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84675,84675.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84676,84676.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84693,84693.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84841,84841.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84868,84868.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
84933,84933.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85017,85017.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85024,85024.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85106,85106.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85134,85134.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85164,85164.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85266,85266.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
85318,85318.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85393,85393.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85450,85450.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85562,85562.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85575,85575.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85746,85746.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85813,85813.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85863,85863.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
85883,85883.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86001,86001.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86014,86014.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86062,86062.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86162,86162.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86223,86223.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86331,86331.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86527,86527.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86552,86552.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86631,86631.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86705,86705.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86717,86717.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86726,86726.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86745,86745.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86772,86772.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
86931,86931.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87015,87015.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87025,87025.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87102,87102.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87113,87113.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87175,87175.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87254,87254.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87282,87282.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87351,87351.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87403,87403.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87516,87516.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
87551,87551.pdb,,False,True,1,0,False,0,False,False,0,0,False,False,False,0,0,,
