structure_index,pdb_name,drive_file_id,stable_id,file_size,found_in_drivefs_metadata,found_in_drive_metadata,drive_path,p450_data_rows,p450_positive_rows,p450_unique_enzyme_count,p450_uniprots,is_trainable_in_exp003_manifest,trainable_rows,trainable_positive_rows,trainable_splits
60181,60181.pdb,1ghbEjAyzoZHjvKzmGQxSUNchKcLV3fdj,37689,680462,True,True,ESIBank/brenda/structure/complex/60181.pdb,1,1,1,Q9Y7C8,True,1,1,test
60253,60253.pdb,1QJYFKO0rJzwNCwXpYBjuNVyLoEojXBbq,38049,651043,True,True,ESIBank/brenda/structure/complex/60253.pdb,1,1,1,P51589,True,1,1,train
60307,60307.pdb,1z0zF6T3Pm9rZTb-TBcyC1Msv2N__t84E,38180,643429,True,True,ESIBank/brenda/structure/complex/60307.pdb,1,1,1,Q64654,True,1,1,train
60328,60328.pdb,1KiPzvX2LsAEoAndUOF7b_iALfNodyRA6,42383,695967,True,True,ESIBank/brenda/structure/complex/60328.pdb,1,1,1,Q43135,True,1,1,train
60333,60333.pdb,1CqD8dWpTnnKJfeIRXWUD_uJ_qpfrwQpP,37741,674975,True,True,ESIBank/brenda/structure/complex/60333.pdb,1,1,1,P78329,True,1,1,train
60337,60337.pdb,1xqmDUnGNZE0EMCRVGN9Du1rhPi6DXxgW,38171,643582,True,True,ESIBank/brenda/structure/complex/60337.pdb,1,1,1,Q64654,True,1,1,test
60524,60524.pdb,1dH-gkxzhGF5_ydunilZDNluhRgUBcmDr,37739,675222,True,True,ESIBank/brenda/structure/complex/60524.pdb,1,1,1,B8QHP5,True,1,1,train
60665,60665.pdb,1XYt--HmgbjLi0rKjQKrUmdFwuwc3UyGC,38029,652411,True,True,ESIBank/brenda/structure/complex/60665.pdb,1,1,1,Q6WNR0,True,1,1,train
60796,60796.pdb,1FKnz5EcOK8M1LV4tUgvgQBQOE1hf--sV,31025,529284,True,True,ESIBank/brenda/structure/complex/60796.pdb,1,1,1,Q06069,True,1,1,train
60936,60936.pdb,1CB304B8-yiDyM5lE3aYvbbAfWoi9b6gS,34360,575037,True,True,ESIBank/brenda/structure/complex/60936.pdb,1,1,1,C9K1X7,True,1,1,train
61064,61064.pdb,1NBMT0TJFBexIMRNVhGhgRa-nj4EIGsyF,38044,651678,True,True,ESIBank/brenda/structure/complex/61064.pdb,1,1,1,P51589,True,1,1,train
61129,61129.pdb,1Y3sHN-WwvhxP0edYxphTC-3_A0H8d-ke,37936,659914,True,True,ESIBank/brenda/structure/complex/61129.pdb,1,1,1,Q6XQ14,True,1,1,train
61362,61362.pdb,1oRv5kP68YW3cxrHV7CIvMHVspRNkpu5T,42272,705559,True,True,ESIBank/brenda/structure/complex/61362.pdb,1,1,1,O23066,True,1,1,train
61562,61562.pdb,1kHXvfXC89QsuYNPzzcM8CLtXJVqkUm-5,37731,675470,True,True,ESIBank/brenda/structure/complex/61562.pdb,1,1,1,B8QHP5,True,1,1,train
61568,61568.pdb,1ZpqizRzdALZDR-9-ywzKZAF8erPx7gnS,38123,647396,True,True,ESIBank/brenda/structure/complex/61568.pdb,1,1,1,P93147,True,1,1,train
61620,61620.pdb,1B1TiIGMT8p8dOA5WR09DT99fuqkN3bdq,38397,631598,True,True,ESIBank/brenda/structure/complex/61620.pdb,1,1,1,F8S1H3,True,1,1,train
61624,61624.pdb,18_GzNiHvcvIrNameBJcK2Ip1UBhKln-Z,37987,655652,True,True,ESIBank/brenda/structure/complex/61624.pdb,1,1,1,P15150,True,1,1,val
61662,61662.pdb,1SLjBpqEwTRo1etKAH_VUgU9LQs2mK_AT,37972,656297,True,True,ESIBank/brenda/structure/complex/61662.pdb,1,1,1,Q9FMV7,True,1,1,train
61826,61826.pdb,1QTDEMrxCrQiuU69QJrYTB8a-41G4JZuR,37749,674383,True,True,ESIBank/brenda/structure/complex/61826.pdb,1,1,1,P48417,True,1,1,train
62105,62105.pdb,1vNskukHAUcvfVqaT55JTm7P9Fipu8aBD,42586,684113,True,True,ESIBank/brenda/structure/complex/62105.pdb,1,1,1,Q6ZWL3,True,1,1,train
62222,62222.pdb,1vq8Yf3dbYFJy--ARYRMiWzxT3ZP7-ytS,38452,629354,True,True,ESIBank/brenda/structure/complex/62222.pdb,1,1,1,B5UAQ8,True,1,1,train
62266,62266.pdb,1KwaDJ0uEn-cuYUEUZkUjvLEwjXmxtE_t,37702,679579,True,True,ESIBank/brenda/structure/complex/62266.pdb,1,1,1,P98187,True,1,1,train
62347,62347.pdb,19aIkA-JFLtM736tgiNXxKE3RzQ4iaFDk,37992,654974,True,True,ESIBank/brenda/structure/complex/62347.pdb,1,1,1,P51542,True,1,1,test
62382,62382.pdb,1bp0FIVN3e-tH3NAWSRU2hzje4__62KdK,38022,652885,True,True,ESIBank/brenda/structure/complex/62382.pdb,1,1,1,P05093,True,1,1,train
62558,62558.pdb,1BOhbX1h1hKeELAbM7jHpx_Z8JNtgU8dX,6101,675580,True,True,ESIBank/brenda/structure/complex/62558.pdb,1,1,1,H1A988,True,1,1,train
62574,62574.pdb,17EHyzjQlkxwGUCtOLjtlWxv0P7_lHdH8,6164,632225,True,True,ESIBank/brenda/structure/complex/62574.pdb,1,1,1,Q8VWZ7,True,1,1,train
62796,62796.pdb,1ENNMhotWsnAH1eDIeWCgHvsQjv9Hq5Xg,6181,628526,True,True,ESIBank/brenda/structure/complex/62796.pdb,1,1,1,Q50EK6,True,1,1,test
63062,63062.pdb,1Lbvr3BYBXfuawMAz0OFyIR0_yE3gCtTI,6285,593337,True,True,ESIBank/brenda/structure/complex/63062.pdb,1,1,1,Q9FH76,True,1,1,train
63674,63674.pdb,1E486YperF32EDzGH4oRsvix67bbPRAYm,3752,652904,True,True,ESIBank/brenda/structure/complex/63674.pdb,1,1,1,I1TEM1,True,1,1,test
63717,63717.pdb,16_MTIqd2wKXZcXNpi-BJQXXkEleZ7W8M,3818,659713,True,True,ESIBank/brenda/structure/complex/63717.pdb,1,1,1,Q6XQ14,True,1,1,train
63796,63796.pdb,1Owo4YqEIL7HPej2Aizy8LD0JnTaf5JK5,3888,621930,True,True,ESIBank/brenda/structure/complex/63796.pdb,1,1,1,Q2MJ20,True,1,1,train
64163,64163.pdb,1o7SqnDq0hEbXdbHuVEWXWAMZzoOIVB4I,3815,592880,True,True,ESIBank/brenda/structure/complex/64163.pdb,1,1,1,Q9FH76,True,1,1,train
64257,64257.pdb,1vpa5Naw7ws4jjxqKmvHW0Qcyi2kQEnnm,3860,650670,True,True,ESIBank/brenda/structure/complex/64257.pdb,1,1,1,P11715,True,1,1,test
64485,64485.pdb,1aWyWLd6lfqDVdy3-IlC-doVPdXrfJ00f,4014,632224,True,True,ESIBank/brenda/structure/complex/64485.pdb,1,1,1,Q8VWZ7,True,1,1,test
64636,64636.pdb,1Ra2_LaXsFSWWH1RutA5RggVC5iA8i70_,3072,644701,True,True,ESIBank/brenda/structure/complex/64636.pdb,1,1,1,Q8W3Y5,True,1,1,train
64693,64693.pdb,14uW5Ri2tQJqEMO96pZsk-Y8otYAxGc-N,2866,676603,True,True,ESIBank/brenda/structure/complex/64693.pdb,1,1,1,Q08477,True,1,1,test
64938,64938.pdb,1e8QKm69bfP8MOPeiyoYxlnydRmKr5jvm,2931,667980,True,True,ESIBank/brenda/structure/complex/64938.pdb,1,1,1,Q60991,True,1,1,train
65098,65098.pdb,1VhsLak1gyMV8SmQpUWgFpgNi-cxOdQm8,2782,676924,True,True,ESIBank/brenda/structure/complex/65098.pdb,1,1,1,Q64441,True,1,1,train
65104,65104.pdb,1QYy4Ft2zPjiiTBVcrmr8q7mDcXGGr6zi,3108,640998,True,True,ESIBank/brenda/structure/complex/65104.pdb,1,1,1,Q94IA6,True,1,1,val
65229,65229.pdb,1__M83FbtzK4ciZnFYE0g9FfFvzELJbB8,3056,644702,True,True,ESIBank/brenda/structure/complex/65229.pdb,1,1,1,Q8W3Y5,True,1,1,test
65336,65336.pdb,1ZvsDok1Kt5SKoYeP1ZcMPrgF8WRcXPQB,2926,653037,True,True,ESIBank/brenda/structure/complex/65336.pdb,1,1,1,P05093,True,1,1,train
65411,65411.pdb,1uiJFeZlgf3fkwPOgCCMHB9tT5hemcYTf,2774,665331,True,True,ESIBank/brenda/structure/complex/65411.pdb,1,1,1,O49394,True,1,1,train
65561,65561.pdb,1z1jYwUaZZeT2twapGGvwd9uahR3iRCJ6,3195,631918,True,True,ESIBank/brenda/structure/complex/65561.pdb,1,1,1,I3QBP4,True,1,1,train
65697,65697.pdb,1B-uLkurSArkdZJlZ4o0x_Q_QBR69bZYS,2881,655314,True,True,ESIBank/brenda/structure/complex/65697.pdb,1,1,1,Q42798,True,1,1,val
65729,65729.pdb,1v4ViHL48v9xGv1L-38PB0Q0n5ZQ4upGl,2812,660521,True,True,ESIBank/brenda/structure/complex/65729.pdb,1,1,1,Q6XQ14,True,1,1,train
65773,65773.pdb,1KMfUNvX5PGNZGSSeVmLYpoUWQ8JD_jpu,3155,636360,True,True,ESIBank/brenda/structure/complex/65773.pdb,1,1,1,A0A1D6GQ67,True,1,1,test
65999,65999.pdb,1fizMlJRVE4So0pfNMyO1nqCzZj4KI-Yq,2869,656245,True,True,ESIBank/brenda/structure/complex/65999.pdb,1,1,1,P51663,True,1,1,train
66079,66079.pdb,1YdxpVvUaalIui-64eOSC9GvKsLeAFlJk,2826,659344,True,True,ESIBank/brenda/structure/complex/66079.pdb,1,1,1,P98183,True,1,1,val
66346,66346.pdb,1jS65K8V5an6qwTd2Mt0HW0rrKKNgx6tA,2894,668027,True,True,ESIBank/brenda/structure/complex/66346.pdb,1,1,1,Q60991,True,1,1,train
66387,66387.pdb,1Z5Ob50s6mzme5uKCr6PsNbWT_Nh7k7Px,3051,645696,True,True,ESIBank/brenda/structure/complex/66387.pdb,1,1,1,Q50LH4,True,1,1,train
66497,66497.pdb,1MMALyD9BmWC7gS9WJRfGRkztw3gMSBet,2950,651679,True,True,ESIBank/brenda/structure/complex/66497.pdb,1,1,1,P51589,True,1,1,train
66524,66524.pdb,18QWsw_Te2JO82EFq5Rv0cj61ZOkJ1lO_,3177,633382,True,True,ESIBank/brenda/structure/complex/66524.pdb,1,1,1,Q9XHE8,True,1,1,train
66532,66532.pdb,1tt_MeN75JSan7wQiHCSlJWBpwr9BEpPW,3603,684518,True,True,ESIBank/brenda/structure/complex/66532.pdb,1,1,1,Q6ZWL3,True,1,1,train
66571,66571.pdb,1nA3rJ6iS88lSxMCrnFZdq5XbutrtoNtR,2814,659490,True,True,ESIBank/brenda/structure/complex/66571.pdb,1,1,1,Q9AR74,True,1,1,train
66700,66700.pdb,16JrWvkTh9-wH7YTDPeIeTatP8UdJ7Q8g,2939,652884,True,True,ESIBank/brenda/structure/complex/66700.pdb,1,1,1,P05093,True,1,1,test
66900,66900.pdb,1SHwKm1zgOxGATALqoXG9K5stawV1cGFc,5188,712101,True,True,ESIBank/brenda/structure/complex/66900.pdb,1,1,1,I3PLR1,True,1,1,train
66917,66917.pdb,1CiNZLOGcMGwzmrru71c7MmlgQ67KE9TK,3620,684010,True,True,ESIBank/brenda/structure/complex/66917.pdb,1,1,1,Q6ZWL3,True,1,1,train
66954,66954.pdb,1f7Lt2NMcOCj5GpaQx7vTK_ExnNE3PKjo,2851,656513,True,True,ESIBank/brenda/structure/complex/66954.pdb,1,1,1,Q9GMC8,True,1,1,train
67097,67097.pdb,1gSD2q_X4_1OpMk8eEZ7RiSORmuL3aSSJ,3111,640454,True,True,ESIBank/brenda/structure/complex/67097.pdb,1,1,1,O15528,True,1,1,train
67590,67590.pdb,1uXfryP_OKIlhjcN-ZrvISLcghlA6jjNo,3139,638123,True,True,ESIBank/brenda/structure/complex/67590.pdb,1,1,1,P00191,True,1,1,train
67605,67605.pdb,1j2b5funX70ajTXw6NFNR1Y1F_B1xH8Ou,3583,684966,True,True,ESIBank/brenda/structure/complex/67605.pdb,1,1,1,P14263,True,1,1,train
67665,67665.pdb,1RE69OwCDZ7RarsUNlaZ3WY_sSjJzVhzH,2932,652885,True,True,ESIBank/brenda/structure/complex/67665.pdb,1,1,1,P05093,True,1,1,train
67919,67919.pdb,1r-95LfouHh9aYZR-mTgGySxEZiNnhD5H,2084,528980,True,True,ESIBank/brenda/structure/complex/67919.pdb,1,1,1,Q06069,True,1,1,train
67946,67946.pdb,1n_I5csSV0er1AO1j6XBKrOQWOX55c-Ci,2969,651013,True,True,ESIBank/brenda/structure/complex/67946.pdb,1,1,1,O88962,True,1,1,test
68063,68063.pdb,1ldNCYs-4XN3o6qTQkYGMyINyn29djpXL,3106,641236,True,True,ESIBank/brenda/structure/complex/68063.pdb,1,1,1,A0A0N9HTU1,True,1,1,train
68064,68064.pdb,1whrrRLD1Ss-UJtVx73gyb-Lo4ZkZ7GaD,2942,673279,True,True,ESIBank/brenda/structure/complex/68064.pdb,1,1,1,A0A068Q609,True,1,1,train
68281,68281.pdb,1Cl0MLtvrT4G917dJYLl4CMEB_2ZAwfTT,3249,628525,True,True,ESIBank/brenda/structure/complex/68281.pdb,1,1,1,Q50EK6,True,1,1,train
69055,69055.pdb,1pPJB2nFBLe8iHpz5VDEEEeqSbVCSS3rw,2820,659718,True,True,ESIBank/brenda/structure/complex/69055.pdb,1,1,1,Q42600,True,1,1,train
69196,69196.pdb,1MEM63kgyqqBVuyBlB1npsSRcs0t_T1Gb,2986,649765,True,True,ESIBank/brenda/structure/complex/69196.pdb,1,1,1,Q84KI1,True,1,1,train
69594,69594.pdb,,,,False,False,ESIBank/brenda/structure/complex/69594.pdb,1,1,1,P15150,True,1,1,train
69645,69645.pdb,,,,False,False,ESIBank/brenda/structure/complex/69645.pdb,1,1,1,Q9LSF8,True,1,1,test
69910,69910.pdb,,,,False,False,ESIBank/brenda/structure/complex/69910.pdb,1,1,1,Q50LH4,True,1,1,test
70080,70080.pdb,,,,False,False,ESIBank/brenda/structure/complex/70080.pdb,1,1,1,P48522,True,1,1,train
70243,70243.pdb,,,,False,False,ESIBank/brenda/structure/complex/70243.pdb,1,1,1,Q43255,True,1,1,test
70253,70253.pdb,,,,False,False,ESIBank/brenda/structure/complex/70253.pdb,1,1,1,Q9XHE8,True,1,1,train
70256,70256.pdb,,,,False,False,ESIBank/brenda/structure/complex/70256.pdb,1,1,1,P0CT93,True,1,1,train
70364,70364.pdb,,,,False,False,ESIBank/brenda/structure/complex/70364.pdb,1,1,1,Q8VQF6,True,1,1,train
70433,70433.pdb,,,,False,False,ESIBank/brenda/structure/complex/70433.pdb,1,1,1,Q02928,True,1,1,train
70588,70588.pdb,,,,False,False,ESIBank/brenda/structure/complex/70588.pdb,1,1,1,P15150,True,1,1,train
70673,70673.pdb,,,,False,False,ESIBank/brenda/structure/complex/70673.pdb,1,1,1,P00191,True,1,1,test
70765,70765.pdb,,,,False,False,ESIBank/brenda/structure/complex/70765.pdb,1,1,1,O88962,True,1,1,train
70794,70794.pdb,,,,False,False,ESIBank/brenda/structure/complex/70794.pdb,1,1,1,O09158,True,1,1,test
71155,71155.pdb,,,,False,False,ESIBank/brenda/structure/complex/71155.pdb,1,1,1,Q02928,True,1,1,test
71353,71353.pdb,,,,False,False,ESIBank/brenda/structure/complex/71353.pdb,1,1,1,A8CDR5,True,1,1,train
71730,71730.pdb,,,,False,False,ESIBank/brenda/structure/complex/71730.pdb,1,1,1,Q6XQ14,True,1,1,train
71865,71865.pdb,,,,False,False,ESIBank/brenda/structure/complex/71865.pdb,1,1,1,Q94IA6,True,1,1,train
71915,71915.pdb,,,,False,False,ESIBank/brenda/structure/complex/71915.pdb,1,1,1,A0A068Q609,True,1,1,test
72021,72021.pdb,,,,False,False,ESIBank/brenda/structure/complex/72021.pdb,1,1,1,Q07973,True,1,1,train
72220,72220.pdb,,,,False,False,ESIBank/brenda/structure/complex/72220.pdb,1,1,1,P48421,True,1,1,val
72253,72253.pdb,,,,False,False,ESIBank/brenda/structure/complex/72253.pdb,1,1,1,P93149,True,1,1,train
72303,72303.pdb,,,,False,False,ESIBank/brenda/structure/complex/72303.pdb,1,1,1,Q08477,True,1,1,test
72360,72360.pdb,,,,False,False,ESIBank/brenda/structure/complex/72360.pdb,1,1,1,Q6QNI4,True,1,1,test
72414,72414.pdb,,,,False,False,ESIBank/brenda/structure/complex/72414.pdb,1,1,1,Q9LNJ4,True,1,1,val
72423,72423.pdb,,,,False,False,ESIBank/brenda/structure/complex/72423.pdb,1,1,1,A2TEF2,True,1,1,train
72444,72444.pdb,,,,False,False,ESIBank/brenda/structure/complex/72444.pdb,1,1,1,U5NDT8,True,1,1,train
72553,72553.pdb,,,,False,False,ESIBank/brenda/structure/complex/72553.pdb,1,1,1,Q64429,True,1,1,train
72556,72556.pdb,,,,False,False,ESIBank/brenda/structure/complex/72556.pdb,1,1,1,A0A068Q609,True,1,1,train
72592,72592.pdb,,,,False,False,ESIBank/brenda/structure/complex/72592.pdb,1,1,1,Q9SZ46,True,1,1,test
72634,72634.pdb,,,,False,False,ESIBank/brenda/structure/complex/72634.pdb,1,1,1,A0A0Y0GRS3,True,1,1,train
72753,72753.pdb,,,,False,False,ESIBank/brenda/structure/complex/72753.pdb,1,1,1,Q9FH76,True,1,1,train
72851,72851.pdb,,,,False,False,ESIBank/brenda/structure/complex/72851.pdb,1,1,1,Q63688,True,1,1,train
72869,72869.pdb,,,,False,False,ESIBank/brenda/structure/complex/72869.pdb,1,1,1,P08684,True,1,1,test
73127,73127.pdb,,,,False,False,ESIBank/brenda/structure/complex/73127.pdb,1,1,1,Q9LW27,True,1,1,val
73129,73129.pdb,,,,False,False,ESIBank/brenda/structure/complex/73129.pdb,1,1,1,O35132,True,1,1,train
73166,73166.pdb,,,,False,False,ESIBank/brenda/structure/complex/73166.pdb,1,1,1,O75881,True,1,1,train
73193,73193.pdb,,,,False,False,ESIBank/brenda/structure/complex/73193.pdb,1,1,1,O65782,True,1,1,train
73208,73208.pdb,,,,False,False,ESIBank/brenda/structure/complex/73208.pdb,1,1,1,P15540,True,1,1,test
73246,73246.pdb,,,,False,False,ESIBank/brenda/structure/complex/73246.pdb,1,1,1,P0DKI7,True,1,1,train
73369,73369.pdb,,,,False,False,ESIBank/brenda/structure/complex/73369.pdb,1,1,1,Q50EK6,True,1,1,train
73420,73420.pdb,,,,False,False,ESIBank/brenda/structure/complex/73420.pdb,1,1,1,P17549,True,1,1,test
73624,73624.pdb,,,,False,False,ESIBank/brenda/structure/complex/73624.pdb,1,1,1,Q9SZ46,True,1,1,train
73954,73954.pdb,,,,False,False,ESIBank/brenda/structure/complex/73954.pdb,1,1,1,Q12664,True,1,1,train
74149,74149.pdb,,,,False,False,ESIBank/brenda/structure/complex/74149.pdb,1,1,1,Q63688,True,1,1,train
74423,74423.pdb,,,,False,False,ESIBank/brenda/structure/complex/74423.pdb,1,1,1,C0SJS3,True,1,1,val
74491,74491.pdb,,,,False,False,ESIBank/brenda/structure/complex/74491.pdb,1,1,1,Q59723,True,1,1,train
74519,74519.pdb,,,,False,False,ESIBank/brenda/structure/complex/74519.pdb,1,1,1,O09158,True,1,1,train
74599,74599.pdb,,,,False,False,ESIBank/brenda/structure/complex/74599.pdb,1,1,1,Q43257,True,1,1,train
74671,74671.pdb,,,,False,False,ESIBank/brenda/structure/complex/74671.pdb,1,1,1,Q2LAL0,True,1,1,train
74863,74863.pdb,,,,False,False,ESIBank/brenda/structure/complex/74863.pdb,1,1,1,Q9LSF8,True,1,1,train
74914,74914.pdb,,,,False,False,ESIBank/brenda/structure/complex/74914.pdb,1,1,1,E9KBR8,True,1,1,test
74964,74964.pdb,,,,False,False,ESIBank/brenda/structure/complex/74964.pdb,1,1,1,B5BSX1,True,1,1,train
74968,74968.pdb,,,,False,False,ESIBank/brenda/structure/complex/74968.pdb,1,1,1,Q43033,True,1,1,train
74987,74987.pdb,,,,False,False,ESIBank/brenda/structure/complex/74987.pdb,1,1,1,Q9SP06,True,1,1,test
75058,75058.pdb,,,,False,False,ESIBank/brenda/structure/complex/75058.pdb,1,1,1,A0A1D6HSP4,True,1,1,val
75254,75254.pdb,,,,False,False,ESIBank/brenda/structure/complex/75254.pdb,1,1,1,P11371,True,1,1,train
75332,75332.pdb,,,,False,False,ESIBank/brenda/structure/complex/75332.pdb,1,1,1,A0A0G2RKY1,True,1,1,test
75471,75471.pdb,,,,False,False,ESIBank/brenda/structure/complex/75471.pdb,1,1,1,Q02928,True,1,1,test
75582,75582.pdb,,,,False,False,ESIBank/brenda/structure/complex/75582.pdb,1,1,1,P51589,False,0,0,
75787,75787.pdb,,,,False,False,ESIBank/brenda/structure/complex/75787.pdb,1,1,1,Q9UNU6,True,1,1,train
75824,75824.pdb,,,,False,False,ESIBank/brenda/structure/complex/75824.pdb,1,1,1,Q9FH76,True,1,1,val
76141,76141.pdb,,,,False,False,ESIBank/brenda/structure/complex/76141.pdb,1,1,1,E3W9C4,True,1,1,test
76181,76181.pdb,,,,False,False,ESIBank/brenda/structure/complex/76181.pdb,1,1,1,P15150,True,1,1,train
76253,76253.pdb,,,,False,False,ESIBank/brenda/structure/complex/76253.pdb,1,1,1,Q29497,True,1,1,train
76350,76350.pdb,,,,False,False,ESIBank/brenda/structure/complex/76350.pdb,1,1,1,Q94IA6,True,1,1,test
76373,76373.pdb,,,,False,False,ESIBank/brenda/structure/complex/76373.pdb,1,1,1,P51589,True,1,1,test
76462,76462.pdb,,,,False,False,ESIBank/brenda/structure/complex/76462.pdb,1,1,1,B4XY99,True,1,1,train
76558,76558.pdb,,,,False,False,ESIBank/brenda/structure/complex/76558.pdb,1,1,1,K7NBR2,True,1,1,test
76649,76649.pdb,,,,False,False,ESIBank/brenda/structure/complex/76649.pdb,1,1,1,Q02928,True,1,1,test
76656,76656.pdb,,,,False,False,ESIBank/brenda/structure/complex/76656.pdb,1,1,1,O35084,True,1,1,train
76815,76815.pdb,,,,False,False,ESIBank/brenda/structure/complex/76815.pdb,1,1,1,A0A0G2RKY1,True,1,1,train
76825,76825.pdb,,,,False,False,ESIBank/brenda/structure/complex/76825.pdb,1,1,1,Q9FH76,True,1,1,train
76883,76883.pdb,,,,False,False,ESIBank/brenda/structure/complex/76883.pdb,1,1,1,Q04552,True,1,1,test
76888,76888.pdb,,,,False,False,ESIBank/brenda/structure/complex/76888.pdb,1,1,1,P98187,True,1,1,train
76891,76891.pdb,,,,False,False,ESIBank/brenda/structure/complex/76891.pdb,1,1,1,C0SPF7,True,1,1,train
76903,76903.pdb,,,,False,False,ESIBank/brenda/structure/complex/76903.pdb,1,1,1,C0SJS2,True,1,1,train
76919,76919.pdb,,,,False,False,ESIBank/brenda/structure/complex/76919.pdb,1,1,1,O23066,True,1,1,train
76983,76983.pdb,,,,False,False,ESIBank/brenda/structure/complex/76983.pdb,1,1,1,A0A068Q609,True,1,1,train
77244,77244.pdb,,,,False,False,ESIBank/brenda/structure/complex/77244.pdb,1,1,1,A0A068Q609,True,1,1,val
77299,77299.pdb,,,,False,False,ESIBank/brenda/structure/complex/77299.pdb,1,1,1,A0A0Y0GRS3,True,1,1,test
77406,77406.pdb,,,,False,False,ESIBank/brenda/structure/complex/77406.pdb,1,1,1,P00189,True,1,1,test
77465,77465.pdb,,,,False,False,ESIBank/brenda/structure/complex/77465.pdb,1,1,1,P0CT93,True,1,1,test
77472,77472.pdb,,,,False,False,ESIBank/brenda/structure/complex/77472.pdb,1,1,1,O35084,True,1,1,val
77505,77505.pdb,,,,False,False,ESIBank/brenda/structure/complex/77505.pdb,1,1,1,P48421,True,1,1,test
77523,77523.pdb,,,,False,False,ESIBank/brenda/structure/complex/77523.pdb,1,1,1,P05093,True,1,1,train
77527,77527.pdb,,,,False,False,ESIBank/brenda/structure/complex/77527.pdb,1,1,1,Q9FH76,True,1,1,train
77675,77675.pdb,,,,False,False,ESIBank/brenda/structure/complex/77675.pdb,1,1,1,P78329,True,1,1,train
77744,77744.pdb,,,,False,False,ESIBank/brenda/structure/complex/77744.pdb,1,1,1,Q94IA6,True,1,1,test
77932,77932.pdb,,,,False,False,ESIBank/brenda/structure/complex/77932.pdb,1,1,1,A6YIH8,True,1,1,train
77948,77948.pdb,,,,False,False,ESIBank/brenda/structure/complex/77948.pdb,1,1,1,P08683,True,1,1,train
77957,77957.pdb,,,,False,False,ESIBank/brenda/structure/complex/77957.pdb,1,1,1,P78329,True,1,1,test
78037,78037.pdb,,,,False,False,ESIBank/brenda/structure/complex/78037.pdb,1,1,1,P05093,True,1,1,test
78047,78047.pdb,,,,False,False,ESIBank/brenda/structure/complex/78047.pdb,1,1,1,A8CDR5,True,1,1,train
78177,78177.pdb,,,,False,False,ESIBank/brenda/structure/complex/78177.pdb,1,1,1,A0A140IL92,True,1,1,train
78222,78222.pdb,,,,False,False,ESIBank/brenda/structure/complex/78222.pdb,1,1,1,Q93ZB2,True,1,1,train
78230,78230.pdb,,,,False,False,ESIBank/brenda/structure/complex/78230.pdb,1,1,1,F6H9N6,True,1,1,train
78291,78291.pdb,,,,False,False,ESIBank/brenda/structure/complex/78291.pdb,1,1,1,O65782,True,1,1,test
78485,78485.pdb,,,,False,False,ESIBank/brenda/structure/complex/78485.pdb,1,1,1,Q08477,True,1,1,train
78595,78595.pdb,,,,False,False,ESIBank/brenda/structure/complex/78595.pdb,1,1,1,Q6QNI4,True,1,1,val
78602,78602.pdb,,,,False,False,ESIBank/brenda/structure/complex/78602.pdb,1,1,1,P24557,True,1,1,train
78788,78788.pdb,,,,False,False,ESIBank/brenda/structure/complex/78788.pdb,1,1,1,A6YIH8,True,1,1,train
78842,78842.pdb,,,,False,False,ESIBank/brenda/structure/complex/78842.pdb,1,1,1,H1A988,True,1,1,test
78858,78858.pdb,,,,False,False,ESIBank/brenda/structure/complex/78858.pdb,1,1,1,O65782,True,1,1,test
78987,78987.pdb,,,,False,False,ESIBank/brenda/structure/complex/78987.pdb,1,1,1,A0A0B4KZX8,True,1,1,train
79003,79003.pdb,,,,False,False,ESIBank/brenda/structure/complex/79003.pdb,1,1,1,A0A140IL92,True,1,1,train
79038,79038.pdb,,,,False,False,ESIBank/brenda/structure/complex/79038.pdb,1,1,1,A0A140IL92,True,1,1,train
79184,79184.pdb,,,,False,False,ESIBank/brenda/structure/complex/79184.pdb,1,1,1,Q9UNU6,True,1,1,train
79282,79282.pdb,,,,False,False,ESIBank/brenda/structure/complex/79282.pdb,1,1,1,Q9VUF8,True,1,1,val
79588,79588.pdb,,,,False,False,ESIBank/brenda/structure/complex/79588.pdb,1,1,1,U5NE19,True,1,1,train
79707,79707.pdb,,,,False,False,ESIBank/brenda/structure/complex/79707.pdb,1,1,1,P23295,True,1,1,train
79828,79828.pdb,,,,False,False,ESIBank/brenda/structure/complex/79828.pdb,1,1,1,Q07973,True,1,1,train
79873,79873.pdb,,,,False,False,ESIBank/brenda/structure/complex/79873.pdb,1,1,1,Q42600,True,1,1,test
79878,79878.pdb,,,,False,False,ESIBank/brenda/structure/complex/79878.pdb,1,1,1,Q9FMV7,True,1,1,train
79925,79925.pdb,,,,False,False,ESIBank/brenda/structure/complex/79925.pdb,1,1,1,Q6WNQ9,True,1,1,train
79928,79928.pdb,,,,False,False,ESIBank/brenda/structure/complex/79928.pdb,1,1,1,Q6TBX7,True,1,1,train
79934,79934.pdb,,,,False,False,ESIBank/brenda/structure/complex/79934.pdb,1,1,1,P18125,True,1,1,train
80153,80153.pdb,,,,False,False,ESIBank/brenda/structure/complex/80153.pdb,1,1,1,Q64562,True,1,1,train
80161,80161.pdb,,,,False,False,ESIBank/brenda/structure/complex/80161.pdb,1,1,1,A2RRT9,True,1,1,train
80163,80163.pdb,,,,False,False,ESIBank/brenda/structure/complex/80163.pdb,1,1,1,Q43135,True,1,1,val
80250,80250.pdb,,,,False,False,ESIBank/brenda/structure/complex/80250.pdb,1,1,1,Q7YRB2,True,1,1,train
